phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,561,expect_first,c2,5.png,negative,extinction,18
c2ratings,561,expect_first,c2,1.png,neutral,extinction,4
c2ratings,561,expect_first,c2,24.png,extinction,neutral,18
c2ratings,561,expect_first,c2,4.png,positive,extinction,6
c2ratings,561,expect_first,c2,10.png,positive,extinction,16
c2ratings,561,expect_first,c2,26.png,extinction,negative,11
c2ratings,561,expect_first,c2,7.png,negative,extinction,18
c2ratings,561,expect_first,c2,21.png,neutral,extinction,8
c2ratings,561,expect_first,c2,14.png,extinction,positive,17
c2ratings,561,expect_first,c2,3.png,extinction,negative,12
c2ratings,561,expect_first,c2,12.png,neutral,extinction,16
c2ratings,561,expect_first,c2,20.png,negative,extinction,16
c2ratings,561,expect_first,c2,11.png,extinction,negative,4
c2ratings,561,expect_first,c2,9.png,extinction,positive,18
c2ratings,561,expect_first,c2,8.png,extinction,positive,18
c2ratings,561,expect_first,c2,17.png,extinction,neutral,13
c2ratings,561,expect_first,c2,18.png,positive,extinction,1
c2ratings,561,expect_first,c2,23.png,extinction,neutral,17
