phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,351,expect_first,c2,5.png,positive,extinction,0
c2ratings,351,expect_first,c2,23.png,neutral,extinction,18
c2ratings,351,expect_first,c2,26.png,extinction,negative,0
c2ratings,351,expect_first,c2,1.png,extinction,positive,18
c2ratings,351,expect_first,c2,11.png,extinction,neutral,5
c2ratings,351,expect_first,c2,18.png,positive,extinction,18
c2ratings,351,expect_first,c2,21.png,neutral,extinction,18
c2ratings,351,expect_first,c2,20.png,extinction,positive,16
c2ratings,351,expect_first,c2,10.png,extinction,neutral,6
c2ratings,351,expect_first,c2,3.png,negative,extinction,5
c2ratings,351,expect_first,c2,12.png,extinction,negative,15
c2ratings,351,expect_first,c2,24.png,negative,extinction,15
c2ratings,351,expect_first,c2,9.png,neutral,extinction,13
c2ratings,351,expect_first,c2,17.png,extinction,positive,9
c2ratings,351,expect_first,c2,14.png,extinction,negative,3
c2ratings,351,expect_first,c2,4.png,negative,extinction,6
c2ratings,351,expect_first,c2,7.png,extinction,neutral,17
c2ratings,351,expect_first,c2,8.png,positive,extinction,8
