phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,618,expect_first,global,7.png,extinction,negative,18
globalratings,618,expect_first,global,4.png,neutral,extinction,11
globalratings,618,expect_first,global,26.png,extinction,positive,17
globalratings,618,expect_first,global,21.png,extinction,positive,10
globalratings,618,expect_first,global,8.png,extinction,negative,12
globalratings,618,expect_first,global,18.png,positive,extinction,18
globalratings,618,expect_first,global,20.png,negative,extinction,14
globalratings,618,expect_first,global,14.png,negative,extinction,9
globalratings,618,expect_first,global,24.png,positive,extinction,15
globalratings,618,expect_first,global,17.png,extinction,positive,11
globalratings,618,expect_first,global,10.png,extinction,neutral,8
globalratings,618,expect_first,global,12.png,negative,extinction,10
globalratings,618,expect_first,global,1.png,neutral,extinction,7
globalratings,618,expect_first,global,5.png,positive,extinction,8
globalratings,618,expect_first,global,3.png,extinction,neutral,4
globalratings,618,expect_first,global,11.png,neutral,extinction,7
globalratings,618,expect_first,global,23.png,extinction,negative,18
globalratings,618,expect_first,global,9.png,extinction,neutral,18
