phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,400,eval_first,global,8.png,neutral,extinction,12
globalratings,400,eval_first,global,21.png,positive,extinction,9
globalratings,400,eval_first,global,1.png,negative,extinction,14
globalratings,400,eval_first,global,23.png,extinction,neutral,16
globalratings,400,eval_first,global,18.png,extinction,negative,0
globalratings,400,eval_first,global,20.png,extinction,positive,9
globalratings,400,eval_first,global,11.png,negative,extinction,14
globalratings,400,eval_first,global,3.png,extinction,neutral,8
globalratings,400,eval_first,global,12.png,extinction,positive,16
globalratings,400,eval_first,global,9.png,neutral,extinction,9
globalratings,400,eval_first,global,14.png,negative,extinction,14
globalratings,400,eval_first,global,26.png,extinction,neutral,3
globalratings,400,eval_first,global,4.png,positive,extinction,7
globalratings,400,eval_first,global,10.png,extinction,negative,1
globalratings,400,eval_first,global,24.png,neutral,extinction,1
globalratings,400,eval_first,global,17.png,positive,extinction,7
globalratings,400,eval_first,global,7.png,extinction,negative,17
globalratings,400,eval_first,global,5.png,extinction,positive,18
