phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,366,eval_first,c2,14.png,extinction,neutral,14
c2ratings,366,eval_first,c2,1.png,extinction,negative,5
c2ratings,366,eval_first,c2,4.png,extinction,neutral,6
c2ratings,366,eval_first,c2,3.png,negative,extinction,18
c2ratings,366,eval_first,c2,21.png,positive,extinction,18
c2ratings,366,eval_first,c2,8.png,neutral,extinction,12
c2ratings,366,eval_first,c2,26.png,positive,extinction,18
c2ratings,366,eval_first,c2,24.png,extinction,positive,18
c2ratings,366,eval_first,c2,18.png,extinction,positive,14
c2ratings,366,eval_first,c2,12.png,neutral,extinction,9
c2ratings,366,eval_first,c2,17.png,extinction,negative,3
c2ratings,366,eval_first,c2,23.png,neutral,extinction,16
c2ratings,366,eval_first,c2,11.png,positive,extinction,15
c2ratings,366,eval_first,c2,5.png,negative,extinction,4
c2ratings,366,eval_first,c2,9.png,extinction,negative,5
c2ratings,366,eval_first,c2,7.png,negative,extinction,3
c2ratings,366,eval_first,c2,10.png,extinction,neutral,8
c2ratings,366,eval_first,c2,20.png,extinction,positive,15
