phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,405,expect_first,c2,26.png,negative,extinction,7
c2ratings,405,expect_first,c2,20.png,negative,extinction,16
c2ratings,405,expect_first,c2,3.png,neutral,extinction,6
c2ratings,405,expect_first,c2,7.png,neutral,extinction,16
c2ratings,405,expect_first,c2,9.png,extinction,negative,8
c2ratings,405,expect_first,c2,10.png,extinction,negative,5
c2ratings,405,expect_first,c2,17.png,extinction,positive,6
c2ratings,405,expect_first,c2,18.png,positive,extinction,9
c2ratings,405,expect_first,c2,11.png,positive,extinction,6
c2ratings,405,expect_first,c2,24.png,extinction,positive,9
c2ratings,405,expect_first,c2,14.png,neutral,extinction,7
c2ratings,405,expect_first,c2,4.png,extinction,negative,4
c2ratings,405,expect_first,c2,5.png,extinction,neutral,17
c2ratings,405,expect_first,c2,23.png,extinction,positive,18
c2ratings,405,expect_first,c2,12.png,extinction,neutral,8
c2ratings,405,expect_first,c2,1.png,extinction,neutral,6
c2ratings,405,expect_first,c2,21.png,negative,extinction,2
c2ratings,405,expect_first,c2,8.png,positive,extinction,0
