phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,487,expect_first,global,14.png,neutral,extinction,11
globalratings,487,expect_first,global,23.png,neutral,extinction,11
globalratings,487,expect_first,global,3.png,extinction,negative,4
globalratings,487,expect_first,global,8.png,positive,extinction,4
globalratings,487,expect_first,global,1.png,extinction,negative,2
globalratings,487,expect_first,global,11.png,extinction,positive,12
globalratings,487,expect_first,global,4.png,extinction,negative,4
globalratings,487,expect_first,global,21.png,extinction,positive,0
globalratings,487,expect_first,global,24.png,positive,extinction,8
globalratings,487,expect_first,global,5.png,neutral,extinction,12
globalratings,487,expect_first,global,20.png,extinction,neutral,11
globalratings,487,expect_first,global,7.png,extinction,neutral,3
globalratings,487,expect_first,global,17.png,extinction,neutral,1
globalratings,487,expect_first,global,10.png,negative,extinction,0
globalratings,487,expect_first,global,18.png,negative,extinction,6
globalratings,487,expect_first,global,26.png,positive,extinction,11
globalratings,487,expect_first,global,9.png,extinction,positive,7
globalratings,487,expect_first,global,12.png,negative,extinction,5
