phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,580,eval_first,global,20.png,extinction,neutral,18
globalratings,580,eval_first,global,7.png,negative,extinction,15
globalratings,580,eval_first,global,9.png,extinction,positive,15
globalratings,580,eval_first,global,21.png,positive,extinction,18
globalratings,580,eval_first,global,1.png,extinction,positive,14
globalratings,580,eval_first,global,10.png,positive,extinction,18
globalratings,580,eval_first,global,3.png,positive,extinction,18
globalratings,580,eval_first,global,12.png,extinction,positive,16
globalratings,580,eval_first,global,24.png,neutral,extinction,9
globalratings,580,eval_first,global,23.png,extinction,negative,13
globalratings,580,eval_first,global,11.png,negative,extinction,6
globalratings,580,eval_first,global,5.png,extinction,negative,15
globalratings,580,eval_first,global,18.png,extinction,neutral,9
globalratings,580,eval_first,global,17.png,negative,extinction,15
globalratings,580,eval_first,global,4.png,extinction,neutral,11
globalratings,580,eval_first,global,26.png,neutral,extinction,2
globalratings,580,eval_first,global,8.png,extinction,negative,9
globalratings,580,eval_first,global,14.png,neutral,extinction,13
