phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,550,eval_first,global,12.png,neutral,extinction,13
globalratings,550,eval_first,global,8.png,extinction,neutral,6
globalratings,550,eval_first,global,26.png,extinction,negative,2
globalratings,550,eval_first,global,18.png,extinction,negative,6
globalratings,550,eval_first,global,1.png,extinction,neutral,7
globalratings,550,eval_first,global,4.png,extinction,negative,6
globalratings,550,eval_first,global,7.png,positive,extinction,13
globalratings,550,eval_first,global,3.png,negative,extinction,14
globalratings,550,eval_first,global,17.png,extinction,positive,11
globalratings,550,eval_first,global,10.png,positive,extinction,13
globalratings,550,eval_first,global,14.png,negative,extinction,8
globalratings,550,eval_first,global,11.png,neutral,extinction,7
globalratings,550,eval_first,global,23.png,negative,extinction,13
globalratings,550,eval_first,global,9.png,positive,extinction,13
globalratings,550,eval_first,global,24.png,extinction,positive,14
globalratings,550,eval_first,global,5.png,extinction,positive,12
globalratings,550,eval_first,global,21.png,neutral,extinction,15
globalratings,550,eval_first,global,20.png,extinction,neutral,11
