phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c1ratings,401,expect_first,c1,12.png,extinction,positive,12
c1ratings,401,expect_first,c1,24.png,extinction,neutral,3
c1ratings,401,expect_first,c1,23.png,extinction,negative,5
c1ratings,401,expect_first,c1,21.png,positive,extinction,6
c1ratings,401,expect_first,c1,1.png,positive,extinction,10
c1ratings,401,expect_first,c1,4.png,extinction,positive,15
c1ratings,401,expect_first,c1,5.png,negative,extinction,16
c1ratings,401,expect_first,c1,9.png,negative,extinction,14
c1ratings,401,expect_first,c1,20.png,extinction,positive,18
c1ratings,401,expect_first,c1,7.png,extinction,neutral,16
c1ratings,401,expect_first,c1,3.png,positive,extinction,18
c1ratings,401,expect_first,c1,11.png,neutral,extinction,9
c1ratings,401,expect_first,c1,17.png,neutral,extinction,9
c1ratings,401,expect_first,c1,10.png,extinction,negative,2
c1ratings,401,expect_first,c1,8.png,neutral,extinction,1
c1ratings,401,expect_first,c1,26.png,negative,extinction,1
c1ratings,401,expect_first,c1,18.png,extinction,neutral,11
c1ratings,401,expect_first,c1,14.png,extinction,negative,8
