phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,594,eval_first,c2,4.png,extinction,neutral,8
c2ratings,594,eval_first,c2,21.png,extinction,negative,14
c2ratings,594,eval_first,c2,11.png,positive,extinction,11
c2ratings,594,eval_first,c2,24.png,negative,extinction,10
c2ratings,594,eval_first,c2,26.png,extinction,neutral,9
c2ratings,594,eval_first,c2,5.png,negative,extinction,11
c2ratings,594,eval_first,c2,8.png,extinction,positive,11
c2ratings,594,eval_first,c2,23.png,extinction,positive,13
c2ratings,594,eval_first,c2,20.png,extinction,neutral,13
c2ratings,594,eval_first,c2,1.png,positive,extinction,13
c2ratings,594,eval_first,c2,9.png,negative,extinction,12
c2ratings,594,eval_first,c2,7.png,extinction,negative,12
c2ratings,594,eval_first,c2,18.png,positive,extinction,13
c2ratings,594,eval_first,c2,3.png,neutral,extinction,13
c2ratings,594,eval_first,c2,17.png,neutral,extinction,13
c2ratings,594,eval_first,c2,10.png,extinction,positive,13
c2ratings,594,eval_first,c2,12.png,neutral,extinction,11
c2ratings,594,eval_first,c2,14.png,extinction,negative,11
