phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,402,eval_first,c2,12.png,positive,extinction,5
c2ratings,402,eval_first,c2,1.png,extinction,positive,13
c2ratings,402,eval_first,c2,23.png,extinction,positive,15
c2ratings,402,eval_first,c2,18.png,positive,extinction,2
c2ratings,402,eval_first,c2,9.png,neutral,extinction,6
c2ratings,402,eval_first,c2,17.png,positive,extinction,12
c2ratings,402,eval_first,c2,11.png,extinction,neutral,1
c2ratings,402,eval_first,c2,7.png,extinction,neutral,11
c2ratings,402,eval_first,c2,20.png,extinction,negative,17
c2ratings,402,eval_first,c2,24.png,neutral,extinction,10
c2ratings,402,eval_first,c2,14.png,extinction,negative,4
c2ratings,402,eval_first,c2,26.png,negative,extinction,2
c2ratings,402,eval_first,c2,5.png,extinction,negative,3
c2ratings,402,eval_first,c2,21.png,extinction,positive,2
c2ratings,402,eval_first,c2,8.png,negative,extinction,9
c2ratings,402,eval_first,c2,3.png,extinction,neutral,12
c2ratings,402,eval_first,c2,4.png,negative,extinction,10
c2ratings,402,eval_first,c2,10.png,neutral,extinction,9
