phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,361,expect_first,global,12.png,extinction,positive,1
globalratings,361,expect_first,global,17.png,extinction,positive,2
globalratings,361,expect_first,global,23.png,neutral,extinction,15
globalratings,361,expect_first,global,18.png,extinction,neutral,13
globalratings,361,expect_first,global,3.png,extinction,positive,17
globalratings,361,expect_first,global,26.png,negative,extinction,13
globalratings,361,expect_first,global,21.png,extinction,negative,16
globalratings,361,expect_first,global,11.png,neutral,extinction,15
globalratings,361,expect_first,global,10.png,positive,extinction,16
globalratings,361,expect_first,global,9.png,neutral,extinction,18
globalratings,361,expect_first,global,20.png,negative,extinction,15
globalratings,361,expect_first,global,14.png,extinction,neutral,16
globalratings,361,expect_first,global,8.png,positive,extinction,16
globalratings,361,expect_first,global,24.png,extinction,neutral,15
globalratings,361,expect_first,global,7.png,extinction,negative,15
globalratings,361,expect_first,global,4.png,extinction,negative,14
globalratings,361,expect_first,global,1.png,positive,extinction,17
globalratings,361,expect_first,global,5.png,negative,extinction,15
