phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,459,expect_first,c2,14.png,negative,extinction,10
c2ratings,459,expect_first,c2,20.png,positive,extinction,10
c2ratings,459,expect_first,c2,24.png,extinction,neutral,10
c2ratings,459,expect_first,c2,10.png,extinction,negative,6
c2ratings,459,expect_first,c2,8.png,extinction,negative,4
c2ratings,459,expect_first,c2,12.png,extinction,neutral,9
c2ratings,459,expect_first,c2,5.png,extinction,neutral,12
c2ratings,459,expect_first,c2,21.png,neutral,extinction,9
c2ratings,459,expect_first,c2,7.png,neutral,extinction,10
c2ratings,459,expect_first,c2,17.png,extinction,negative,1
c2ratings,459,expect_first,c2,9.png,extinction,positive,17
c2ratings,459,expect_first,c2,1.png,extinction,positive,15
c2ratings,459,expect_first,c2,3.png,negative,extinction,9
c2ratings,459,expect_first,c2,18.png,extinction,positive,18
c2ratings,459,expect_first,c2,23.png,neutral,extinction,9
c2ratings,459,expect_first,c2,26.png,positive,extinction,8
c2ratings,459,expect_first,c2,11.png,negative,extinction,8
c2ratings,459,expect_first,c2,4.png,positive,extinction,8
