phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,442,eval_first,global,24.png,extinction,neutral,15
globalratings,442,eval_first,global,12.png,neutral,extinction,13
globalratings,442,eval_first,global,7.png,neutral,extinction,13
globalratings,442,eval_first,global,20.png,extinction,positive,15
globalratings,442,eval_first,global,21.png,positive,extinction,6
globalratings,442,eval_first,global,1.png,extinction,negative,8
globalratings,442,eval_first,global,26.png,extinction,positive,10
globalratings,442,eval_first,global,9.png,neutral,extinction,14
globalratings,442,eval_first,global,11.png,positive,extinction,15
globalratings,442,eval_first,global,23.png,negative,extinction,12
globalratings,442,eval_first,global,4.png,extinction,neutral,5
globalratings,442,eval_first,global,8.png,extinction,neutral,2
globalratings,442,eval_first,global,10.png,negative,extinction,0
globalratings,442,eval_first,global,18.png,positive,extinction,15
globalratings,442,eval_first,global,5.png,extinction,positive,11
globalratings,442,eval_first,global,17.png,extinction,negative,6
globalratings,442,eval_first,global,14.png,negative,extinction,6
globalratings,442,eval_first,global,3.png,extinction,negative,4
