phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,604,expect_first,global,12.png,extinction,neutral,9
globalratings,604,expect_first,global,5.png,neutral,extinction,9
globalratings,604,expect_first,global,24.png,extinction,negative,9
globalratings,604,expect_first,global,11.png,negative,extinction,9
globalratings,604,expect_first,global,26.png,extinction,neutral,9
globalratings,604,expect_first,global,10.png,extinction,positive,9
globalratings,604,expect_first,global,17.png,neutral,extinction,9
globalratings,604,expect_first,global,8.png,extinction,positive,9
globalratings,604,expect_first,global,14.png,negative,extinction,9
globalratings,604,expect_first,global,23.png,neutral,extinction,9
globalratings,604,expect_first,global,4.png,positive,extinction,9
globalratings,604,expect_first,global,21.png,positive,extinction,9
globalratings,604,expect_first,global,3.png,extinction,negative,9
globalratings,604,expect_first,global,9.png,positive,extinction,9
globalratings,604,expect_first,global,7.png,extinction,neutral,9
globalratings,604,expect_first,global,18.png,extinction,negative,9
globalratings,604,expect_first,global,20.png,negative,extinction,9
globalratings,604,expect_first,global,1.png,extinction,positive,9
