subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
48,2,0,W07.bmp,pos,face,50,13,5699925,5704009
48,2,1,nw6.bmp,pos,word,60,9,5704703,5710329
48,2,2,nw3.bmp,neg,word,80,9,5710970,5713881
48,2,3,Mneu25_.bmp,neg,face,30,9,5714518,5720225
48,2,4,nw9.bmp,pos,word,50,9,5720867,5723537
48,2,5,Mneu11_.bmp,neg,face,40,13,5724176,5727057
48,2,6,nw28.bmp,neg,word,70,9,5727697,5729824
48,2,7,cs1.bmp,neg,prod,100,9,5730467,5733265
48,2,8,cs13.bmp,pos,prod,40,9,5733907,5736673
48,2,9,W16.bmp,pos,face,30,12,5737318,5742089
48,2,10,nw30.bmp,pos,word,80,9,5742727,5744912
48,2,11,cs17.bmp,neg,prod,70,9,5745557,5749337
48,2,12,nw19.bmp,pos,word,40,9,5749978,5755721
48,2,13,cs3.bmp,neg,prod,90,9,5756358,5759177
48,2,14,nw7.bmp,neg,word,50,9,5759818,5764328
48,2,15,Mneu20_.bmp,pos,face,70,11,5764966,5773617
48,2,16,cs19.bmp,neg,prod,40,9,5774257,5777153
48,2,17,cs28.bmp,pos,prod,80,6,5777797,5782088
48,2,18,nw27.bmp,neg,word,40,9,5782726,5784745
48,2,19,Wneu05_.bmp,pos,face,40,13,5785387,5788009
48,2,20,Mneu24_.bmp,neg,face,100,10,5788647,5793393
48,2,21,cs22.bmp,neg,prod,80,14,5794036,5804833
48,2,22,nw5.bmp,neg,word,60,16,5805478,5808825
48,2,23,nw22.bmp,neg,word,90,6,5809469,5815480
48,2,24,nw4.bmp,neg,word,30,15,5816127,5818825
48,2,25,cs30.bmp,pos,prod,60,18,5819466,5821537
48,2,26,nw10.bmp,pos,word,100,14,5822178,5825809
48,2,27,Mneu18_.bmp,neg,face,80,9,5826446,5832305
48,2,28,cs26.bmp,pos,prod,50,16,5832946,5835961
48,2,29,cs6.bmp,pos,prod,30,9,5836596,5838857
48,2,30,cs11.bmp,pos,prod,70,9,5839497,5843001
48,2,31,cs29.bmp,pos,prod,90,9,5843636,5847825
48,2,32,nw26.bmp,pos,word,90,5,5848466,5851024
48,2,33,W03.bmp,pos,face,100,15,5851665,5854481
48,2,34,cs5.bmp,neg,prod,60,9,5855115,5857633
48,2,35,cs21.bmp,pos,prod,100,9,5858276,5861113
48,2,36,W20.bmp,neg,face,90,11,5861755,5863937
48,2,37,nw18.bmp,pos,word,30,13,5864577,5867776
48,2,38,nw21.bmp,neg,word,100,12,5868415,5873281
48,2,39,Mneu05_.bmp,pos,face,60,13,5873916,5877193
48,2,40,Wneu02_.bmp,neg,face,50,12,5877836,5881049
48,2,41,cs9.bmp,neg,prod,50,9,5881687,5884880
48,2,42,cs14.bmp,neg,prod,30,9,5885515,5888297
48,2,43,Mneu01_.bmp,pos,face,90,6,5888936,5893569
48,2,44,W04.bmp,neg,face,60,13,5894206,5896905
48,2,45,W02.bmp,pos,face,80,12,5897546,5899937
48,2,46,nw8.bmp,pos,word,70,9,5900575,5902745
48,2,47,M16_.bmp,neg,face,70,9,5903385,5906081
