subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
8,2,0,nw21.bmp,pos,word,70,2340.JPG,1380,maske_5.bmp,50,1726471,1726551,1726611,no,no,no,no,no,yes,1727991,no,yes,1730030,1731069
8,2,1,M02_.bmp,neg,face,90,9530.JPG,1360,maske_11.bmp,50,1732911,1733011,1733071,no,no,no,no,yes,no,1734431,yes,no,1736802,1738250
8,2,2,Mneu18_.bmp,pos,face,80,2050.jpg,1370,maske_7.bmp,50,1740031,1740121,1740181,no,no,no,no,no,yes,1741551,no,yes,1742980,1744012
8,2,3,cs29.bmp,pos,prod,50,2660.jpg,1400,maske_2.bmp,50,1745771,1745831,1745891,no,no,no,no,yes,no,1747291,no,yes,1752926,1753969
8,2,4,nw27.bmp,pos,word,50,2209.jpg,1400,maske_8.bmp,50,1755741,1755801,1755861,no,yes,no,no,no,no,1757261,no,yes,1758673,1759573
8,2,5,cs2.bmp,neg,prod,70,9265.jpg,1380,maske_9.bmp,50,1761341,1761421,1761481,no,no,no,no,yes,no,1762861,yes,no,1764493,1765163
8,2,6,nw7.bmp,neg,word,70,9432.jpg,1380,maske_10.bmp,50,1766930,1767010,1767070,no,no,no,no,no,yes,1768450,yes,no,1770445,1771147
8,2,7,Wneu02_.bmp,neg,face,30,9830.jpg,1420,maske_9.bmp,50,1772921,1772961,1773021,no,no,no,no,yes,no,1774441,yes,no,1776166,1776866
8,2,8,W20.bmp,neg,face,50,6311.jpg,1400,maske_10.bmp,50,1778631,1778691,1778751,no,no,no,yes,no,no,1780151,yes,no,1783434,1785338
8,2,9,cs8.bmp,neg,prod,80,9000.jpg,1370,maske_1.bmp,50,1787100,1787190,1787250,no,no,no,yes,no,no,1788620,yes,no,1796212,1797198
8,2,10,nw11.bmp,pos,word,40,8461.jpg,1410,maske_6.bmp,50,1798961,1799011,1799071,no,yes,no,no,no,no,1800481,no,yes,1803747,1806442
8,2,11,cs5.bmp,neg,prod,50,3220.JPG,1400,maske_2.bmp,50,1808231,1808291,1808351,no,yes,no,no,no,no,1809751,yes,no,1811456,1812051
8,2,12,W03.bmp,neg,face,70,2205.jpg,1380,maske_1.bmp,50,1813821,1813901,1813961,no,no,no,no,yes,no,1815341,yes,no,1817015,1817971
8,2,13,nw13.bmp,neg,word,40,2205.jpg,1410,maske_11.bmp,50,1819740,1819790,1819850,no,yes,no,no,no,no,1821260,yes,no,1822506,1823044
8,2,14,cs10.bmp,pos,prod,60,2395.jpg,1390,maske_3.bmp,50,1824820,1824890,1824950,no,no,no,no,yes,no,1826340,no,yes,1832009,1832838
8,2,15,cs6.bmp,pos,prod,30,1460.JPG,1420,maske_10.bmp,50,1834610,1834650,1834710,no,yes,no,no,no,no,1836130,no,yes,1838037,1840123
8,2,16,empty8.png,neg,empty,40,9340.JPG,1410,maske_9.bmp,50,1841900,1841950,1842010,no,yes,no,no,no,no,1843420,yes,no,1848366,1849245
8,2,17,W02.bmp,pos,face,90,7502.jpg,1360,maske_3.bmp,50,1851010,1851110,1851171,no,no,no,no,yes,no,1852531,no,yes,1854693,1855553
8,2,18,empty10.png,pos,empty,30,1463.jpg,1420,maske_4.bmp,50,1857330,1857370,1857430,no,yes,no,no,no,no,1858850,no,yes,1860566,1861393
8,2,19,cs9.bmp,pos,prod,40,2071.jpg,1410,maske_8.bmp,50,1863171,1863221,1863281,yes,no,no,no,no,no,1864691,no,yes,1866487,1867113
8,2,20,cs13.bmp,neg,prod,60,7359.jpg,1390,maske_12.bmp,50,1868890,1868960,1869020,no,yes,no,no,no,no,1870410,yes,no,1872608,1873194
8,2,21,cs17.bmp,neg,prod,40,9007.jpg,1410,maske_3.bmp,50,1874960,1875010,1875070,no,yes,no,no,no,no,1876480,yes,no,1878917,1879517
8,2,22,empty6.png,pos,empty,50,2057.jpg,1400,maske_4.bmp,50,1881281,1881341,1881401,yes,no,no,no,no,no,1882801,no,yes,1884476,1885090
8,2,23,Mneu25_.bmp,neg,face,80,2750.jpg,1370,maske_10.bmp,50,1886850,1886940,1887000,no,no,no,no,yes,no,1888370,yes,no,1890344,1891073
8,2,24,empty10.png,neg,empty,50,9331.jpg,1400,maske_8.bmp,50,1892840,1892900,1892960,yes,no,no,no,no,no,1894360,no,yes,1897445,1898059
8,2,25,nw22.bmp,neg,word,50,6831.jpg,1400,maske_7.bmp,50,1899830,1899890,1899950,yes,no,no,no,no,no,1901350,yes,no,1902983,1903634
8,2,26,W12.bmp,neg,face,60,9000.jpg,1390,maske_11.bmp,50,1905430,1905500,1905560,no,no,no,no,yes,no,1906950,yes,no,1908554,1909612
8,2,27,nw25.bmp,neg,word,30,9340.JPG,1420,maske_7.bmp,50,1911390,1911430,1911490,yes,no,no,no,no,no,1912910,yes,no,1914796,1915361
8,2,28,cs19.bmp,neg,prod,90,9415.jpg,1360,maske_8.bmp,50,1917130,1917230,1917290,no,no,no,no,yes,no,1918650,yes,no,1920007,1920675
