subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
53,1,0,cs26.bmp,neg,prod,70,3181.jpg,1380,maske_4.bmp,50,519167,519247,519307,none,none,none,none,none,none,none,yes,no,520687,521673
53,1,1,cs11.bmp,pos,prod,40,2340.JPG,1410,maske_1.bmp,50,523507,523557,523617,none,none,none,none,none,none,none,no,yes,525027,525768
53,1,2,cs6.bmp,pos,prod,70,2260.JPG,1380,maske_6.bmp,50,527537,527617,527677,none,none,none,none,none,none,none,no,yes,529057,529768
53,1,3,nw14.bmp,pos,word,80,2395.jpg,1370,maske_11.bmp,50,531537,531627,531687,none,none,none,none,none,none,none,no,yes,533057,533912
53,1,4,cs28.bmp,pos,prod,50,2150.JPG,1400,maske_9.bmp,50,535677,535737,535797,none,none,none,none,none,none,none,no,yes,537197,538876
53,1,5,cs15.bmp,neg,prod,40,2276.jpg,1410,maske_11.bmp,50,540636,540686,540746,none,none,none,none,none,none,none,yes,no,542156,542707
53,1,6,nw10.bmp,pos,word,60,2550.jpg,1390,maske_4.bmp,50,544477,544547,544607,none,none,none,none,none,none,none,yes,no,545997,547216
53,1,7,cs29.bmp,pos,prod,30,8461.jpg,1420,maske_1.bmp,50,548977,549017,549077,none,none,none,none,none,none,none,no,yes,550497,551118
53,1,8,cs2.bmp,pos,prod,90,1920.JPG,1360,maske_5.bmp,50,552887,552986,553046,none,none,none,none,none,none,none,yes,no,554406,555229
53,1,9,empty2.png,pos,empty,50,2340.JPG,1400,maske_8.bmp,50,557006,557066,557126,none,none,none,none,none,none,none,no,yes,558526,559115
53,1,10,M02_.bmp,pos,face,70,2080.jpg,1380,maske_4.bmp,50,560897,560977,561037,none,none,none,none,none,none,none,no,yes,562417,563379
53,1,11,cs9.bmp,neg,prod,50,2205.jpg,1400,maske_1.bmp,50,565147,565207,565267,none,none,none,none,none,none,none,yes,no,566667,567330
53,1,12,cs4.bmp,pos,prod,80,2660.jpg,1370,maske_9.bmp,50,569096,569186,569246,none,none,none,none,none,none,none,no,yes,570616,572013
53,1,13,Wneu02_.bmp,pos,face,50,2071.jpg,1400,maske_7.bmp,50,573786,573846,573906,none,none,none,none,none,none,none,no,yes,575306,576222
53,1,14,empty10.png,pos,empty,40,2209.jpg,1410,maske_8.bmp,50,577987,578037,578097,none,none,none,none,none,none,none,no,yes,579507,580718
53,1,15,cs5.bmp,neg,prod,90,9041.jpg,1360,maske_5.bmp,50,582486,582586,582646,none,none,none,none,none,none,none,yes,no,584006,585620
53,1,16,nw8.bmp,pos,word,40,1460.JPG,1410,maske_9.bmp,50,587396,587446,587506,none,none,none,none,none,none,none,no,yes,588916,589877
53,1,17,empty1.png,neg,empty,40,3160.JPG,1410,maske_11.bmp,50,591636,591686,591746,none,none,none,none,none,none,none,yes,no,593156,593980
53,1,18,Wneu03_.bmp,neg,face,70,3160.JPG,1380,maske_5.bmp,50,595746,595826,595886,none,none,none,none,none,none,none,yes,no,597266,598272
53,1,19,W03.bmp,neg,face,100,2750.jpg,1400,maske_5.bmp,0,600036,595826,600146,none,none,none,none,none,none,none,yes,no,601546,603028
53,1,20,cs24.bmp,neg,prod,80,9520.JPG,1370,maske_7.bmp,50,604806,604896,604956,none,none,none,none,none,none,none,yes,no,606326,608200
53,1,21,nw5.bmp,pos,word,30,8420.JPG,1420,maske_4.bmp,50,609975,610015,610075,none,none,none,none,none,none,none,no,yes,611495,612111
53,1,22,nw4.bmp,pos,word,90,2058.jpg,1360,maske_12.bmp,50,613886,613986,614046,none,none,none,none,none,none,none,no,yes,615406,616672
53,1,23,nw7.bmp,neg,word,60,9415.jpg,1390,maske_12.bmp,50,618436,618506,618566,none,none,none,none,none,none,none,yes,no,619956,620870
53,1,24,nw6.bmp,pos,word,70,2057.jpg,1380,maske_7.bmp,50,622635,622715,622775,none,none,none,none,none,none,none,no,yes,624155,625001
53,1,25,empty8.png,pos,empty,30,7330.JPG,1420,maske_9.bmp,50,626765,626805,626865,none,none,none,none,none,none,none,no,yes,628285,628950
53,1,26,cs13.bmp,pos,prod,100,8540.JPG,1400,maske_4.bmp,0,630726,626805,630836,none,none,none,none,none,none,none,no,yes,632236,632928
53,1,27,Mneu01_.bmp,pos,face,100,2209.jpg,1400,maske_1.bmp,0,634696,626805,634806,none,none,none,none,none,none,none,yes,no,636206,637516
53,1,28,Mneu25_.bmp,pos,face,60,1460.JPG,1390,maske_7.bmp,50,639295,639365,639425,none,none,none,none,none,none,none,no,yes,640815,645852
53,1,29,cs22.bmp,neg,prod,30,2141.jpg,1420,maske_11.bmp,50,647616,647656,647716,none,none,none,none,none,none,none,yes,no,649136,649838
53,1,30,Mneu20_.bmp,neg,face,60,2141.jpg,1390,maske_6.bmp,50,651605,651675,651735,none,none,none,none,none,none,none,yes,no,653125,653806
53,1,31,cs19.bmp,neg,prod,100,2205.jpg,1400,maske_8.bmp,0,655565,651675,655675,none,none,none,none,none,none,none,yes,no,657075,657847
53,1,32,W20.bmp,pos,face,80,1463.jpg,1370,maske_11.bmp,50,659615,659705,659765,none,none,none,none,none,none,none,no,yes,661135,662866
53,1,33,nw25.bmp,neg,word,100,9432.jpg,1400,maske_9.bmp,0,664625,659705,664735,none,none,none,none,none,none,none,no,yes,666135,667882
