subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
13,1,0,nw27.bmp,pos,word,70,9,3353051,3362169
13,1,1,W20.bmp,pos,face,60,14,3362877,3368666
13,1,2,cs8.bmp,pos,prod,60,11,3369309,3376417
13,1,3,Wneu03_.bmp,pos,face,30,16,3377066,3382034
13,1,4,cs1.bmp,pos,prod,70,9,3382676,3388258
13,1,5,M16_.bmp,neg,face,50,7,3389067,3394777
13,1,6,nw5.bmp,pos,word,60,5,3395425,3400994
13,1,7,cs11.bmp,neg,prod,40,5,3401637,3412105
13,1,8,M02_.bmp,neg,face,60,7,3412831,3427786
13,1,9,cs19.bmp,neg,prod,50,9,3428434,3434994
13,1,10,cs26.bmp,neg,prod,70,12,3435809,3440786
13,1,11,cs13.bmp,pos,prod,50,12,3441436,3446617
13,1,12,W02.bmp,neg,face,40,11,3447565,3453658
13,1,13,cs17.bmp,pos,prod,80,14,3454306,3461810
13,1,14,Mneu11_.bmp,neg,face,30,13,3462456,3467169
13,1,15,nw4.bmp,neg,word,90,9,3467814,3473330
13,1,16,Mneu18_.bmp,neg,face,90,7,3473976,3479322
13,1,17,cs15.bmp,pos,prod,90,7,3479964,3484865
13,1,18,cs21.bmp,pos,prod,100,11,3485521,3492594
13,1,19,nw14.bmp,neg,word,70,9,3493244,3498801
13,1,20,Mneu01_.bmp,neg,face,70,4,3499742,3504722
13,1,21,nw28.bmp,pos,word,40,11,3505639,3513402
13,1,22,cs10.bmp,pos,prod,30,6,3514346,3519265
13,1,23,nw2.bmp,pos,word,100,5,3519913,3524906
13,1,24,nw26.bmp,neg,word,100,11,3525553,3530746
13,1,25,cs28.bmp,neg,prod,100,5,3531392,3536385
13,1,26,nw18.bmp,pos,word,30,9,3537033,3541658
13,1,27,Mneu20_.bmp,pos,face,70,12,3542366,3547698
13,1,28,nw30.bmp,pos,word,50,9,3548345,3554897
13,1,29,Mneu05_.bmp,pos,face,50,12,3555544,3561218
13,1,30,nw3.bmp,neg,word,40,9,3561863,3567210
13,1,31,nw9.bmp,neg,word,80,7,3567851,3573714
13,1,32,cs29.bmp,neg,prod,90,6,3574363,3579546
13,1,33,W04.bmp,pos,face,80,14,3580192,3584850
13,1,34,Mneu24_.bmp,neg,face,80,16,3585794,3591562
13,1,35,nw20.bmp,neg,word,60,5,3592213,3597042
13,1,36,cs5.bmp,neg,prod,30,10,3597692,3602650
13,1,37,M14.bmp,pos,face,100,5,3603290,3607889
13,1,38,cs30.bmp,pos,prod,40,13,3608533,3613194
13,1,39,nw7.bmp,neg,word,50,9,3613855,3618850
13,1,40,W03.bmp,pos,face,90,13,3619502,3626202
13,1,41,nw19.bmp,pos,word,80,13,3626850,3634562
13,1,42,cs9.bmp,neg,prod,60,6,3635211,3649762
13,1,43,nw13.bmp,neg,word,30,11,3650411,3655785
13,1,44,nw6.bmp,pos,word,90,6,3656429,3661234
13,1,45,W07.bmp,neg,face,100,10,3661885,3667722
13,1,46,W12.bmp,pos,face,40,12,3668371,3673425
13,1,47,cs14.bmp,neg,prod,80,11,3674085,3679690
