subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
15,1,0,W20.bmp,pos,face,30,2660.jpg,1420,maske_1.bmp,50,446105,446145,446205,none,none,none,none,none,none,none,no,yes,447625,448491
15,1,1,nw18.bmp,neg,word,70,9342.jpg,1380,maske_8.bmp,50,450305,450385,450445,none,none,none,none,none,none,none,yes,no,451825,452803
15,1,2,nw4.bmp,pos,word,50,1721.jpg,1400,maske_9.bmp,50,454574,454634,454694,none,none,none,none,none,none,none,no,yes,456094,456706
15,1,3,nw13.bmp,neg,word,90,9340.JPG,1360,maske_6.bmp,50,458494,458594,458654,none,none,none,none,none,none,none,yes,no,460014,460594
15,1,4,cs5.bmp,pos,prod,40,1463.jpg,1410,maske_10.bmp,50,462365,462415,462475,none,none,none,none,none,none,none,no,yes,463885,464635
15,1,5,Mneu24_.bmp,neg,face,100,2141.jpg,1400,maske_8.bmp,0,466684,462415,466794,none,none,none,none,none,none,none,yes,no,468195,469467
15,1,6,Mneu05_.bmp,neg,face,60,9331.jpg,1390,maske_11.bmp,50,471234,471304,471364,none,none,none,none,none,none,none,yes,no,472754,473602
15,1,7,nw11.bmp,pos,word,70,2345.jpg,1380,maske_2.bmp,50,475384,475464,475524,none,none,none,none,none,none,none,no,yes,476904,477538
15,1,8,empty4.png,neg,empty,50,3300.jpg,1400,maske_7.bmp,50,479305,479365,479425,none,none,none,none,none,none,none,yes,no,480825,482171
15,1,9,cs8.bmp,neg,prod,70,9430.JPG,1380,maske_8.bmp,50,483944,484024,484084,none,none,none,none,none,none,none,yes,no,485464,486459
15,1,10,nw19.bmp,pos,word,80,2058.jpg,1370,maske_12.bmp,50,488244,488334,488394,none,none,none,none,none,none,none,no,yes,489764,490410
15,1,11,M16_.bmp,pos,face,40,2260.JPG,1410,maske_8.bmp,50,492194,492244,492304,none,none,none,none,none,none,none,no,yes,493714,499915
15,1,12,nw28.bmp,neg,word,60,9340.JPG,1390,maske_4.bmp,50,501694,501764,501824,none,none,none,none,none,none,none,yes,no,503214,503939
15,1,13,Mneu18_.bmp,neg,face,70,9561.jpg,1380,maske_3.bmp,50,505714,505794,505854,none,none,none,none,none,none,none,yes,no,507234,508138
15,1,14,M14.bmp,neg,face,80,9435.jpg,1370,maske_2.bmp,50,510144,510234,510294,none,none,none,none,none,none,none,yes,no,511664,512778
15,1,15,cs30.bmp,pos,prod,70,2209.jpg,1380,maske_3.bmp,50,514544,514624,514684,none,none,none,none,none,none,none,no,yes,516064,516643
15,1,16,Wneu02_.bmp,neg,face,50,9280.jpg,1400,maske_6.bmp,50,518414,518474,518534,none,none,none,none,none,none,none,yes,no,519934,521347
15,1,17,W07.bmp,pos,face,50,2340.JPG,1400,maske_5.bmp,50,523124,523184,523244,none,none,none,none,none,none,none,no,yes,524644,525226
15,1,18,cs24.bmp,pos,prod,80,2040.jpg,1370,maske_6.bmp,50,527004,527093,527153,none,none,none,none,none,none,none,no,yes,528523,529986
15,1,19,cs19.bmp,neg,prod,60,9265.jpg,1390,maske_9.bmp,50,531754,531824,531884,none,none,none,none,none,none,none,yes,no,533274,533835
15,1,20,cs15.bmp,pos,prod,50,8540.JPG,1400,maske_11.bmp,50,535614,535674,535734,none,none,none,none,none,none,none,no,yes,537134,537747
15,1,21,nw9.bmp,pos,word,60,7502.jpg,1390,maske_10.bmp,50,539524,539594,539654,none,none,none,none,none,none,none,no,yes,541044,545898
15,1,22,cs1.bmp,neg,prod,50,9415.jpg,1400,maske_8.bmp,50,547663,547723,547783,none,none,none,none,none,none,none,yes,no,549183,549819
