subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
9,1,0,nw20.bmp,pos,word,40,2395.jpg,1410,maske_1.bmp,50,565270,565320,565380,none,none,none,none,none,none,none,no,yes,566790,570462
9,1,1,nw27.bmp,pos,word,50,2216.jpg,1400,maske_4.bmp,50,572280,572340,572400,none,none,none,none,none,none,none,no,yes,573800,576309
9,1,2,Mneu20_.bmp,pos,face,90,7330.JPG,1360,maske_9.bmp,50,578090,578190,578250,none,none,none,none,none,none,none,no,yes,579610,582229
9,1,3,W12.bmp,neg,face,80,9320.jpg,1370,maske_7.bmp,50,584010,584099,584160,none,none,none,none,none,none,none,yes,no,585530,587885
9,1,4,Mneu01_.bmp,neg,face,40,2205.jpg,1410,maske_6.bmp,50,589660,589710,589770,none,none,none,none,none,none,none,yes,no,591180,594029
9,1,5,cs15.bmp,neg,prod,30,9007.jpg,1420,maske_2.bmp,50,595809,595849,595909,none,none,none,none,none,none,none,yes,no,597330,599845
9,1,6,W02.bmp,neg,face,100,2053.JPG,1400,maske_11.bmp,0,601629,595849,601739,none,none,none,none,none,none,none,yes,no,603139,605621
9,1,7,nw19.bmp,pos,word,90,2050.jpg,1360,maske_1.bmp,50,607390,607490,607550,none,none,none,none,none,none,none,no,yes,608910,611845
9,1,8,empty10.png,pos,empty,50,2260.JPG,1400,maske_7.bmp,50,613629,613689,613749,none,none,none,none,none,none,none,no,yes,615149,617501
