subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
67,1,0,nw19.bmp,pos,word,50,4626.jpg,1400,maske_4.bmp,50,689515,689575,689635,none,none,none,none,none,none,none,no,yes,691035,692298
67,1,1,W04.bmp,neg,face,80,3160.JPG,1370,maske_8.bmp,50,694105,694195,694255,none,none,none,none,none,none,none,yes,no,695625,697148
67,1,2,cs26.bmp,neg,prod,100,3300.jpg,1400,maske_8.bmp,0,698915,694195,699025,none,none,none,none,none,none,none,yes,no,700425,701206
67,1,3,nw26.bmp,pos,word,30,2216.jpg,1420,maske_5.bmp,50,703005,703045,703105,none,none,none,none,none,none,none,no,yes,704525,705513
67,1,4,cs2.bmp,pos,prod,70,5830.JPG,1380,maske_8.bmp,50,707275,707355,707415,none,none,none,none,none,none,none,no,yes,708795,709977
67,1,5,cs17.bmp,pos,prod,80,5830.JPG,1370,maske_7.bmp,50,711785,711875,711935,none,none,none,none,none,none,none,no,yes,713305,714361
67,1,6,Mneu05_.bmp,pos,face,40,2550.jpg,1410,maske_11.bmp,50,716165,716215,716275,none,none,none,none,none,none,none,no,yes,717685,718887
67,1,7,Wneu03_.bmp,pos,face,30,1463.jpg,1420,maske_6.bmp,50,720675,720715,720775,none,none,none,none,none,none,none,no,yes,722195,723871
67,1,8,M14.bmp,pos,face,70,1460.JPG,1380,maske_12.bmp,50,725644,725724,725784,none,none,none,none,none,none,none,no,yes,727164,728683
67,1,9,nw21.bmp,neg,word,30,9561.jpg,1420,maske_6.bmp,50,730445,730485,730545,none,none,none,none,none,none,none,yes,no,731965,733787
67,1,10,empty6.png,pos,empty,50,2341.jpg,1400,maske_8.bmp,50,735575,735635,735695,none,none,none,none,none,none,none,no,yes,737095,738474
67,1,11,cs11.bmp,neg,prod,90,2205.jpg,1360,maske_10.bmp,50,740245,740345,740405,none,none,none,none,none,none,none,yes,no,741765,742839
67,1,12,Mneu25_.bmp,pos,face,50,8461.jpg,1400,maske_9.bmp,50,744604,744665,744725,none,none,none,none,none,none,none,no,yes,746125,747691
67,1,13,cs21.bmp,neg,prod,50,9435.jpg,1400,maske_12.bmp,50,749455,749515,749575,none,none,none,none,none,none,none,yes,no,750975,752156
67,1,14,nw3.bmp,neg,word,40,9611.jpg,1410,maske_6.bmp,50,753925,753975,754035,none,none,none,none,none,none,none,yes,no,755445,756988
67,1,15,W02.bmp,neg,face,70,9520.JPG,1380,maske_12.bmp,50,758764,758844,758904,none,none,none,none,none,none,none,yes,no,760284,761706
67,1,16,M02_.bmp,neg,face,100,9561.jpg,1400,maske_9.bmp,0,763465,758844,763575,none,none,none,none,none,none,none,yes,no,764975,767620
67,1,17,W20.bmp,neg,face,60,9830.jpg,1390,maske_11.bmp,50,769385,769455,769515,none,none,none,none,none,none,none,yes,no,770905,772181
67,1,18,Wneu02_.bmp,neg,face,50,9340.JPG,1400,maske_9.bmp,50,773955,774015,774075,none,none,none,none,none,none,none,yes,no,775475,776596
67,1,19,Mneu01_.bmp,pos,face,100,2340.JPG,1400,maske_4.bmp,0,778374,774015,778484,none,none,none,none,none,none,none,no,yes,779884,781308
67,1,20,W16.bmp,pos,face,80,2345.jpg,1370,maske_3.bmp,50,783085,783175,783235,none,none,none,none,none,none,none,no,yes,784605,785884
67,1,21,nw28.bmp,pos,word,80,1460.JPG,1370,maske_9.bmp,50,787665,787755,787815,none,none,none,none,none,none,none,no,yes,789185,790959
67,1,22,nw20.bmp,neg,word,70,9611.jpg,1380,maske_3.bmp,50,792794,792874,792934,none,none,none,none,none,none,none,yes,no,794314,795619
67,1,23,cs13.bmp,pos,prod,60,8540.JPG,1390,maske_6.bmp,50,797405,797475,797535,none,none,none,none,none,none,none,no,yes,798925,800405
67,1,24,cs28.bmp,neg,prod,40,9435.jpg,1410,maske_10.bmp,50,802205,802255,802315,none,none,none,none,none,none,none,yes,no,803725,804740
