subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
77,1,0,Mneu01_.bmp,neg,face,90,9520.JPG,1360,maske_5.bmp,50,303453,303553,303613,none,none,none,none,none,none,none,no,yes,304973,307012
77,1,1,cs28.bmp,neg,prod,80,9611.jpg,1370,maske_2.bmp,50,308823,308913,308973,none,none,none,none,none,none,none,yes,no,310343,311099
77,1,2,nw27.bmp,neg,word,40,9430.JPG,1410,maske_12.bmp,50,312883,312933,312993,none,none,none,none,none,none,none,yes,no,314403,315275
77,1,3,nw21.bmp,pos,word,100,1710.JPG,1400,maske_12.bmp,0,317053,312933,317163,none,none,none,none,none,none,none,no,yes,318563,319467
77,1,4,cs5.bmp,neg,prod,40,2750.jpg,1410,maske_9.bmp,50,321252,321302,321362,none,none,none,none,none,none,none,yes,no,322772,323724
77,1,5,cs4.bmp,pos,prod,100,4626.jpg,1400,maske_8.bmp,0,325493,321302,325603,none,none,none,none,none,none,none,no,yes,327003,328315
77,1,6,nw30.bmp,pos,word,80,1460.JPG,1370,maske_1.bmp,50,330103,330193,330253,none,none,none,none,none,none,none,no,yes,331623,332299
77,1,7,M02_.bmp,pos,face,40,2150.JPG,1410,maske_3.bmp,50,334072,334122,334182,none,none,none,none,none,none,none,no,yes,335592,336667
77,1,8,nw20.bmp,neg,word,50,9320.jpg,1400,maske_7.bmp,50,338432,338492,338552,none,none,none,none,none,none,none,yes,no,339952,341052
77,1,9,nw28.bmp,neg,word,80,9415.jpg,1370,maske_10.bmp,50,342823,342913,342973,none,none,none,none,none,none,none,no,yes,344343,345243
77,1,10,cs29.bmp,pos,prod,50,8420.JPG,1400,maske_1.bmp,50,347022,347082,347142,none,none,none,none,none,none,none,no,yes,348542,349251
77,1,11,nw6.bmp,pos,word,50,1999.jpg,1400,maske_11.bmp,50,351022,351082,351142,none,none,none,none,none,none,none,no,yes,352542,353683
77,1,12,W07.bmp,neg,face,50,9265.jpg,1400,maske_4.bmp,50,355472,355532,355592,none,none,none,none,none,none,none,yes,no,356992,357828
77,1,13,cs10.bmp,pos,prod,30,2260.JPG,1420,maske_3.bmp,50,359612,359652,359712,none,none,none,none,none,none,none,no,yes,361132,362107
77,1,14,W02.bmp,neg,face,30,9432.jpg,1420,maske_1.bmp,50,363872,363912,363972,none,none,none,none,none,none,none,no,yes,365392,366195
