subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
52,2,0,cs9.bmp,neg,prod,90,9,4518484,4523289
52,2,1,cs17.bmp,neg,prod,40,12,4523973,4526459
52,2,2,W03.bmp,neg,face,100,14,4527096,4528963
52,2,3,cs4.bmp,neg,prod,60,6,4529613,4531620
52,2,4,PM04.bmp,neg,face,50,11,4532257,4534057
52,2,5,cs21.bmp,pos,prod,30,12,4534696,4536652
52,2,6,nw2.bmp,neg,word,50,8,4537285,4538969
52,2,7,Wneu03_.bmp,pos,face,70,13,4539607,4541847
52,2,8,cs2.bmp,neg,prod,30,10,4542486,4545593
52,2,9,M02_.bmp,neg,face,40,12,4546237,4548333
52,2,10,cs26.bmp,pos,prod,70,16,4548977,4551135
52,2,11,cs22.bmp,pos,prod,80,10,4551777,4554934
52,2,12,cs24.bmp,neg,prod,50,5,4555576,4557996
52,2,13,nw10.bmp,pos,word,90,9,4558636,4561184
52,2,14,nw7.bmp,pos,word,80,9,4561828,4563411
52,2,15,M07.bmp,pos,face,60,11,4564049,4566083
52,2,16,nw6.bmp,neg,word,80,8,4566727,4568709
52,2,17,cs29.bmp,pos,prod,40,6,4569345,4571438
52,2,18,nw21.bmp,neg,word,90,9,4572089,4573801
52,2,19,cs3.bmp,neg,prod,100,13,4574440,4577097
52,2,20,cs19.bmp,neg,prod,80,9,4577736,4582066
52,2,21,nw18.bmp,neg,word,40,8,4582706,4584898
52,2,22,nw27.bmp,pos,word,60,8,4585535,4586960
52,2,23,nw25.bmp,neg,word,60,7,4587598,4593294
52,2,24,W04.bmp,pos,face,100,15,4593936,4595546
52,2,25,W07.bmp,pos,face,80,15,4596186,4597724
52,2,26,Mneu20_.bmp,neg,face,60,15,4598365,4600600
52,2,27,cs15.bmp,neg,prod,70,5,4601238,4602863
52,2,28,Wneu02_.bmp,pos,face,30,10,4603522,4605226
52,2,29,W02.bmp,neg,face,80,12,4605864,4607514
52,2,30,M14.bmp,neg,face,70,13,4608154,4609695
52,2,31,M16_.bmp,neg,face,90,16,4610338,4611805
52,2,32,W12.bmp,pos,face,90,12,4612446,4613690
52,2,33,Mneu24_.bmp,neg,face,30,12,4614326,4616275
52,2,34,nw8.bmp,pos,word,70,7,4616915,4618652
52,2,35,Wneu05_.bmp,pos,face,50,16,4619298,4621329
52,2,36,nw30.bmp,neg,word,70,8,4621966,4623927
52,2,37,nw28.bmp,pos,word,40,9,4624565,4626235
52,2,38,cs8.bmp,pos,prod,100,12,4626885,4628537
52,2,39,nw13.bmp,neg,word,30,9,4629178,4630384
52,2,40,nw4.bmp,neg,word,100,10,4631026,4632634
52,2,41,cs14.bmp,pos,prod,50,7,4633275,4634932
52,2,42,nw19.bmp,pos,word,30,8,4635574,4637427
52,2,43,nw11.bmp,pos,word,50,7,4638067,4640481
52,2,44,Mneu05_.bmp,pos,face,40,12,4641125,4643155
52,2,45,nw5.bmp,pos,word,100,7,4643794,4645406
52,2,46,cs30.bmp,pos,prod,90,15,4646046,4648478
52,2,47,cs11.bmp,pos,prod,60,7,4649117,4650706
