subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
4,2,0,nw4.bmp,pos,word,80,2345.jpg,1370,maske_3.bmp,50,1702818,1702909,1702969,no,no,no,yes,no,no,1704339,no,yes,1707898,1709281
4,2,1,empty5.png,pos,empty,50,2660.jpg,1400,maske_4.bmp,50,1711088,1711148,1711208,yes,no,no,no,no,no,1712608,no,yes,1714796,1715923
4,2,2,cs29.bmp,neg,prod,90,9330.jpg,1360,maske_5.bmp,50,1717688,1717788,1717848,no,no,no,no,yes,no,1719208,yes,no,1721939,1723761
4,2,3,nw26.bmp,pos,word,40,2070.jpg,1410,maske_11.bmp,50,1725528,1725578,1725638,yes,no,no,no,no,no,1727049,no,yes,1728818,1730217
4,2,4,nw6.bmp,neg,word,100,9330.jpg,1400,maske_4.bmp,0,1731978,1725578,1732088,no,no,no,no,no,yes,1733488,yes,no,1735165,1736242
4,2,5,nw28.bmp,pos,word,90,2209.jpg,1360,maske_12.bmp,50,1738009,1738109,1738169,no,no,no,no,yes,no,1739529,no,yes,1743568,1745034
4,2,6,Wneu05_.bmp,pos,face,90,7330.JPG,1360,maske_9.bmp,50,1746798,1746898,1746958,no,no,no,no,no,yes,1748318,no,yes,1750181,1751026
4,2,7,cs14.bmp,pos,prod,70,2040.jpg,1380,maske_6.bmp,50,1752788,1752868,1752928,no,no,no,no,yes,no,1754308,no,yes,1765691,1767693
4,2,8,M02_.bmp,neg,face,50,9561.jpg,1400,maske_11.bmp,50,1769458,1769518,1769578,no,no,no,yes,no,no,1770978,yes,no,1781193,1782498
4,2,9,nw27.bmp,neg,word,70,3300.jpg,1380,maske_5.bmp,50,1784258,1784338,1784398,no,no,no,yes,no,no,1785778,yes,no,1788295,1789968
4,2,10,Mneu25_.bmp,neg,face,70,2455.jpg,1380,maske_10.bmp,50,1791738,1791818,1791878,no,no,no,yes,no,no,1793258,yes,no,1797174,1798548
4,2,11,cs9.bmp,neg,prod,50,9342.jpg,1400,maske_1.bmp,50,1800318,1800378,1800438,no,yes,no,no,no,no,1801838,yes,no,1804954,1806028
4,2,12,W03.bmp,neg,face,90,9520.JPG,1360,maske_7.bmp,50,1807808,1807908,1807968,no,no,no,no,no,yes,1809328,yes,no,1811133,1812280
4,2,13,Mneu05_.bmp,pos,face,40,2345.jpg,1410,maske_2.bmp,50,1814058,1814108,1814168,no,yes,no,no,no,no,1815578,no,yes,1817854,1819159
4,2,14,cs17.bmp,pos,prod,40,1710.JPG,1410,maske_3.bmp,50,1820938,1820988,1821048,yes,no,no,no,no,no,1822458,no,yes,1824385,1826124
4,2,15,nw22.bmp,neg,word,40,9220.jpg,1410,maske_6.bmp,50,1827888,1827938,1827998,yes,no,no,no,no,no,1829408,yes,no,1831152,1833202
4,2,16,empty3.png,neg,empty,40,9435.jpg,1410,maske_2.bmp,50,1834968,1835018,1835078,yes,no,no,no,no,no,1836488,yes,no,1838331,1839876
4,2,17,empty8.png,pos,empty,40,5830.JPG,1410,maske_8.bmp,50,1841637,1841687,1841747,yes,no,no,no,no,no,1843157,no,yes,1844760,1845879
4,2,18,nw9.bmp,pos,word,30,7330.JPG,1420,maske_6.bmp,50,1847648,1847688,1847748,yes,no,no,no,no,no,1849168,no,yes,1851803,1853302
4,2,19,nw7.bmp,pos,word,100,4626.jpg,1400,maske_1.bmp,0,1855068,1847688,1855178,no,no,no,no,no,yes,1856578,no,yes,1858292,1859354
4,2,20,cs30.bmp,pos,prod,90,2150.JPG,1360,maske_2.bmp,50,1861128,1861228,1861288,no,no,no,no,no,yes,1862648,no,yes,1864450,1865889
4,2,21,cs13.bmp,neg,prod,70,9561.jpg,1380,maske_6.bmp,50,1867648,1867728,1867788,no,yes,no,no,no,no,1869168,yes,no,1871741,1872976
4,2,22,empty3.png,neg,empty,50,9007.jpg,1400,maske_11.bmp,50,1874747,1874807,1874867,yes,no,no,no,no,no,1876267,yes,no,1878524,1880081
4,2,23,W12.bmp,pos,face,80,2209.jpg,1370,maske_5.bmp,50,1881848,1881938,1881998,no,no,no,yes,no,no,1883368,no,yes,1887530,1888602
4,2,24,W20.bmp,neg,face,100,3181.jpg,1400,maske_6.bmp,0,1890377,1881938,1890487,no,no,no,no,no,yes,1891887,yes,no,1893680,1894671
4,2,25,cs19.bmp,neg,prod,80,9530.JPG,1370,maske_10.bmp,50,1896438,1896528,1896588,no,no,no,yes,no,no,1897958,yes,no,1900646,1901359
4,2,26,cs26.bmp,neg,prod,40,3181.jpg,1410,maske_10.bmp,50,1903138,1903188,1903248,no,no,no,yes,no,no,1904658,yes,no,1906775,1907716
4,2,27,M16_.bmp,pos,face,100,2050.jpg,1400,maske_2.bmp,0,1909467,1903188,1909577,no,no,no,no,no,yes,1910977,no,yes,1913249,1914907
4,2,28,Mneu20_.bmp,pos,face,60,2040.jpg,1390,maske_7.bmp,50,1916678,1916748,1916808,no,no,no,no,yes,no,1918198,no,yes,1922459,1923643
4,2,29,nw20.bmp,neg,word,80,7359.jpg,1370,maske_1.bmp,50,1925417,1925507,1925567,no,no,no,yes,no,no,1926937,yes,no,1929187,1930511
4,2,30,nw5.bmp,neg,word,50,9330.jpg,1400,maske_3.bmp,50,1932278,1932338,1932398,no,yes,no,no,no,no,1933798,yes,no,1936082,1936826
4,2,31,cs21.bmp,neg,prod,100,7359.jpg,1400,maske_4.bmp,0,1938597,1932338,1938707,no,no,no,no,yes,no,1940108,yes,no,1942715,1946900
4,2,32,W16.bmp,pos,face,70,8420.JPG,1380,maske_7.bmp,50,1948678,1948758,1948818,no,no,yes,no,no,no,1950198,no,yes,1953782,1954337
4,2,33,cs10.bmp,neg,prod,60,9520.JPG,1390,maske_9.bmp,50,1956107,1956177,1956237,no,yes,no,no,no,no,1957627,yes,no,1959524,1960253
4,2,34,cs8.bmp,pos,prod,60,2216.jpg,1390,maske_7.bmp,50,1962017,1962087,1962147,no,yes,no,no,no,no,1963537,no,yes,1966204,1967138
4,2,35,nw3.bmp,neg,word,60,3181.jpg,1390,maske_1.bmp,50,1968908,1968978,1969038,no,yes,no,no,no,no,1970428,yes,no,1972527,1973529
4,2,36,nw30.bmp,pos,word,50,1440.jpg,1400,maske_7.bmp,50,1975297,1975357,1975417,no,yes,no,no,no,no,1976817,no,yes,1978489,1979366
4,2,37,cs3.bmp,neg,prod,30,9320.jpg,1420,maske_5.bmp,50,1981127,1981167,1981227,yes,no,no,no,no,no,1982647,yes,no,1984987,1985859
4,2,38,cs11.bmp,pos,prod,80,2260.JPG,1370,maske_10.bmp,50,1987637,1987727,1987788,no,no,yes,no,no,no,1989158,no,yes,1995032,1995974
4,2,39,PM04.bmp,pos,face,30,2550.jpg,1420,maske_12.bmp,50,1997747,1997787,1997847,yes,no,no,no,no,no,1999267,yes,no,2001594,2002360
4,2,40,W07.bmp,neg,face,30,9430.JPG,1420,maske_10.bmp,50,2004127,2004167,2004227,no,yes,no,no,no,no,2005648,yes,no,2007709,2009314
4,2,41,cs6.bmp,pos,prod,100,2040.jpg,1400,maske_6.bmp,0,2011077,2004167,2011187,no,no,no,yes,no,no,2012587,no,yes,2018209,2018914
4,2,42,nw25.bmp,neg,word,30,9561.jpg,1420,maske_9.bmp,50,2020677,2020717,2020777,yes,no,no,no,no,no,2022198,yes,no,2023883,2026589
4,2,43,cs5.bmp,pos,prod,30,5910.JPG,1420,maske_5.bmp,50,2028357,2028397,2028457,yes,no,no,no,no,no,2029877,no,yes,2031591,2032351
4,2,44,empty7.png,pos,empty,30,5830.JPG,1420,maske_10.bmp,50,2034117,2034157,2034217,no,yes,no,no,no,no,2035637,no,yes,2039221,2039902
4,2,45,nw18.bmp,neg,word,90,6311.jpg,1360,maske_9.bmp,50,2041667,2041767,2041827,no,no,no,yes,no,no,2043187,yes,no,2046512,2047600
4,2,46,nw11.bmp,pos,word,60,2091.jpg,1390,maske_10.bmp,50,2049367,2049437,2049497,no,yes,no,no,no,no,2050887,no,yes,2054247,2055212
4,2,47,cs1.bmp,pos,prod,50,1463.jpg,1400,maske_12.bmp,50,2056977,2057037,2057097,no,yes,no,no,no,no,2058497,no,yes,2060622,2061484
4,2,48,empty3.png,neg,empty,30,9530.JPG,1420,maske_9.bmp,50,2063257,2063297,2063357,yes,no,no,no,no,no,2064777,yes,no,2066560,2067391
4,2,49,W02.bmp,pos,face,50,2216.jpg,1400,maske_7.bmp,50,2069157,2069217,2069276,no,no,yes,no,no,no,2070677,no,yes,2076757,2078106
4,2,50,W04.bmp,neg,face,40,9342.jpg,1410,maske_11.bmp,50,2079877,2079927,2079987,no,no,yes,no,no,no,2081397,yes,no,2083166,2084816
4,2,51,M07.bmp,neg,face,80,2900.1.jpg,1370,maske_6.bmp,50,2086586,2086676,2086736,no,no,no,no,yes,no,2088106,yes,no,2091302,2092239
4,2,52,Wneu03_.bmp,neg,face,60,9331.jpg,1390,maske_4.bmp,50,2093997,2094067,2094127,no,no,no,no,no,yes,2095517,yes,no,2097347,2098295
4,2,53,nw13.bmp,pos,word,70,4626.jpg,1380,maske_2.bmp,50,2100067,2100147,2100207,no,no,no,yes,no,no,2101587,no,yes,2103204,2104137
4,2,54,cs9.bmp,neg,prod,50,9331.jpg,1400,maske_2.bmp,50,2199417,2199477,2199537,yes,no,no,no,no,no,2200937,yes,no,2203174,2204144
4,2,55,nw27.bmp,neg,word,70,9320.jpg,1380,maske_3.bmp,50,2205906,2205986,2206046,no,yes,no,no,no,no,2207426,yes,no,2210081,2211138
4,2,56,nw5.bmp,neg,word,50,9290.jpg,1400,maske_12.bmp,50,2212907,2212967,2213027,no,yes,no,no,no,no,2214427,yes,no,2216147,2217146
4,2,57,W16.bmp,pos,face,70,1750.JPG,1380,maske_5.bmp,50,2218926,2219006,2219066,no,no,no,yes,no,no,2220446,no,yes,2224807,2225720
4,2,58,cs6.bmp,pos,prod,100,1440.jpg,1400,maske_11.bmp,0,2227487,2219006,2227597,no,no,no,no,yes,no,2228997,no,yes,2231173,2232319
4,2,59,Mneu25_.bmp,neg,face,70,9430.JPG,1380,maske_5.bmp,50,2234116,2234196,2234256,no,no,no,no,yes,no,2235636,yes,no,2239947,2240753
4,2,60,W20.bmp,neg,face,100,9220.jpg,1400,maske_3.bmp,0,2242516,2234196,2242626,no,no,no,no,no,yes,2244026,yes,no,2245579,2246595
4,2,61,cs29.bmp,neg,prod,90,9331.jpg,1360,maske_12.bmp,50,2248357,2248457,2248517,no,no,no,no,yes,no,2249877,yes,no,2251822,2252875
4,2,62,M16_.bmp,pos,face,100,1463.jpg,1400,maske_9.bmp,0,2254636,2248457,2254746,no,no,no,no,no,yes,2256146,no,yes,2257799,2258541
4,2,63,empty3.png,neg,empty,50,9340.JPG,1400,maske_6.bmp,50,2260316,2260376,2260436,no,yes,no,no,no,no,2261836,yes,no,2264075,2265523
4,2,64,empty7.png,pos,empty,30,2395.jpg,1420,maske_12.bmp,50,2267296,2267336,2267396,yes,no,no,no,no,no,2268816,no,yes,2271337,2272885
4,2,65,Mneu20_.bmp,pos,face,60,1460.JPG,1390,maske_5.bmp,50,2274666,2274736,2274796,no,no,yes,no,no,no,2276186,no,yes,2279182,2279835
4,2,66,M07.bmp,neg,face,80,9430.JPG,1370,maske_1.bmp,50,2281607,2281697,2281757,no,no,no,no,yes,no,2283127,yes,no,2291995,2293282
4,2,67,nw9.bmp,pos,word,30,2345.jpg,1420,maske_11.bmp,50,2295056,2295096,2295156,yes,no,no,no,no,no,2296576,no,yes,2299013,2299927
4,2,68,PM04.bmp,pos,face,30,2071.jpg,1420,maske_8.bmp,50,2301696,2301736,2301796,yes,no,no,no,no,no,2303216,no,yes,2305574,2307081
4,2,69,cs13.bmp,neg,prod,70,9340.JPG,1380,maske_5.bmp,50,2308856,2308936,2308996,no,yes,no,no,no,no,2310376,yes,no,2312752,2313853
4,2,70,cs5.bmp,pos,prod,30,2150.JPG,1420,maske_4.bmp,50,2315616,2315656,2315716,yes,no,no,no,no,no,2317136,no,yes,2319223,2319887
4,2,71,nw6.bmp,neg,word,100,9220.jpg,1400,maske_4.bmp,0,2321646,2315656,2321756,no,no,no,no,no,yes,2323156,yes,no,2325166,2326246
4,2,72,nw25.bmp,neg,word,30,9280.jpg,1420,maske_8.bmp,50,2328006,2328046,2328106,no,yes,no,no,no,no,2329526,yes,no,2332175,2332804
4,2,73,nw28.bmp,pos,word,90,8540.JPG,1360,maske_10.bmp,50,2334576,2334676,2334736,no,no,no,no,yes,no,2336096,no,yes,2338094,2339356
4,2,74,W02.bmp,pos,face,50,2071.jpg,1400,maske_3.bmp,50,2341126,2341186,2341246,no,no,no,no,yes,no,2342646,no,yes,2344414,2345632
