subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
46,2,0,Mneu11_.bmp,neg,face,40,4,5082478,5085268
46,2,1,W03.bmp,pos,face,70,9,5085964,5088012
46,2,2,nw9.bmp,pos,word,70,13,5088655,5090788
46,2,3,nw11.bmp,pos,word,30,10,5091431,5093580
46,2,4,Mneu18_.bmp,neg,face,100,0,5094215,5097004
46,2,5,cs2.bmp,pos,prod,50,13,5097644,5099636
46,2,6,cs24.bmp,pos,prod,40,13,5100276,5101884
46,2,7,nw2.bmp,neg,word,50,9,5102548,5104500
46,2,8,cs13.bmp,neg,prod,30,14,5105135,5109012
46,2,9,M07.bmp,neg,face,60,2,5109658,5111532
46,2,10,W07.bmp,neg,face,90,12,5112174,5114340
46,2,11,cs30.bmp,neg,prod,70,15,5114974,5117964
46,2,12,Wneu03_.bmp,pos,face,90,15,5118604,5120516
46,2,13,Wneu02_.bmp,pos,face,40,14,5121155,5123060
46,2,14,nw8.bmp,neg,word,40,9,5123695,5125148
46,2,15,cs4.bmp,pos,prod,90,12,5125803,5127588
46,2,16,nw13.bmp,pos,word,100,15,5128224,5130156
46,2,17,cs17.bmp,pos,prod,100,14,5130811,5132900
46,2,18,nw27.bmp,pos,word,80,9,5133554,5135091
46,2,19,nw28.bmp,neg,word,90,9,5135734,5137364
46,2,20,cs29.bmp,neg,prod,100,1,5138006,5144100
46,2,21,Wneu05_.bmp,neg,face,80,13,5144734,5146556
46,2,22,cs3.bmp,pos,prod,60,15,5147195,5149012
46,2,23,nw10.bmp,pos,word,60,9,5149656,5151036
46,2,24,nw30.bmp,pos,word,90,9,5151691,5153171
46,2,25,nw21.bmp,neg,word,80,9,5153814,5155340
46,2,26,nw14.bmp,neg,word,30,10,5155974,5157540
46,2,27,W02.bmp,neg,face,50,5,5158184,5160972
46,2,28,M02_.bmp,pos,face,60,4,5161614,5164116
46,2,29,M16_.bmp,pos,face,50,4,5164754,5166884
46,2,30,W20.bmp,neg,face,70,11,5167524,5169284
46,2,31,cs6.bmp,pos,prod,70,14,5169924,5171588
46,2,32,cs26.bmp,neg,prod,50,15,5172224,5174444
46,2,33,cs14.bmp,neg,prod,80,15,5175090,5176852
46,2,34,nw7.bmp,pos,word,50,9,5177494,5178828
46,2,35,nw26.bmp,neg,word,70,10,5179463,5181212
46,2,36,PM04.bmp,neg,face,30,6,5181855,5183524
46,2,37,W04.bmp,pos,face,80,6,5184164,5185980
46,2,38,nw3.bmp,neg,word,100,11,5186637,5188075
46,2,39,cs8.bmp,pos,prod,30,10,5188713,5190212
46,2,40,cs28.bmp,neg,prod,40,10,5190854,5192412
46,2,41,cs9.bmp,neg,prod,60,6,5193054,5194644
46,2,42,W16.bmp,pos,face,30,8,5195284,5197132
46,2,43,nw5.bmp,pos,word,40,11,5197774,5199324
46,2,44,cs19.bmp,pos,prod,80,14,5199965,5202388
46,2,45,Mneu01_.bmp,pos,face,100,0,5203023,5205059
46,2,46,cs1.bmp,neg,prod,90,12,5205702,5207668
46,2,47,nw19.bmp,neg,word,60,9,5208303,5209804
