subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
25,1,0,nw26.bmp,pos,word,50,9,2633275,2637512
25,1,1,cs13.bmp,neg,prod,30,14,2638202,2642987
25,1,2,M02_.bmp,pos,face,90,12,2643627,2645939
25,1,3,nw14.bmp,pos,word,100,9,2646576,2648392
25,1,4,nw9.bmp,neg,word,70,9,2649035,2650316
25,1,5,cs24.bmp,neg,prod,70,15,2650954,2655239
25,1,6,Mneu11_.bmp,neg,face,30,14,2655875,2658565
25,1,7,nw18.bmp,pos,word,30,9,2659206,2661074
25,1,8,cs14.bmp,neg,prod,50,15,2661717,2665038
25,1,9,nw7.bmp,pos,word,90,14,2665675,2668603
25,1,10,Mneu05_.bmp,neg,face,80,11,2669245,2671653
25,1,11,cs5.bmp,pos,prod,60,14,2672295,2675441
25,1,12,cs29.bmp,neg,prod,40,15,2676076,2678343
25,1,13,cs8.bmp,pos,prod,100,15,2678984,2681106
25,1,14,cs19.bmp,neg,prod,100,13,2681744,2684922
25,1,15,Mneu20_.bmp,pos,face,80,13,2685566,2688338
25,1,16,nw6.bmp,pos,word,80,10,2688975,2691553
25,1,17,nw28.bmp,pos,word,60,9,2692194,2693794
25,1,18,cs28.bmp,pos,prod,80,9,2694435,2700985
25,1,19,cs3.bmp,neg,prod,80,16,2701625,2703713
25,1,20,nw11.bmp,pos,word,40,9,2704354,2706405
25,1,21,cs10.bmp,pos,prod,50,11,2707044,2709995
25,1,22,nw19.bmp,neg,word,60,9,2710635,2712452
25,1,23,nw13.bmp,neg,word,100,9,2713095,2715139
25,1,24,cs2.bmp,pos,prod,30,16,2715774,2718743
25,1,25,nw21.bmp,pos,word,70,11,2719384,2721587
25,1,26,Mneu01_.bmp,pos,face,100,10,2722225,2724509
25,1,27,Wneu02_.bmp,neg,face,90,10,2725144,2727371
25,1,28,M16_.bmp,neg,face,40,9,2728015,2730201
25,1,29,nw27.bmp,neg,word,50,9,2730844,2732685
25,1,30,cs30.bmp,pos,prod,90,17,2733324,2735568
25,1,31,nw22.bmp,neg,word,40,9,2736204,2738167
25,1,32,Wneu05_.bmp,pos,face,30,10,2738804,2742291
25,1,33,cs6.bmp,neg,prod,60,14,2742934,2746109
25,1,34,cs11.bmp,pos,prod,40,9,2746743,2749126
25,1,35,nw30.bmp,neg,word,80,9,2749764,2751297
25,1,36,Mneu24_.bmp,pos,face,60,13,2751934,2755740
25,1,37,Mneu18_.bmp,neg,face,70,11,2756384,2758209
25,1,38,nw20.bmp,neg,word,90,9,2758843,2761086
25,1,39,cs21.bmp,pos,prod,70,15,2761723,2764186
25,1,40,W12.bmp,neg,face,60,13,2764824,2766918
25,1,41,M14.bmp,pos,face,50,12,2767553,2772355
25,1,42,W20.bmp,neg,face,50,12,2772995,2774925
25,1,43,W07.bmp,neg,face,100,10,2775563,2777523
25,1,44,nw3.bmp,neg,word,30,9,2778162,2779676
25,1,45,W02.bmp,pos,face,40,11,2780314,2782692
25,1,46,Mneu25_.bmp,pos,face,70,10,2783333,2785986
25,1,47,cs15.bmp,neg,prod,90,17,2786623,2792586
