subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
60,2,0,nw18.bmp,pos,word,100,9,5547823,5550199
60,2,1,cs21.bmp,neg,prod,100,12,5550898,5553302
60,2,2,Mneu05_.bmp,pos,face,50,10,5553938,5557953
60,2,3,M02_.bmp,pos,face,100,9,5558587,5564069
60,2,4,cs10.bmp,neg,prod,50,5,5564707,5570170
60,2,5,nw5.bmp,neg,word,30,7,5570806,5574552
60,2,6,cs30.bmp,neg,prod,80,12,5575189,5576943
60,2,7,nw8.bmp,pos,word,90,9,5577578,5580000
60,2,8,cs26.bmp,neg,prod,70,16,5580637,5584465
60,2,9,M16_.bmp,pos,face,70,7,5585108,5587970
60,2,10,nw22.bmp,pos,word,50,8,5588606,5590210
60,2,11,M07.bmp,neg,face,90,7,5590846,5592715
60,2,12,cs28.bmp,neg,prod,40,5,5593358,5595919
60,2,13,nw3.bmp,neg,word,50,8,5596558,5599343
60,2,14,cs8.bmp,neg,prod,90,10,5599978,5601657
60,2,15,nw28.bmp,pos,word,60,8,5602303,5603860
60,2,16,W12.bmp,neg,face,60,10,5604497,5608803
60,2,17,W03.bmp,neg,face,40,9,5609439,5612884
60,2,18,nw13.bmp,neg,word,90,8,5613527,5615858
60,2,19,nw27.bmp,neg,word,80,8,5616501,5618012
60,2,20,Mneu24_.bmp,neg,face,30,12,5618648,5621559
60,2,21,Mneu20_.bmp,neg,face,80,9,5622205,5625069
60,2,22,cs15.bmp,pos,prod,80,11,5625706,5629158
60,2,23,PM04.bmp,pos,face,80,7,5629798,5631620
60,2,24,nw10.bmp,neg,word,60,8,5632257,5634061
60,2,25,cs1.bmp,pos,prod,30,9,5634697,5638259
60,2,26,cs4.bmp,neg,prod,30,8,5638897,5641495
60,2,27,cs19.bmp,pos,prod,40,6,5642137,5645398
60,2,28,cs14.bmp,neg,prod,60,8,5646039,5648420
60,2,29,nw30.bmp,neg,word,100,8,5649058,5651534
60,2,30,cs13.bmp,pos,prod,70,12,5652178,5654499
60,2,31,cs22.bmp,pos,prod,90,11,5655136,5657701
60,2,32,Mneu11_.bmp,pos,face,60,14,5658336,5660611
60,2,33,W07.bmp,pos,face,30,7,5661248,5662926
60,2,34,cs11.bmp,pos,prod,50,8,5663577,5665364
60,2,35,nw11.bmp,pos,word,80,8,5666007,5667503
60,2,36,nw25.bmp,pos,word,30,8,5668137,5669572
60,2,37,Mneu01_.bmp,neg,face,70,5,5670208,5672524
60,2,38,Wneu02_.bmp,neg,face,50,14,5673167,5677294
60,2,39,nw14.bmp,neg,word,40,8,5677937,5679663
60,2,40,Mneu18_.bmp,neg,face,100,7,5680298,5683535
60,2,41,cs6.bmp,pos,prod,60,5,5684269,5686696
60,2,42,nw20.bmp,pos,word,70,8,5687336,5689059
60,2,43,cs2.bmp,pos,prod,100,11,5689697,5691523
60,2,44,M14.bmp,pos,face,90,6,5692158,5695644
60,2,45,nw26.bmp,neg,word,70,8,5696287,5698266
60,2,46,nw2.bmp,pos,word,40,8,5698908,5700781
60,2,47,W20.bmp,pos,face,40,6,5701419,5703803
