subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
48,2,0,empty8.png,pos,empty,30,2311.jpg,1420,maske_6.bmp,50,2217102,2217142,2217202,no,yes,no,no,no,no,2218622,no,yes,2220377,2221913
48,2,1,nw27.bmp,neg,word,40,9180.JPG,1410,maske_11.bmp,50,2223741,2223791,2223851,no,yes,no,no,no,no,2225261,no,yes,2229040,2230728
48,2,2,cs21.bmp,pos,prod,100,7330.JPG,1400,maske_10.bmp,0,2232491,2223791,2232601,no,no,no,no,yes,no,2234001,no,yes,2239921,2241921
48,2,3,cs9.bmp,neg,prod,50,9415.jpg,1400,maske_10.bmp,50,2243691,2243751,2243811,no,no,no,yes,no,no,2245211,yes,no,2255353,2259233
48,2,4,W04.bmp,neg,face,60,9611.jpg,1390,maske_3.bmp,50,2261001,2261071,2261131,no,no,no,no,yes,no,2262521,yes,no,2270305,2272017
48,2,5,cs29.bmp,pos,prod,90,2395.jpg,1360,maske_4.bmp,50,2273791,2273891,2273951,no,no,no,no,yes,no,2275311,no,yes,2281872,2283272
48,2,6,nw26.bmp,pos,word,90,8540.JPG,1360,maske_12.bmp,50,2285050,2285150,2285210,no,no,no,no,yes,no,2286570,no,yes,2291041,2293465
48,2,7,cs30.bmp,pos,prod,60,1999.jpg,1390,maske_6.bmp,50,2295241,2295311,2295371,no,no,no,no,yes,no,2296761,no,yes,2306041,2327465
48,2,8,nw10.bmp,pos,word,100,2340.JPG,1400,maske_1.bmp,0,2329240,2295311,2329350,no,no,no,no,no,yes,2330750,no,yes,2333041,2334096
48,2,9,Mneu05_.bmp,pos,face,60,1440.jpg,1390,maske_9.bmp,50,2335870,2335940,2336000,no,no,no,no,yes,no,2337390,no,yes,2341785,2342873
48,2,10,empty2.png,pos,empty,40,2260.JPG,1410,maske_10.bmp,50,2344650,2344700,2344760,no,yes,no,no,no,no,2346170,no,yes,2350217,2351656
48,2,11,nw18.bmp,pos,word,30,2071.jpg,1420,maske_2.bmp,50,2353430,2353470,2353530,no,yes,no,no,no,no,2354950,no,yes,2357273,2358257
48,2,12,nw3.bmp,neg,word,80,6311.jpg,1370,maske_12.bmp,50,2360020,2360110,2360170,no,no,no,no,yes,no,2361540,yes,no,2365673,2367185
48,2,13,cs3.bmp,neg,prod,90,9330.jpg,1360,maske_9.bmp,50,2368960,2369060,2369120,no,no,no,no,no,yes,2370480,yes,no,2374016,2375209
48,2,14,nw22.bmp,neg,word,90,6311.jpg,1360,maske_1.bmp,50,2376990,2377090,2377150,no,no,no,no,yes,no,2378510,yes,no,2381185,2382033
48,2,15,cs14.bmp,neg,prod,30,9290.jpg,1420,maske_12.bmp,50,2383800,2383840,2383900,no,yes,no,no,no,no,2385320,yes,no,2387864,2388672
48,2,16,empty6.png,neg,empty,30,9520.JPG,1420,maske_5.bmp,50,2390449,2390489,2390549,no,yes,no,no,no,no,2391969,yes,no,2394089,2395033
48,2,17,Mneu11_.bmp,neg,face,40,9290.jpg,1410,maske_3.bmp,50,2396800,2396850,2396910,no,no,no,yes,no,no,2398320,yes,no,2415865,2417713
48,2,18,Mneu01_.bmp,pos,face,90,8461.jpg,1360,maske_4.bmp,50,2419489,2419589,2419649,no,no,no,no,yes,no,2421009,no,yes,2423192,2424608
48,2,19,W07.bmp,pos,face,50,5910.JPG,1400,maske_8.bmp,50,2426379,2426439,2426499,no,no,no,no,yes,no,2427899,no,yes,2434113,2435497
48,2,20,cs26.bmp,pos,prod,50,2058.jpg,1400,maske_12.bmp,50,2437269,2437329,2437389,no,no,no,no,yes,no,2438789,no,yes,2445017,2446633
48,2,21,nw28.bmp,neg,word,70,9520.JPG,1380,maske_10.bmp,50,2448409,2448489,2448549,no,no,no,no,yes,no,2449929,yes,no,2454137,2455040
48,2,22,Mneu18_.bmp,neg,face,80,9320.jpg,1370,maske_2.bmp,50,2456809,2456899,2456959,no,no,no,no,no,yes,2458329,yes,no,2464361,2465185
48,2,23,Mneu24_.bmp,neg,face,100,9280.jpg,1400,maske_5.bmp,0,2466949,2456899,2467059,no,no,no,no,yes,no,2468459,yes,no,2473641,2474440
48,2,24,cs6.bmp,pos,prod,30,2341.jpg,1420,maske_3.bmp,50,2476208,2476248,2476308,no,yes,no,no,no,no,2477728,no,yes,2480201,2481225
48,2,25,cs5.bmp,neg,prod,60,9280.jpg,1390,maske_3.bmp,50,2482989,2483059,2483119,no,no,yes,no,no,no,2484509,yes,no,2488569,2491120
48,2,26,nw5.bmp,neg,word,60,7359.jpg,1390,maske_6.bmp,50,2492898,2492968,2493028,no,no,no,yes,no,no,2494418,yes,no,2501665,2502977
48,2,27,cs17.bmp,neg,prod,70,9320.jpg,1380,maske_8.bmp,50,2504739,2504819,2504879,no,no,no,no,yes,no,2506259,yes,no,2512768,2513824
48,2,28,empty4.png,neg,empty,40,9290.jpg,1410,maske_2.bmp,50,2515589,2515639,2515699,no,yes,no,no,no,no,2517109,yes,no,2520457,2521601
48,2,29,W02.bmp,pos,face,80,1920.JPG,1370,maske_7.bmp,50,2523378,2523468,2523528,no,no,no,no,yes,no,2524898,no,yes,2527288,2528800
48,2,30,nw9.bmp,pos,word,50,2660.jpg,1400,maske_11.bmp,50,2530568,2530628,2530688,no,yes,no,no,no,no,2532088,no,yes,2544000,2545272
48,2,31,empty1.png,pos,empty,50,2050.jpg,1400,maske_7.bmp,50,2547038,2547098,2547158,no,yes,no,no,no,no,2548558,no,yes,2551241,2552417
48,2,32,cs28.bmp,pos,prod,80,2080.jpg,1370,maske_9.bmp,50,2554178,2554268,2554328,no,no,no,no,yes,no,2555698,no,yes,2559017,2560289
48,2,33,nw4.bmp,neg,word,30,2205.jpg,1420,maske_4.bmp,50,2562068,2562108,2562168,no,no,yes,no,no,no,2563588,yes,no,2575617,2577257
48,2,34,W20.bmp,neg,face,90,6831.jpg,1360,maske_6.bmp,50,2579038,2579138,2579198,no,no,no,no,yes,no,2580558,yes,no,2583953,2584865
48,2,35,empty8.png,neg,empty,50,6831.jpg,1400,maske_10.bmp,50,2586628,2586688,2586748,no,yes,no,no,no,no,2588148,yes,no,2593753,2595033
48,2,36,cs22.bmp,neg,prod,80,9561.jpg,1370,maske_7.bmp,50,2596807,2596897,2596957,no,no,no,yes,no,no,2598327,yes,no,2604049,2604841
48,2,37,cs19.bmp,neg,prod,40,9000.jpg,1410,maske_11.bmp,50,2606608,2606658,2606718,no,no,no,no,yes,no,2608128,yes,no,2613241,2614744
48,2,38,Mneu25_.bmp,neg,face,30,9331.jpg,1420,maske_4.bmp,50,2616507,2616547,2616607,no,yes,no,no,no,no,2618027,yes,no,2631744,2633120
48,2,39,nw30.bmp,pos,word,80,8540.JPG,1370,maske_10.bmp,50,2634917,2635007,2635067,no,no,no,no,yes,no,2636437,no,yes,2638889,2640353
48,2,40,nw7.bmp,neg,word,50,9530.JPG,1400,maske_11.bmp,50,2642127,2642187,2642247,no,no,no,no,yes,no,2643647,yes,no,2647953,2649336
48,2,41,Mneu20_.bmp,pos,face,70,2345.jpg,1380,maske_5.bmp,50,2651117,2651197,2651257,no,no,no,no,yes,no,2652637,no,yes,2654881,2655649
48,2,42,cs13.bmp,pos,prod,40,1721.jpg,1410,maske_2.bmp,50,2657417,2657467,2657527,no,yes,no,no,no,no,2658937,no,yes,2663481,2664473
48,2,43,W16.bmp,pos,face,30,5910.JPG,1420,maske_4.bmp,50,2666247,2666287,2666347,no,yes,no,no,no,no,2667767,no,yes,2676073,2677673
48,2,44,nw6.bmp,pos,word,60,5830.JPG,1390,maske_4.bmp,50,2679457,2679527,2679587,no,no,no,no,yes,no,2680977,no,yes,2685912,2687952
48,2,45,nw21.bmp,neg,word,100,2455.jpg,1400,maske_12.bmp,0,2689717,2679527,2689827,no,no,no,no,no,yes,2691227,yes,no,2693729,2694993
48,2,46,cs11.bmp,pos,prod,70,2150.JPG,1380,maske_5.bmp,50,2696777,2696857,2696917,no,no,no,no,yes,no,2698297,no,yes,2700881,2701632
48,2,47,nw19.bmp,pos,word,40,2550.jpg,1410,maske_7.bmp,50,2703396,2703446,2703506,no,yes,no,no,no,no,2704916,no,yes,2710713,2712305
48,2,48,cs1.bmp,neg,prod,100,6831.jpg,1400,maske_9.bmp,0,2714077,2703446,2714187,no,no,no,no,no,yes,2715587,yes,no,2719153,2721888
48,2,49,W03.bmp,pos,face,100,2341.jpg,1400,maske_12.bmp,0,2723656,2703446,2723766,no,no,no,no,no,yes,2725166,no,yes,2727889,2728713
48,2,50,Wneu02_.bmp,neg,face,50,9000.jpg,1400,maske_2.bmp,50,2730486,2730546,2730606,no,no,no,no,yes,no,2732006,yes,no,2734457,2735816
48,2,51,M16_.bmp,neg,face,70,9041.jpg,1380,maske_2.bmp,50,2737586,2737666,2737726,no,no,no,no,yes,no,2739106,yes,no,2742113,2743385
48,2,52,nw8.bmp,pos,word,70,2260.JPG,1380,maske_4.bmp,50,2745156,2745236,2745296,no,no,no,no,yes,no,2746676,no,yes,2756472,2769673
48,2,53,Wneu05_.bmp,pos,face,40,2260.JPG,1410,maske_9.bmp,50,2771456,2771506,2771566,no,yes,no,no,no,no,2772976,no,yes,2775376,2776657
48,2,54,W16.bmp,pos,face,30,2050.jpg,1420,maske_5.bmp,50,2783446,2783486,2783546,yes,no,no,no,no,no,2784966,no,yes,2787049,2788152
48,2,55,W04.bmp,neg,face,60,9180.JPG,1390,maske_9.bmp,50,2789935,2790005,2790065,no,no,no,no,yes,no,2791455,no,yes,2794193,2794945
48,2,56,cs26.bmp,pos,prod,50,5831.jpg,1400,maske_3.bmp,50,2796716,2796776,2796836,no,no,no,no,yes,no,2798236,no,yes,2800881,2801609
48,2,57,nw5.bmp,neg,word,60,9007.jpg,1390,maske_5.bmp,50,2803376,2803446,2803506,no,no,no,no,yes,no,2804896,yes,no,2820465,2821593
48,2,58,nw4.bmp,neg,word,30,9561.jpg,1420,maske_8.bmp,50,2823355,2823395,2823455,no,yes,no,no,no,no,2824875,yes,no,2827272,2827936
48,2,59,Wneu02_.bmp,neg,face,50,2276.jpg,1400,maske_6.bmp,50,2829706,2829766,2829826,no,no,no,no,yes,no,2831226,yes,no,2834449,2835833
48,2,60,W07.bmp,pos,face,50,5830.JPG,1400,maske_10.bmp,50,2837605,2837665,2837725,no,no,no,no,yes,no,2839125,no,yes,2840753,2841848
48,2,61,nw27.bmp,neg,word,40,9265.jpg,1410,maske_4.bmp,50,2843615,2843665,2843725,no,yes,no,no,no,no,2845135,yes,no,2855353,2856545
48,2,62,nw21.bmp,neg,word,100,9280.jpg,1400,maske_11.bmp,0,2858305,2843665,2858415,no,no,no,no,no,yes,2859815,yes,no,2861696,2863040
48,2,63,nw6.bmp,pos,word,60,8461.jpg,1390,maske_6.bmp,50,2864805,2864875,2864935,no,no,no,no,yes,no,2866325,no,yes,2871673,2873297
48,2,64,cs30.bmp,pos,prod,60,5910.JPG,1390,maske_2.bmp,50,2875075,2875145,2875205,no,no,no,no,yes,no,2876595,no,yes,2878288,2879248
48,2,65,nw8.bmp,pos,word,70,2340.JPG,1380,maske_9.bmp,50,2881034,2881114,2881175,no,no,no,no,yes,no,2882555,no,yes,2885793,2887561
48,2,66,cs29.bmp,pos,prod,90,1721.jpg,1360,maske_7.bmp,50,2889325,2889425,2889485,no,no,no,no,yes,no,2890845,no,yes,2892785,2893752
48,2,67,M16_.bmp,neg,face,70,9430.JPG,1380,maske_10.bmp,50,2895524,2895604,2895664,no,no,no,no,yes,no,2897044,yes,no,2901929,2902713
48,2,68,empty8.png,pos,empty,30,1440.jpg,1420,maske_1.bmp,50,2904475,2904515,2904575,no,yes,no,no,no,no,2905995,no,yes,2908025,2909585
48,2,69,cs22.bmp,neg,prod,80,6831.jpg,1370,maske_5.bmp,50,2911354,2911444,2911504,no,no,no,yes,no,no,2912874,yes,no,2916345,2918617
48,2,70,Mneu05_.bmp,pos,face,60,2311.jpg,1390,maske_12.bmp,50,2920385,2920455,2920515,no,no,no,no,yes,no,2921905,no,yes,2924225,2925857
48,2,71,nw30.bmp,pos,word,80,8461.jpg,1370,maske_2.bmp,50,2927624,2927714,2927774,no,no,no,no,yes,no,2929144,no,yes,2930872,2931824
48,2,72,nw18.bmp,pos,word,30,1920.JPG,1420,maske_7.bmp,50,2933605,2933645,2933705,no,yes,no,no,no,no,2935125,no,yes,2936833,2940001
48,2,73,Mneu01_.bmp,pos,face,90,2660.jpg,1360,maske_12.bmp,50,2941764,2941864,2941924,no,no,no,no,yes,no,2943284,no,yes,2945417,2947552
48,2,74,Mneu20_.bmp,pos,face,70,1440.jpg,1380,maske_4.bmp,50,2949324,2949404,2949464,no,no,no,no,yes,no,2950844,no,yes,2952641,2953489
48,2,75,Wneu05_.bmp,pos,face,40,1920.JPG,1410,maske_7.bmp,50,2955274,2955324,2955384,no,no,no,yes,no,no,2956794,no,yes,2966160,2969105
