subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
46,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,602608,yes,no,623531,627828
46,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,no,yes,no,no,no,no,631128,no,yes,679428,684764
46,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,no,yes,no,no,no,no,688047,no,yes,697860,702708
46,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,yes,no,no,no,no,no,705997,no,yes,710411,712235
46,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,yes,no,no,no,no,no,715528,no,yes,721548,725092
46,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,no,no,no,yes,no,728387,no,yes,788676,790484
46,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,no,yes,no,no,no,no,793796,no,yes,807860,809980
46,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,yes,no,no,no,no,no,813266,yes,no,816291,817411
46,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,yes,no,no,no,no,no,820697,no,yes,824092,825444
46,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,yes,no,no,no,no,no,828726,yes,no,833675,837532
46,2,10,M13.bmp,pos,face,50,2311.jpg,1400,maske_6.bmp,50,no,no,no,no,no,yes,840826,no,yes,858804,872756
46,2,11,empty6.png,pos,empty,50,2260.JPG,1400,maske_12.bmp,50,no,yes,no,no,no,no,876056,no,yes,892924,895748
46,2,12,cs20.bmp,pos,prod,50,5830.JPG,1400,maske_2.bmp,50,no,yes,no,no,no,no,899035,no,yes,927644,929692
46,2,13,empty3.png,pos,empty,50,1920.JPG,1400,maske_1.bmp,50,no,yes,no,no,no,no,932985,no,yes,942516,944028
46,2,14,nw17.bmp,pos,word,50,8420.JPG,1400,maske_3.bmp,50,yes,no,no,no,no,no,947335,no,yes,950972,953060
46,2,15,M18.bmp,pos,face,60,2216.jpg,1390,maske_12.bmp,50,no,no,no,no,no,yes,956395,yes,no,969308,974491
46,2,16,cs23.bmp,pos,prod,60,8420.JPG,1390,maske_2.bmp,50,no,no,no,yes,no,no,977785,no,yes,1022740,1026651
46,2,17,nw23.bmp,neg,word,60,2141.jpg,1390,maske_4.bmp,50,no,no,no,yes,no,no,1029935,no,yes,1078987,1082076
46,2,18,W17.bmp,pos,face,70,1460.JPG,1380,maske_9.bmp,50,no,no,no,no,yes,no,1085374,no,yes,1102852,1104636
46,2,19,cs7.bmp,neg,prod,70,9520.JPG,1380,maske_8.bmp,50,no,no,no,no,yes,no,1107923,no,yes,1126532,1128283
46,2,20,nw29.bmp,neg,word,70,9342.jpg,1380,maske_8.bmp,50,no,no,no,no,yes,no,1131573,no,yes,1143388,1145899
46,2,21,M12.bmp,neg,face,80,9290.jpg,1370,maske_6.bmp,50,no,no,no,no,no,yes,1149193,yes,no,1159052,1160684
46,2,22,cs18.bmp,neg,prod,80,6831.jpg,1370,maske_12.bmp,50,no,no,no,no,no,yes,1163983,yes,no,1207692,1210732
46,2,23,nw15.bmp,pos,word,80,2660.jpg,1370,maske_5.bmp,50,no,no,no,no,no,yes,1214022,no,yes,1227788,1254659
46,2,24,Wneu01_.bmp,neg,face,90,9000.jpg,1360,maske_7.bmp,50,no,no,no,no,no,yes,1257952,no,yes,1263148,1282692
46,2,25,cs27.bmp,pos,prod,90,2057.jpg,1360,maske_12.bmp,50,no,no,no,no,no,yes,1285982,no,yes,1292316,1294068
46,2,26,nw1.bmp,neg,word,90,9830.jpg,1360,maske_11.bmp,50,no,no,no,no,yes,no,1297362,yes,no,1307972,1315492
46,2,27,W15.bmp,pos,face,100,2660.jpg,1400,maske_2.bmp,0,no,no,no,no,no,yes,1318771,no,yes,1323219,1324715
46,2,28,cs25.bmp,neg,prod,100,6831.jpg,1400,maske_7.bmp,0,no,no,no,no,no,yes,1327992,yes,no,1337676,1340067
46,2,29,nw24.bmp,neg,word,100,6311.jpg,1400,maske_11.bmp,0,no,no,no,no,yes,no,1343341,no,yes,1361268,1363444
46,2,30,empty7.png,pos,empty,40,2395.jpg,1410,maske_5.bmp,50,yes,no,no,no,no,no,1407370,no,yes,1410667,1412491
46,2,31,cs16.bmp,neg,prod,40,9520.JPG,1410,maske_3.bmp,50,no,no,yes,no,no,no,1415781,no,yes,1482548,1490468
46,2,32,nw17.bmp,pos,word,50,8461.jpg,1400,maske_3.bmp,50,no,no,no,yes,no,no,1493760,no,yes,1512020,1513827
46,2,33,M18.bmp,pos,face,60,2311.jpg,1390,maske_8.bmp,50,no,no,no,no,no,yes,1517119,no,yes,1526948,1530252
46,2,34,M13.bmp,pos,face,50,2395.jpg,1400,maske_11.bmp,50,no,no,no,yes,no,no,1533539,no,yes,1546508,1548611
46,2,35,nw29.bmp,neg,word,70,3220.JPG,1380,maske_2.bmp,50,no,no,no,no,no,yes,1551899,no,yes,1559244,1562324
46,2,36,empty6.png,pos,empty,50,2058.jpg,1400,maske_5.bmp,50,yes,no,no,no,no,no,1565619,no,yes,1570660,1572404
46,2,37,empty1.png,pos,empty,40,1710.JPG,1410,maske_3.bmp,50,yes,no,no,no,no,no,1575699,no,yes,1579540,1581284
