subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
28,2,0,Mneu11_.bmp,pos,face,30,2311.jpg,1420,maske_9.bmp,50,1362539,1362604,1362669,no,no,no,yes,no,no,1364089,no,yes,1368611,1371270
28,2,1,cs29.bmp,neg,prod,70,2141.jpg,1380,maske_1.bmp,50,1373291,1373388,1373453,no,no,no,no,yes,no,1374833,yes,no,1377975,1379292
28,2,2,cs22.bmp,pos,prod,70,5910.JPG,1380,maske_4.bmp,50,1381288,1381385,1381450,no,no,no,no,yes,no,1382830,no,yes,1388017,1390993
28,2,3,M02_.bmp,neg,face,70,2053.JPG,1380,maske_7.bmp,50,1392942,1393038,1393102,no,no,no,no,yes,no,1394482,yes,no,1397418,1398180
28,2,4,cs15.bmp,pos,prod,80,1721.jpg,1370,maske_3.bmp,50,1400150,1400247,1400312,no,no,no,yes,no,no,1401682,no,yes,1404588,1406602
28,2,5,nw9.bmp,neg,word,80,9340.JPG,1370,maske_2.bmp,50,1408600,1408697,1408793,no,no,no,yes,no,no,1410163,yes,no,1412476,1413395
28,2,6,empty3.png,pos,empty,50,1750.JPG,1400,maske_5.bmp,50,1415410,1415474,1415538,no,yes,no,no,no,no,1416938,no,yes,1419387,1420080
28,2,7,M14.bmp,pos,face,80,1463.jpg,1370,maske_5.bmp,50,1422046,1422144,1422208,no,no,no,yes,no,no,1423578,no,yes,1425534,1426340
28,2,8,cs2.bmp,pos,prod,40,1463.jpg,1410,maske_12.bmp,50,1428310,1428375,1428439,no,yes,no,no,no,no,1429849,no,yes,1432239,1433061
28,2,9,cs5.bmp,neg,prod,100,3160.JPG,1400,maske_11.bmp,0,1435017,1428375,1435146,no,no,no,no,yes,no,1436546,yes,no,1440640,1442341
28,2,10,nw28.bmp,pos,word,70,5910.JPG,1380,maske_8.bmp,50,1444327,1444424,1444488,no,no,no,yes,no,no,1445868,no,yes,1452432,1453013
28,2,11,nw30.bmp,pos,word,80,2345.jpg,1370,maske_10.bmp,50,1454948,1455044,1455108,no,no,no,yes,no,no,1456478,no,yes,1458248,1459317
28,2,12,Mneu18_.bmp,neg,face,40,2276.jpg,1410,maske_2.bmp,50,1461305,1461370,1461434,no,no,no,yes,no,no,1462844,yes,no,1465738,1466469
28,2,13,M16_.bmp,neg,face,50,9830.jpg,1400,maske_10.bmp,50,1468497,1468555,1468626,no,no,no,yes,no,no,1470026,yes,no,1473531,1474902
28,2,14,nw21.bmp,neg,word,40,9530.JPG,1410,maske_9.bmp,50,1476914,1476978,1477043,no,no,no,yes,no,no,1478453,yes,no,1480779,1481530
28,2,15,nw2.bmp,pos,word,90,2040.jpg,1360,maske_1.bmp,50,1483497,1483626,1483691,no,no,no,yes,no,no,1485051,no,yes,1492352,1492935
28,2,16,empty5.png,pos,empty,40,5830.JPG,1410,maske_4.bmp,50,1494917,1494982,1495046,no,yes,no,no,no,no,1496456,no,yes,1498205,1499174
28,2,17,cs17.bmp,neg,prod,60,9830.jpg,1390,maske_6.bmp,50,1501180,1501277,1501342,no,no,no,yes,no,no,1502732,yes,no,1504381,1505901
28,2,18,M07.bmp,neg,face,80,9180.JPG,1370,maske_11.bmp,50,1507896,1507993,1508057,no,no,no,yes,no,no,1509427,yes,no,1514719,1516438
28,2,19,Mneu24_.bmp,neg,face,100,9180.JPG,1400,maske_9.bmp,0,1518452,1507993,1518581,no,no,no,no,yes,no,1519981,yes,no,1523444,1524953
28,2,20,nw11.bmp,neg,word,90,9330.jpg,1360,maske_4.bmp,50,1526897,1527026,1527090,no,no,no,no,yes,no,1528450,yes,no,1530349,1532584
28,2,21,empty1.png,neg,empty,50,2141.jpg,1400,maske_8.bmp,50,1534596,1534660,1534723,no,yes,no,no,no,no,1536123,yes,no,1538221,1539260
28,2,22,cs26.bmp,neg,prod,80,9320.jpg,1370,maske_11.bmp,50,1541244,1541340,1541436,no,no,no,no,yes,no,1542806,yes,no,1545524,1546543
28,2,23,nw4.bmp,pos,word,60,2057.jpg,1390,maske_10.bmp,50,1548526,1548622,1548687,no,no,yes,no,no,no,1550077,no,yes,1552158,1555269
28,2,24,W20.bmp,neg,face,30,9180.JPG,1420,maske_12.bmp,50,1557316,1557381,1557446,no,no,no,yes,no,no,1558866,yes,no,1564816,1566109
28,2,25,PM04.bmp,neg,face,60,3220.JPG,1390,maske_12.bmp,50,1568129,1568225,1568290,no,no,no,yes,no,no,1569680,yes,no,1571128,1575082
28,2,26,nw19.bmp,neg,word,50,9561.jpg,1400,maske_10.bmp,50,1577058,1577122,1577219,no,yes,no,no,no,no,1578619,yes,no,1580341,1581206
28,2,27,cs11.bmp,pos,prod,50,7502.jpg,1400,maske_7.bmp,50,1583216,1583280,1583377,no,no,yes,no,no,no,1584777,no,yes,1586986,1588852
28,2,28,Wneu02_.bmp,neg,face,90,9430.JPG,1360,maske_2.bmp,50,1590860,1590988,1591084,no,no,no,yes,no,no,1592444,yes,no,1595552,1596624
28,2,29,nw13.bmp,neg,word,70,9435.jpg,1380,maske_5.bmp,50,1598625,1598723,1598820,no,no,no,yes,no,no,1600200,yes,no,1602048,1604938
28,2,30,nw5.bmp,pos,word,30,2091.jpg,1420,maske_9.bmp,50,1606933,1606997,1607094,no,no,no,yes,no,no,1608514,yes,no,1612368,1615018
28,2,31,cs4.bmp,pos,prod,90,1463.jpg,1360,maske_11.bmp,50,1616999,1617129,1617193,no,no,no,no,yes,no,1618553,no,yes,1620479,1622063
28,2,32,nw25.bmp,pos,word,40,2091.jpg,1410,maske_8.bmp,50,1624029,1624126,1624190,no,yes,no,no,no,no,1625600,no,yes,1627436,1628185
28,2,33,cs3.bmp,neg,prod,30,9830.jpg,1420,maske_7.bmp,50,1630165,1630229,1630294,yes,no,no,no,no,no,1631714,yes,no,1633127,1634025
28,2,34,cs8.bmp,neg,prod,50,9520.JPG,1400,maske_2.bmp,50,1636035,1636099,1636163,no,yes,no,no,no,no,1637563,yes,no,1641094,1645091
