subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
24,2,0,cs17.bmp,neg,prod,90,8,5170525,5175442
24,2,1,M02_.bmp,pos,face,70,7,5176123,5179794
24,2,2,nw14.bmp,neg,word,60,4,5180439,5182850
24,2,3,cs21.bmp,pos,prod,30,9,5183487,5186170
24,2,4,nw8.bmp,pos,word,100,16,5186807,5189130
24,2,5,cs9.bmp,pos,prod,90,12,5189769,5195618
24,2,6,nw13.bmp,neg,word,100,10,5196256,5199130
24,2,7,M16_.bmp,pos,face,40,4,5199766,5202018
24,2,8,cs8.bmp,pos,prod,70,8,5202657,5204905
24,2,9,Wneu02_.bmp,neg,face,30,15,5205546,5210322
24,2,10,Mneu01_.bmp,neg,face,90,16,5210966,5213442
24,2,11,cs28.bmp,pos,prod,40,5,5214088,5216474
24,2,12,Wneu03_.bmp,pos,face,30,4,5217115,5220426
24,2,13,nw26.bmp,neg,word,40,11,5221065,5223345
24,2,14,W20.bmp,neg,face,80,13,5223987,5227954
24,2,15,cs5.bmp,neg,prod,100,7,5228597,5230282
24,2,16,nw4.bmp,pos,word,30,13,5230926,5232810
24,2,17,cs4.bmp,neg,prod,80,2,5233445,5235554
24,2,18,nw25.bmp,neg,word,90,14,5236203,5237530
24,2,19,nw7.bmp,pos,word,90,5,5238165,5239545
24,2,20,cs6.bmp,neg,prod,50,3,5240185,5242130
24,2,21,W07.bmp,neg,face,50,11,5242765,5244394
24,2,22,cs10.bmp,pos,prod,100,7,5245036,5246618
24,2,23,nw3.bmp,pos,word,70,13,5247257,5248882
24,2,24,nw30.bmp,pos,word,40,9,5249527,5250898
24,2,25,Mneu05_.bmp,neg,face,70,17,5251536,5253698
24,2,26,Mneu24_.bmp,neg,face,60,7,5254335,5256162
24,2,27,W16.bmp,neg,face,100,0,5256806,5258825
24,2,28,cs1.bmp,pos,prod,80,5,5259468,5260962
24,2,29,nw9.bmp,pos,word,60,12,5261605,5263186
24,2,30,nw28.bmp,pos,word,50,11,5263825,5265522
24,2,31,cs14.bmp,neg,prod,30,5,5266165,5267746
24,2,32,cs11.bmp,neg,prod,70,3,5268385,5269714
24,2,33,W04.bmp,pos,face,60,8,5270355,5271954
24,2,34,cs30.bmp,pos,prod,50,10,5272595,5274242
24,2,35,M14.bmp,neg,face,40,8,5274885,5276241
24,2,36,nw20.bmp,neg,word,30,4,5276886,5279074
24,2,37,nw21.bmp,neg,word,50,10,5279717,5281978
24,2,38,Wneu05_.bmp,pos,face,50,10,5282615,5285970
24,2,39,nw5.bmp,neg,word,70,6,5286616,5288386
24,2,40,nw18.bmp,neg,word,80,7,5289025,5292609
24,2,41,Mneu18_.bmp,pos,face,80,9,5293246,5294794
24,2,42,nw19.bmp,pos,word,80,12,5295435,5297306
24,2,43,cs15.bmp,pos,prod,60,3,5297945,5299866
24,2,44,cs2.bmp,neg,prod,40,8,5300505,5302242
24,2,45,W02.bmp,pos,face,100,1,5302886,5305026
24,2,46,PM04.bmp,pos,face,90,6,5305665,5307154
24,2,47,cs13.bmp,neg,prod,60,14,5307795,5310273
