subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
53,1,0,cs5.bmp,neg,prod,90,16,2667046,2684428
53,1,1,cs13.bmp,pos,prod,100,17,2685164,2688215
53,1,2,Mneu25_.bmp,pos,face,60,4,2688854,2695096
53,1,3,W16.bmp,neg,face,80,4,2695734,2698235
53,1,4,M07.bmp,pos,face,30,2,2698874,2700901
53,1,5,W03.bmp,neg,face,100,6,2701543,2704681
53,1,6,cs19.bmp,neg,prod,100,7,2705321,2709253
53,1,7,W04.bmp,neg,face,90,3,2709910,2714869
53,1,8,W20.bmp,pos,face,80,3,2715514,2717499
53,1,9,M14.bmp,pos,face,90,3,2718142,2724784
53,1,10,Wneu02_.bmp,pos,face,50,3,2725422,2728032
53,1,11,nw22.bmp,neg,word,90,14,2728673,2732244
53,1,12,nw10.bmp,pos,word,60,14,2732883,2735815
53,1,13,nw8.bmp,pos,word,40,14,2736452,2738355
53,1,14,nw25.bmp,neg,word,100,15,2738992,2742161
53,1,15,cs28.bmp,pos,prod,50,9,2742803,2747665
53,1,16,nw18.bmp,neg,word,40,15,2748304,2752408
53,1,17,Mneu24_.bmp,neg,face,30,6,2753053,2756789
53,1,18,cs21.bmp,pos,prod,60,15,2757440,2761034
53,1,19,nw20.bmp,pos,word,50,12,2761671,2765303
53,1,20,nw28.bmp,neg,word,80,5,2765942,2770683
53,1,21,nw2.bmp,pos,word,100,12,2771322,2780116
53,1,22,cs14.bmp,neg,prod,60,14,2780752,2783568
53,1,23,nw6.bmp,pos,word,70,13,2784229,2788953
53,1,24,nw7.bmp,neg,word,60,15,2789591,2792528
53,1,25,Wneu05_.bmp,neg,face,40,8,2793171,2796916
53,1,26,nw5.bmp,pos,word,30,15,2797551,2800197
53,1,27,nw3.bmp,neg,word,70,13,2800831,2803555
53,1,28,cs6.bmp,pos,prod,70,14,2804191,2807311
53,1,29,cs9.bmp,neg,prod,50,12,2807953,2811203
53,1,30,nw4.bmp,pos,word,90,14,2811841,2814629
53,1,31,cs24.bmp,neg,prod,80,14,2815271,2817568
53,1,32,cs2.bmp,pos,prod,90,17,2818217,2821992
53,1,33,Wneu03_.bmp,neg,face,70,7,2822634,2825071
53,1,34,cs11.bmp,pos,prod,40,11,2825711,2831256
53,1,35,nw14.bmp,pos,word,80,13,2831891,2835128
53,1,36,Mneu18_.bmp,neg,face,50,9,2835771,2838530
53,1,37,W12.bmp,pos,face,40,6,2839173,2841406
53,1,38,cs29.bmp,pos,prod,30,16,2842041,2844109
53,1,39,cs26.bmp,neg,prod,70,17,2844750,2847401
53,1,40,M02_.bmp,pos,face,70,6,2848041,2850158
53,1,41,nw30.bmp,neg,word,30,13,2850801,2854942
53,1,42,cs22.bmp,neg,prod,30,14,2855581,2859321
53,1,43,cs15.bmp,neg,prod,40,13,2859961,2862059
53,1,44,Mneu01_.bmp,pos,face,100,2,2862700,2865401
53,1,45,Mneu20_.bmp,neg,face,60,5,2866040,2868662
53,1,46,nw13.bmp,neg,word,50,15,2869301,2872357
53,1,47,cs4.bmp,pos,prod,80,14,2873001,2875351
