subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
52,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,393643,yes,no,434835,437686
52,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,yes,no,no,no,no,no,440992,yes,no,470551,473120
52,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,no,yes,no,no,no,no,476401,yes,no,490302,500669
52,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,no,yes,no,no,no,no,503951,no,yes,517021,518938
52,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,no,yes,no,no,no,no,522221,no,yes,532254,534780
52,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,no,no,yes,no,no,538071,no,yes,614657,617368
52,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,no,yes,no,no,no,no,620669,no,yes,627916,629642
52,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,no,yes,no,no,no,no,632919,no,yes,638505,650498
52,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,yes,no,no,no,no,no,653778,no,yes,657885,660774
52,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,yes,no,no,no,no,no,664059,yes,no,668849,670334
52,2,10,M13.bmp,pos,face,50,2311.jpg,1400,maske_6.bmp,50,no,no,no,yes,no,no,673618,no,yes,695950,697401
52,2,11,empty6.png,pos,empty,50,2260.JPG,1400,maske_12.bmp,50,no,yes,no,no,no,no,700688,no,yes,708334,709818
52,2,12,cs20.bmp,pos,prod,50,5830.JPG,1400,maske_2.bmp,50,no,yes,no,no,no,no,713098,no,yes,740217,741753
52,2,13,empty3.png,pos,empty,50,1920.JPG,1400,maske_1.bmp,50,yes,no,no,no,no,no,745047,no,yes,747523,748995
52,2,14,nw17.bmp,pos,word,50,8420.JPG,1400,maske_3.bmp,50,no,yes,no,no,no,no,752287,no,yes,757426,758971
52,2,15,M18.bmp,pos,face,60,2216.jpg,1390,maske_12.bmp,50,no,no,no,no,no,yes,762256,no,yes,775237,777188
