subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
9,1,0,cs8.bmp,pos,prod,60,11,3566270,3582709
9,1,1,nw20.bmp,pos,word,40,9,3583399,3590045
9,1,2,Mneu05_.bmp,pos,face,50,12,3590692,3597390
9,1,3,nw7.bmp,neg,word,40,9,3598033,3603037
9,1,4,nw27.bmp,pos,word,50,9,3603683,3608373
9,1,5,cs5.bmp,pos,prod,70,11,3609013,3615685
9,1,6,nw28.bmp,neg,word,100,9,3616332,3621037
9,1,7,nw22.bmp,pos,word,70,9,3621683,3625805
9,1,8,PM04.bmp,pos,face,30,10,3626451,3634293
9,1,9,cs2.bmp,pos,prod,30,9,3634932,3642029
9,1,10,cs30.bmp,neg,prod,40,12,3642671,3647262
9,1,11,nw26.bmp,neg,word,30,9,3647902,3652525
9,1,12,W16.bmp,pos,face,100,11,3653171,3660245
9,1,13,W02.bmp,neg,face,100,11,3660890,3664918
9,1,14,Mneu20_.bmp,pos,face,90,11,3665561,3669757
9,1,15,cs9.bmp,pos,prod,90,9,3670400,3675629
9,1,16,Wneu02_.bmp,neg,face,70,11,3676271,3680773
9,1,17,nw14.bmp,neg,word,50,9,3681421,3685549
9,1,18,nw3.bmp,neg,word,80,9,3686192,3690093
9,1,19,M16_.bmp,neg,face,60,11,3690742,3694949
9,1,20,W04.bmp,pos,face,40,11,3695589,3705197
9,1,21,cs15.bmp,neg,prod,30,10,3705844,3710797
9,1,22,nw13.bmp,pos,word,80,9,3711439,3720589
9,1,23,nw19.bmp,pos,word,90,9,3721230,3725045
9,1,24,cs10.bmp,neg,prod,80,10,3725690,3730333
9,1,25,M14.bmp,pos,face,80,11,3730979,3736414
9,1,26,W12.bmp,neg,face,80,11,3737059,3742125
9,1,27,nw4.bmp,neg,word,60,9,3742769,3747101
9,1,28,nw8.bmp,pos,word,30,9,3747749,3756397
9,1,29,cs6.bmp,neg,prod,60,9,3757040,3762397
9,1,30,Mneu25_.bmp,pos,face,60,11,3763040,3767189
9,1,31,Mneu24_.bmp,pos,face,70,12,3767828,3772517
9,1,32,cs28.bmp,neg,prod,90,10,3773158,3778029
9,1,33,nw2.bmp,neg,word,70,9,3778668,3782829
9,1,34,W03.bmp,neg,face,30,11,3783469,3788654
9,1,35,cs24.bmp,pos,prod,80,9,3789307,3794493
9,1,36,cs14.bmp,pos,prod,100,9,3795140,3800973
9,1,37,nw30.bmp,pos,word,60,9,3801617,3810685
9,1,38,cs26.bmp,neg,prod,50,11,3811328,3816821
9,1,39,W07.bmp,neg,face,90,11,3817466,3821894
9,1,40,nw10.bmp,pos,word,100,9,3822540,3826549
9,1,41,cs21.bmp,pos,prod,40,12,3827198,3834637
9,1,42,cs3.bmp,neg,prod,100,10,3835278,3840990
9,1,43,Mneu01_.bmp,neg,face,40,11,3841637,3849205
9,1,44,M02_.bmp,neg,face,50,11,3849847,3854717
9,1,45,cs13.bmp,neg,prod,70,12,3855358,3859822
9,1,46,nw25.bmp,neg,word,90,9,3860467,3865333
9,1,47,cs1.bmp,pos,prod,50,9,3865984,3870485
