subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
12,2,0,cs5.bmp,pos,prod,30,17,4176048,4182301
12,2,1,cs6.bmp,neg,prod,100,15,4182987,4188370
12,2,2,nw3.bmp,pos,word,100,14,4189008,4195024
12,2,3,PM04.bmp,pos,face,90,12,4195671,4200254
12,2,4,cs26.bmp,pos,prod,100,17,4200916,4204899
12,2,5,cs1.bmp,pos,prod,40,14,4205539,4209039
12,2,6,nw28.bmp,neg,word,70,14,4209679,4216245
12,2,7,nw9.bmp,neg,word,40,12,4216889,4220267
12,2,8,M16_.bmp,pos,face,70,13,4220908,4225360
12,2,9,cs24.bmp,pos,prod,60,13,4226007,4235021
12,2,10,Wneu05_.bmp,neg,face,60,15,4235658,4238335
12,2,11,nw13.bmp,pos,word,80,14,4238979,4242070
12,2,12,nw7.bmp,pos,word,30,16,4242709,4246896
12,2,13,cs14.bmp,pos,prod,80,15,4247545,4251079
12,2,14,cs8.bmp,neg,prod,60,16,4251718,4254885
12,2,15,Mneu05_.bmp,neg,face,30,13,4255528,4261052
12,2,16,W04.bmp,pos,face,50,17,4261690,4264508
12,2,17,W07.bmp,neg,face,70,15,4265148,4267752
12,2,18,Mneu11_.bmp,pos,face,80,18,4268388,4270708
12,2,19,cs28.bmp,neg,prod,30,15,4271347,4274649
12,2,20,nw11.bmp,pos,word,60,15,4275289,4277626
12,2,21,M07.bmp,pos,face,100,16,4278269,4282409
12,2,22,cs19.bmp,neg,prod,80,14,4283048,4285682
12,2,23,nw27.bmp,neg,word,50,14,4286318,4288582
12,2,24,nw18.bmp,pos,word,40,14,4289218,4291547
12,2,25,Mneu20_.bmp,pos,face,60,16,4292188,4294384
12,2,26,nw14.bmp,neg,word,80,14,4295028,4296856
12,2,27,Mneu25_.bmp,pos,face,30,15,4297499,4300290
12,2,28,nw19.bmp,neg,word,60,14,4300929,4303450
12,2,29,nw2.bmp,pos,word,70,13,4304088,4307017
12,2,30,nw20.bmp,neg,word,90,15,4307658,4309794
12,2,31,cs4.bmp,pos,prod,90,15,4310439,4313823
12,2,32,nw26.bmp,pos,word,50,15,4314459,4316890
12,2,33,cs15.bmp,pos,prod,70,15,4317528,4320019
12,2,34,W16.bmp,pos,face,40,17,4320658,4322774
12,2,35,nw8.bmp,neg,word,30,15,4323417,4325669
12,2,36,nw6.bmp,neg,word,100,15,4326308,4328416
12,2,37,Wneu03_.bmp,neg,face,80,18,4329058,4332054
12,2,38,cs9.bmp,neg,prod,70,14,4332698,4335888
12,2,39,cs13.bmp,neg,prod,50,16,4336528,4338965
12,2,40,nw22.bmp,pos,word,90,15,4339607,4342579
12,2,41,cs10.bmp,neg,prod,90,14,4343219,4345511
12,2,42,cs17.bmp,pos,prod,50,16,4346149,4348757
12,2,43,cs21.bmp,neg,prod,40,16,4349399,4351593
12,2,44,M14.bmp,neg,face,40,15,4352239,4354675
12,2,45,W20.bmp,neg,face,50,17,4355319,4357210
12,2,46,W02.bmp,neg,face,100,17,4357849,4359718
12,2,47,Mneu24_.bmp,neg,face,90,18,4360358,4362131
