subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
3,1,0,cs17.bmp,pos,prod,50,2345.jpg,1400,maske_1.bmp,50,438474,438534,438594,none,none,none,none,none,none,none,no,yes,439994,440884
3,1,1,M02_.bmp,pos,face,90,2660.jpg,1360,maske_6.bmp,50,442695,442795,442855,none,none,none,none,none,none,none,yes,no,444215,445047
3,1,2,cs15.bmp,neg,prod,40,2900.1.jpg,1410,maske_8.bmp,50,446815,446865,446925,none,none,none,none,none,none,none,yes,no,448335,449037
3,1,3,nw7.bmp,neg,word,60,9331.jpg,1390,maske_6.bmp,50,450804,450874,450934,none,none,none,none,none,none,none,yes,no,452324,452986
3,1,4,cs22.bmp,pos,prod,80,5910.JPG,1370,maske_3.bmp,50,454754,454844,454904,none,none,none,none,none,none,none,no,yes,456274,457255
3,1,5,nw8.bmp,pos,word,60,5910.JPG,1390,maske_5.bmp,50,459025,459095,459155,none,none,none,none,none,none,none,no,yes,460545,461791
3,1,6,W20.bmp,neg,face,50,9342.jpg,1400,maske_4.bmp,50,463574,463634,463694,none,none,none,none,none,none,none,no,yes,465094,466693
3,1,7,nw25.bmp,neg,word,80,9830.jpg,1370,maske_6.bmp,50,468454,468544,468604,none,none,none,none,none,none,none,yes,no,469974,470685
3,1,8,empty3.png,pos,empty,30,2395.jpg,1420,maske_10.bmp,50,472454,472494,472554,none,none,none,none,none,none,none,no,yes,473974,475106
3,1,9,cs29.bmp,pos,prod,60,2150.JPG,1390,maske_12.bmp,50,476874,476944,477004,none,none,none,none,none,none,none,no,yes,478394,479292
3,1,10,cs19.bmp,neg,prod,100,3300.jpg,1400,maske_9.bmp,0,481074,476944,481184,none,none,none,none,none,none,none,yes,no,482584,483416
3,1,11,empty5.png,neg,empty,50,9290.jpg,1400,maske_4.bmp,50,485194,485254,485314,none,none,none,none,none,none,none,yes,no,486714,487401
3,1,12,empty10.png,neg,empty,30,7359.jpg,1420,maske_4.bmp,50,489174,489213,489273,none,none,none,none,none,none,none,yes,no,490694,491339
3,1,13,Wneu03_.bmp,pos,face,70,2340.JPG,1380,maske_5.bmp,50,493124,493204,493264,none,none,none,none,none,none,none,no,yes,494644,495272
3,1,14,Mneu24_.bmp,pos,face,30,2058.jpg,1420,maske_8.bmp,50,497054,497094,497154,none,none,none,none,none,none,none,yes,no,498574,499192
3,1,15,cs3.bmp,neg,prod,90,9435.jpg,1360,maske_6.bmp,50,500964,501064,501124,none,none,none,none,none,none,none,yes,no,502484,503116
3,1,16,nw2.bmp,pos,word,90,2071.jpg,1360,maske_9.bmp,50,504883,504983,505043,none,none,none,none,none,none,none,no,yes,506403,507045
3,1,17,cs5.bmp,pos,prod,40,2260.JPG,1410,maske_12.bmp,50,508843,508893,508953,none,none,none,none,none,none,none,no,yes,510363,511281
3,1,18,Mneu18_.bmp,neg,face,40,9331.jpg,1410,maske_11.bmp,50,513054,513104,513164,none,none,none,none,none,none,none,yes,no,514574,515164
3,1,19,empty7.png,pos,empty,40,2071.jpg,1410,maske_10.bmp,50,516933,516984,517043,none,none,none,none,none,none,none,no,yes,518454,519239
3,1,20,cs30.bmp,neg,prod,60,9180.JPG,1390,maske_11.bmp,50,521013,521083,521143,none,none,none,none,none,none,none,yes,no,522533,523306
3,1,21,cs28.bmp,neg,prod,80,3300.jpg,1370,maske_10.bmp,50,525073,525163,525223,none,none,none,none,none,none,none,yes,no,526593,527222
3,1,22,W03.bmp,pos,face,40,7502.jpg,1410,maske_11.bmp,50,528994,529044,529104,none,none,none,none,none,none,none,no,yes,530514,532314
3,1,23,nw3.bmp,neg,word,70,9430.JPG,1380,maske_12.bmp,50,534083,534163,534223,none,none,none,none,none,none,none,yes,no,535603,536374
3,1,24,cs21.bmp,pos,prod,30,2550.jpg,1420,maske_11.bmp,50,538143,538183,538243,none,none,none,none,none,none,none,no,yes,539663,540477
