subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
35,1,0,cs10.bmp,pos,prod,50,1710.JPG,1400,maske_8.bmp,50,338544,338604,338664,none,none,none,none,none,none,none,no,yes,340064,341356
35,1,1,nw28.bmp,pos,word,60,8461.jpg,1390,maske_8.bmp,50,343154,343224,343284,none,none,none,none,none,none,none,no,yes,344674,345332
35,1,2,nw13.bmp,pos,word,100,2216.jpg,1400,maske_7.bmp,0,347094,343224,347204,none,none,none,none,none,none,none,no,yes,348604,349564
35,1,3,cs2.bmp,neg,prod,40,3160.JPG,1410,maske_5.bmp,50,351324,351374,351434,none,none,none,none,none,none,none,yes,no,352844,353491
35,1,4,cs4.bmp,pos,prod,70,2058.jpg,1380,maske_10.bmp,50,355254,355334,355394,none,none,none,none,none,none,none,no,yes,356774,357452
35,1,5,cs14.bmp,neg,prod,80,2276.jpg,1370,maske_11.bmp,50,359214,359304,359364,none,none,none,none,none,none,none,yes,no,360734,361516
35,1,6,nw8.bmp,pos,word,30,2071.jpg,1420,maske_7.bmp,50,363284,363324,363384,none,none,none,none,none,none,none,no,yes,364804,367140
35,1,7,Mneu18_.bmp,neg,face,50,9280.jpg,1400,maske_10.bmp,50,368904,368964,369024,none,none,none,none,none,none,none,yes,no,370424,371259
35,1,8,Mneu05_.bmp,neg,face,90,2750.jpg,1360,maske_7.bmp,50,373033,373133,373193,none,none,none,none,none,none,none,yes,no,374553,375204
35,1,9,M02_.bmp,neg,face,80,2750.jpg,1370,maske_7.bmp,50,376984,377074,377134,none,none,none,none,none,none,none,yes,no,378504,379148
35,1,10,empty9.png,neg,empty,50,3160.JPG,1400,maske_4.bmp,50,380924,380984,381044,none,none,none,none,none,none,none,yes,no,382444,383100
35,1,11,empty10.png,pos,empty,30,5830.JPG,1420,maske_2.bmp,50,384864,384904,384964,none,none,none,none,none,none,none,no,yes,386384,387059
