subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
58,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,333493,yes,no,366703,368601
58,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,no,yes,no,no,no,no,371913,yes,no,421464,435693
58,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,no,yes,no,no,no,no,438972,yes,no,456514,458141
58,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,no,yes,no,no,no,no,461422,no,yes,469832,471893
58,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,no,yes,no,no,no,no,475172,yes,no,484908,485845
58,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,no,no,yes,no,no,489141,no,yes,517781,519461
58,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,no,yes,no,no,no,no,522740,no,yes,555484,557488
58,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,no,yes,no,no,no,no,560760,yes,no,563772,565838
58,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,no,yes,no,no,no,no,569120,no,yes,591506,592734
58,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,no,yes,no,no,no,no,596020,no,yes,598813,600344
58,2,10,M13.bmp,pos,face,50,2311.jpg,1400,maske_6.bmp,50,no,no,yes,no,no,no,603629,no,yes,632299,633455
58,2,11,empty6.png,pos,empty,50,2260.JPG,1400,maske_12.bmp,50,no,yes,no,no,no,no,636749,no,yes,639433,640688
58,2,12,cs20.bmp,pos,prod,50,5830.JPG,1400,maske_2.bmp,50,no,yes,no,no,no,no,643968,no,yes,646953,648522
58,2,13,empty3.png,pos,empty,50,1920.JPG,1400,maske_1.bmp,50,no,yes,no,no,no,no,651829,no,yes,654025,655420
58,2,14,nw17.bmp,pos,word,50,8420.JPG,1400,maske_3.bmp,50,yes,no,no,no,no,no,658708,no,yes,671401,682990
58,2,15,M18.bmp,pos,face,60,2216.jpg,1390,maske_12.bmp,50,no,no,no,no,yes,no,686268,no,yes,719091,724580
58,2,16,cs23.bmp,pos,prod,60,8420.JPG,1390,maske_2.bmp,50,no,yes,no,no,no,no,727867,no,yes,730532,731585
58,2,17,nw23.bmp,neg,word,60,2141.jpg,1390,maske_4.bmp,50,no,yes,no,no,no,no,734857,yes,no,738037,739198
58,2,18,W17.bmp,pos,face,70,1460.JPG,1380,maske_9.bmp,50,no,no,no,no,yes,no,742487,no,yes,748312,751464
58,2,19,cs7.bmp,neg,prod,70,9520.JPG,1380,maske_8.bmp,50,no,no,no,yes,no,no,754747,yes,no,793378,794550
58,2,20,nw29.bmp,neg,word,70,9342.jpg,1380,maske_8.bmp,50,no,yes,no,no,no,no,797836,yes,no,799786,800918
