subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
99,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,591012,yes,no,616864,635760
99,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,no,yes,no,no,no,no,639062,yes,no,690357,696143
99,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,yes,no,no,no,no,no,699431,no,yes,706106,707671
99,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,yes,no,no,no,no,no,710941,no,yes,750865,752352
99,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,no,yes,no,no,no,no,755630,yes,no,759574,766040
99,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,no,yes,no,no,no,769340,no,yes,820679,829241
99,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,no,no,yes,no,no,no,832519,no,yes,874974,876972
99,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,no,yes,no,no,no,no,880247,no,yes,900871,905945
99,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,no,yes,no,no,no,no,909217,no,yes,913874,915630
99,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,no,yes,no,no,no,no,918908,yes,no,940056,942116
