subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
14,2,0,nw27.bmp,pos,word,30,9,5243963,5248758
14,2,1,nw4.bmp,neg,word,70,13,5249468,5256088
14,2,2,nw7.bmp,neg,word,30,15,5256760,5259467
14,2,3,cs6.bmp,pos,prod,40,12,5260135,5264328
14,2,4,cs10.bmp,neg,prod,60,6,5264996,5268598
14,2,5,Wneu02_.bmp,neg,face,100,12,5269267,5272897
14,2,6,nw2.bmp,pos,word,60,5,5273572,5278968
14,2,7,Mneu05_.bmp,neg,face,80,13,5279634,5282938
14,2,8,cs28.bmp,pos,prod,50,8,5283608,5288707
14,2,9,Mneu24_.bmp,pos,face,60,14,5289378,5293277
14,2,10,PM04.bmp,pos,face,100,13,5293950,5297268
14,2,11,nw11.bmp,pos,word,100,13,5297939,5304237
14,2,12,W16.bmp,neg,face,40,7,5304902,5310017
14,2,13,cs14.bmp,neg,prod,30,13,5310699,5316397
14,2,14,nw20.bmp,neg,word,90,6,5317068,5319767
14,2,15,nw10.bmp,neg,word,100,16,5320440,5323737
14,2,16,W12.bmp,pos,face,70,10,5324413,5331307
14,2,17,nw6.bmp,neg,word,80,9,5331980,5334687
14,2,18,nw21.bmp,neg,word,60,4,5335373,5339886
14,2,19,nw25.bmp,pos,word,50,5,5340561,5343856
14,2,20,W03.bmp,neg,face,30,11,5344524,5348427
14,2,21,W20.bmp,neg,face,70,10,5349093,5352407
14,2,22,cs29.bmp,pos,prod,30,5,5353072,5357266
14,2,23,cs30.bmp,pos,prod,90,14,5357942,5360646
14,2,24,M02_.bmp,neg,face,60,11,5361323,5364326
14,2,25,cs5.bmp,pos,prod,100,13,5364984,5370986
14,2,26,cs17.bmp,neg,prod,50,16,5371652,5379746
14,2,27,nw14.bmp,pos,word,40,3,5380425,5383126
14,2,28,cs19.bmp,neg,prod,100,12,5383797,5387696
14,2,29,cs15.bmp,pos,prod,80,6,5388377,5392876
14,2,30,M14.bmp,pos,face,50,10,5393544,5396545
14,2,31,cs3.bmp,pos,prod,60,13,5397207,5401426
14,2,32,Mneu18_.bmp,pos,face,30,6,5402103,5404806
14,2,33,Mneu11_.bmp,neg,face,90,4,5405491,5409085
14,2,34,cs22.bmp,neg,prod,80,10,5409761,5416355
14,2,35,cs26.bmp,neg,prod,90,12,5417021,5421826
14,2,36,cs2.bmp,neg,prod,70,10,5422487,5425485
14,2,37,nw8.bmp,pos,word,90,6,5426144,5429755
14,2,38,nw30.bmp,pos,word,70,7,5430423,5437335
14,2,39,M16_.bmp,neg,face,50,9,5437998,5441635
14,2,40,nw13.bmp,pos,word,80,7,5442299,5445595
14,2,41,nw5.bmp,neg,word,50,5,5446263,5449265
14,2,42,M07.bmp,pos,face,90,11,5449933,5453235
14,2,43,W02.bmp,pos,face,40,13,5453907,5456305
14,2,44,Wneu05_.bmp,pos,face,80,14,5456962,5460265
14,2,45,nw22.bmp,neg,word,40,4,5460934,5463364
14,2,46,cs1.bmp,neg,prod,40,7,5464029,5466124
14,2,47,cs8.bmp,pos,prod,70,4,5466792,5469805
