subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
8,2,0,M02_.bmp,neg,face,90,7,4535078,4545895
8,2,1,Mneu25_.bmp,neg,face,80,12,4546599,4551913
8,2,2,cs5.bmp,neg,prod,50,14,4552554,4557055
8,2,3,W20.bmp,neg,face,50,8,4557701,4561706
8,2,4,cs9.bmp,pos,prod,40,5,4562341,4567747
8,2,5,nw21.bmp,pos,word,70,9,4568390,4577390
8,2,6,PM04.bmp,pos,face,40,11,4578030,4580710
8,2,7,cs11.bmp,pos,prod,100,9,4581352,4585422
8,2,8,nw4.bmp,neg,word,60,13,4586060,4591097
8,2,9,nw14.bmp,neg,word,90,15,4591731,4594698
8,2,10,Wneu02_.bmp,neg,face,30,9,4595342,4597533
8,2,11,nw22.bmp,neg,word,50,13,4598171,4602847
8,2,12,Mneu11_.bmp,neg,face,100,17,4603503,4605992
8,2,13,Wneu03_.bmp,pos,face,30,11,4606632,4611704
8,2,14,nw19.bmp,neg,word,80,15,4612343,4615149
8,2,15,Mneu05_.bmp,pos,face,70,13,4615792,4621669
8,2,16,cs28.bmp,pos,prod,90,11,4622312,4629969
8,2,17,cs24.bmp,neg,prod,30,9,4630612,4634177
8,2,18,nw10.bmp,pos,word,60,12,4634823,4637208
8,2,19,W03.bmp,neg,face,70,7,4637851,4639812
8,2,20,cs30.bmp,pos,prod,80,15,4640450,4642819
8,2,21,cs2.bmp,neg,prod,70,5,4643528,4646649
8,2,22,cs8.bmp,neg,prod,80,13,4647292,4649385
8,2,23,W12.bmp,neg,face,60,15,4650022,4652251
8,2,24,nw30.bmp,pos,word,80,11,4652891,4657019
8,2,25,cs13.bmp,neg,prod,60,6,4657661,4661535
8,2,26,cs4.bmp,neg,prod,100,17,4662173,4665748
8,2,27,nw27.bmp,pos,word,50,11,4666391,4670094
8,2,28,M16_.bmp,pos,face,100,18,4670731,4675977
8,2,29,nw13.bmp,neg,word,40,13,4676613,4678268
8,2,30,nw8.bmp,pos,word,100,11,4678914,4680621
8,2,31,W04.bmp,pos,face,50,15,4681272,4683223
8,2,32,cs21.bmp,pos,prod,70,14,4683862,4687019
8,2,33,cs6.bmp,pos,prod,30,4,4687661,4690099
8,2,34,nw28.bmp,neg,word,100,11,4690742,4692145
8,2,35,cs29.bmp,pos,prod,50,6,4692781,4696262
8,2,36,Mneu24_.bmp,pos,face,60,2,4696900,4701280
8,2,37,nw7.bmp,neg,word,70,2,4701921,4706199
8,2,38,nw25.bmp,neg,word,30,11,4706842,4709968
8,2,39,cs10.bmp,pos,prod,60,5,4710611,4713457
8,2,40,nw5.bmp,pos,word,90,13,4714103,4715629
8,2,41,nw18.bmp,pos,word,30,12,4716271,4717754
8,2,42,W02.bmp,pos,face,90,6,4718392,4721531
8,2,43,cs17.bmp,neg,prod,40,14,4722170,4724860
8,2,44,nw11.bmp,pos,word,40,12,4725500,4726786
8,2,45,Mneu18_.bmp,pos,face,80,16,4727428,4729992
8,2,46,Mneu20_.bmp,neg,face,40,1,4730633,4733521
8,2,47,cs19.bmp,neg,prod,90,9,4734161,4736420
