subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
54,2,0,cs2.bmp,neg,prod,60,3300.jpg,1390,maske_10.bmp,50,2363318,2363388,2363448,no,no,no,yes,no,no,2364838,yes,no,2373287,2374567
54,2,1,W20.bmp,pos,face,70,2340.JPG,1380,maske_5.bmp,50,2376398,2376478,2376538,no,no,no,no,yes,no,2377918,no,yes,2382423,2383903
54,2,2,M14.bmp,pos,face,50,2071.jpg,1400,maske_11.bmp,50,2385667,2385727,2385787,no,no,no,yes,no,no,2387187,no,yes,2389223,2390511
54,2,3,cs29.bmp,pos,prod,40,1721.jpg,1410,maske_12.bmp,50,2392278,2392328,2392388,no,no,yes,no,no,no,2393798,no,yes,2398407,2399631
54,2,4,Wneu05_.bmp,neg,face,100,3181.jpg,1400,maske_12.bmp,0,2401407,2392328,2401517,no,no,no,no,yes,no,2402917,yes,no,2415535,2420478
54,2,5,nw6.bmp,pos,word,90,1710.JPG,1360,maske_9.bmp,50,2422286,2422386,2422446,no,yes,no,no,no,no,2423806,no,yes,2429823,2430991
54,2,6,cs1.bmp,pos,prod,80,2216.jpg,1370,maske_1.bmp,50,2432757,2432847,2432907,no,no,yes,no,no,no,2434277,no,yes,2437230,2439190
54,2,7,empty10.png,pos,empty,50,2058.jpg,1400,maske_1.bmp,50,2440967,2441027,2441087,no,yes,no,no,no,no,2442487,no,yes,2444687,2445903
54,2,8,M16_.bmp,neg,face,80,9330.jpg,1370,maske_11.bmp,50,2447666,2447756,2447816,no,no,no,no,no,yes,2449186,yes,no,2455167,2460391
54,2,9,nw26.bmp,pos,word,30,1460.JPG,1420,maske_10.bmp,50,2462166,2462206,2462266,no,yes,no,no,no,no,2463686,no,yes,2465759,2466519
54,2,10,Wneu02_.bmp,neg,face,30,7359.jpg,1420,maske_11.bmp,50,2468296,2468336,2468396,no,yes,no,no,no,no,2469816,yes,no,2473958,2475398
