subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
27,1,0,nw30.bmp,pos,word,80,1460.JPG,1370,maske_7.bmp,50,407133,407223,407283,none,none,none,none,none,none,none,no,yes,408653,410360
27,1,1,M14.bmp,neg,face,80,9520.JPG,1370,maske_11.bmp,50,412174,412264,412324,none,none,none,none,none,none,none,yes,no,413694,414344
27,1,2,cs8.bmp,pos,prod,70,2040.jpg,1380,maske_6.bmp,50,416113,416193,416253,none,none,none,none,none,none,none,no,yes,417633,418360
27,1,3,Wneu03_.bmp,pos,face,50,5910.JPG,1400,maske_7.bmp,50,420133,420193,420253,none,none,none,none,none,none,none,no,yes,421653,422415
27,1,4,nw22.bmp,pos,word,60,1920.JPG,1390,maske_2.bmp,50,424193,424263,424323,none,none,none,none,none,none,none,no,yes,425713,426383
27,1,5,cs5.bmp,pos,prod,80,1440.jpg,1370,maske_6.bmp,50,428153,428243,428303,none,none,none,none,none,none,none,no,yes,429674,430144
27,1,6,nw6.bmp,neg,word,70,2276.jpg,1380,maske_5.bmp,50,431913,431993,432053,none,none,none,none,none,none,none,yes,no,433433,434528
27,1,7,nw7.bmp,neg,word,60,9041.jpg,1390,maske_12.bmp,50,436293,436363,436423,none,none,none,none,none,none,none,yes,no,437813,438232
27,1,8,Mneu20_.bmp,neg,face,100,9290.jpg,1400,maske_12.bmp,0,439993,436363,440103,none,none,none,none,none,none,none,yes,no,441503,441959
27,1,9,empty1.png,neg,empty,50,9611.jpg,1400,maske_1.bmp,50,443722,443782,443842,none,none,none,none,none,none,none,yes,no,445242,445800
27,1,10,cs13.bmp,pos,prod,100,1999.jpg,1400,maske_1.bmp,0,447583,443782,447693,none,none,none,none,none,none,none,no,yes,449093,449640
27,1,11,cs11.bmp,neg,prod,60,2205.jpg,1390,maske_2.bmp,50,451413,451483,451543,none,none,none,none,none,none,none,no,yes,452933,453544
27,1,12,nw27.bmp,neg,word,40,9220.jpg,1410,maske_5.bmp,50,455313,455363,455423,none,none,none,none,none,none,none,yes,no,456833,457343
27,1,13,W03.bmp,neg,face,40,9430.JPG,1410,maske_6.bmp,50,459122,459172,459232,none,none,none,none,none,none,none,yes,no,460642,461247
27,1,14,M16_.bmp,pos,face,60,2058.jpg,1390,maske_3.bmp,50,463033,463103,463163,none,none,none,none,none,none,none,no,yes,464553,465784
27,1,15,cs2.bmp,neg,prod,80,2900.1.jpg,1370,maske_5.bmp,50,467543,467633,467693,none,none,none,none,none,none,none,yes,no,469063,469672
27,1,16,nw3.bmp,neg,word,100,2276.jpg,1400,maske_2.bmp,0,471433,467633,471543,none,none,none,none,none,none,none,yes,no,472943,473464
27,1,17,cs26.bmp,pos,prod,40,1750.JPG,1410,maske_11.bmp,50,475232,475282,475342,none,none,none,none,none,none,none,no,yes,476752,477239
27,1,18,PM04.bmp,neg,face,70,2900.1.jpg,1380,maske_11.bmp,50,479012,479093,479153,none,none,none,none,none,none,none,yes,no,480533,481096
27,1,19,nw28.bmp,neg,word,50,9180.JPG,1400,maske_5.bmp,50,482873,482933,482993,none,none,none,none,none,none,none,no,yes,484393,485520
27,1,20,W12.bmp,pos,face,100,2550.jpg,1400,maske_12.bmp,0,487283,482933,487393,none,none,none,none,none,none,none,no,yes,488793,489400
27,1,21,cs17.bmp,neg,prod,100,3300.jpg,1400,maske_1.bmp,0,491162,482933,491272,none,none,none,none,none,none,none,yes,no,492672,493671
27,1,22,nw20.bmp,neg,word,90,6311.jpg,1360,maske_2.bmp,50,495432,495532,495592,none,none,none,none,none,none,none,yes,no,496952,497584
27,1,23,nw4.bmp,pos,word,100,2550.jpg,1400,maske_4.bmp,0,499353,495532,499463,none,none,none,none,none,none,none,no,yes,500863,502152
27,1,24,cs30.bmp,neg,prod,40,9290.jpg,1410,maske_9.bmp,50,503912,503962,504022,none,none,none,none,none,none,none,yes,no,505432,505920
27,1,25,Wneu05_.bmp,pos,face,40,2260.JPG,1410,maske_4.bmp,50,507692,507742,507802,none,none,none,none,none,none,none,no,yes,509212,510271
27,1,26,Wneu02_.bmp,neg,face,50,9342.jpg,1400,maske_7.bmp,50,512042,512102,512162,none,none,none,none,none,none,none,no,yes,513562,516264
27,1,27,cs15.bmp,neg,prod,90,9611.jpg,1360,maske_10.bmp,50,518032,518132,518192,none,none,none,none,none,none,none,yes,no,519552,522064
27,1,28,cs29.bmp,pos,prod,50,8420.JPG,1400,maske_4.bmp,50,523842,523902,523962,none,none,none,none,none,none,none,no,yes,525362,526743
27,1,29,empty5.png,neg,empty,30,9415.jpg,1420,maske_9.bmp,50,528512,528552,528612,none,none,none,none,none,none,none,yes,no,530032,530623
27,1,30,cs6.bmp,neg,prod,70,2053.JPG,1380,maske_8.bmp,50,532393,532472,532532,none,none,none,none,none,none,none,yes,no,533913,534792
27,1,31,empty6.png,pos,empty,30,2070.jpg,1420,maske_12.bmp,50,536562,536602,536662,none,none,none,none,none,none,none,no,yes,538082,539112
27,1,32,cs10.bmp,pos,prod,60,2260.JPG,1390,maske_3.bmp,50,540882,540952,541012,none,none,none,none,none,none,none,no,yes,542402,543680
27,1,33,empty1.png,neg,empty,40,9007.jpg,1410,maske_10.bmp,50,545452,545502,545562,none,none,none,none,none,none,none,yes,no,546972,547639
27,1,34,cs1.bmp,pos,prod,90,1750.JPG,1360,maske_3.bmp,50,549422,549522,549582,none,none,none,none,none,none,none,no,yes,550942,551472
27,1,35,nw5.bmp,pos,word,40,1440.jpg,1410,maske_2.bmp,50,553232,553282,553342,none,none,none,none,none,none,none,no,yes,554752,555408
27,1,36,nw21.bmp,pos,word,70,1463.jpg,1380,maske_2.bmp,50,557182,557262,557322,none,none,none,none,none,none,none,no,yes,558702,559320
27,1,37,nw18.bmp,pos,word,30,2345.jpg,1420,maske_6.bmp,50,561102,561142,561202,none,none,none,none,none,none,none,no,yes,562622,564367
27,1,38,Mneu05_.bmp,pos,face,90,2341.jpg,1360,maske_9.bmp,50,566141,566241,566301,none,none,none,none,none,none,none,no,yes,567661,568816
27,1,39,Mneu18_.bmp,neg,face,30,9000.jpg,1420,maske_12.bmp,50,570582,570622,570682,none,none,none,none,none,none,none,yes,no,572102,573704
27,1,40,cs21.bmp,neg,prod,50,9435.jpg,1400,maske_9.bmp,50,575482,575542,575602,none,none,none,none,none,none,none,yes,no,577002,577864
27,1,41,nw11.bmp,pos,word,50,1721.jpg,1400,maske_10.bmp,50,579671,579731,579791,none,none,none,none,none,none,none,no,yes,581191,582151
27,1,42,empty4.png,pos,empty,50,1460.JPG,1400,maske_6.bmp,50,583921,583982,584042,none,none,none,none,none,none,none,no,yes,585442,586952
27,1,43,cs3.bmp,pos,prod,30,2091.jpg,1420,maske_6.bmp,50,588722,588762,588822,none,none,none,none,none,none,none,no,yes,590242,593144
27,1,44,W04.bmp,neg,face,90,9320.jpg,1360,maske_4.bmp,50,594911,595011,595071,none,none,none,none,none,none,none,yes,no,596431,597255
27,1,45,Mneu25_.bmp,pos,face,70,2660.jpg,1380,maske_1.bmp,50,599021,599101,599161,none,none,none,none,none,none,none,no,yes,600541,601247
27,1,46,W02.bmp,pos,face,30,7330.JPG,1420,maske_8.bmp,50,603032,603072,603132,none,none,none,none,none,none,none,no,yes,604552,605176
27,1,47,Mneu01_.bmp,pos,face,80,2150.JPG,1370,maske_5.bmp,50,606952,607042,607101,none,none,none,none,none,none,none,no,yes,608472,609288
27,1,48,nw13.bmp,neg,word,30,9430.JPG,1420,maske_9.bmp,50,611051,611091,611151,none,none,none,none,none,none,none,yes,no,612571,613176
27,1,49,cs9.bmp,neg,prod,30,9180.JPG,1420,maske_5.bmp,50,614951,614991,615051,none,none,none,none,none,none,none,yes,no,616471,617119
27,1,50,W07.bmp,neg,face,60,3220.JPG,1390,maske_2.bmp,50,618881,618952,619012,none,none,none,none,none,none,none,yes,no,620402,621040
27,1,51,nw2.bmp,neg,word,80,9220.jpg,1370,maske_11.bmp,50,622811,622901,622961,none,none,none,none,none,none,none,yes,no,624331,624880
27,1,52,nw8.bmp,pos,word,90,2345.jpg,1360,maske_4.bmp,50,626651,626751,626811,none,none,none,none,none,none,none,no,yes,628171,629888
27,1,53,empty9.png,pos,empty,40,2057.jpg,1410,maske_5.bmp,50,631651,631701,631761,none,none,none,none,none,none,none,no,yes,633171,634055
27,1,54,nw6.bmp,neg,word,70,2750.jpg,1380,maske_8.bmp,50,638131,638211,638271,none,none,none,none,none,none,none,no,yes,639651,641480
27,1,55,Wneu05_.bmp,pos,face,40,1999.jpg,1410,maske_3.bmp,50,643251,643301,643361,none,none,none,none,none,none,none,no,yes,644771,645432
27,1,56,empty1.png,neg,empty,50,9342.jpg,1400,maske_4.bmp,50,647201,647261,647321,none,none,none,none,none,none,none,no,yes,648721,649575
27,1,57,PM04.bmp,neg,face,70,9220.jpg,1380,maske_1.bmp,50,651341,651421,651481,none,none,none,none,none,none,none,yes,no,652861,656168
27,1,58,W12.bmp,pos,face,100,1463.jpg,1400,maske_4.bmp,0,657931,651421,658041,none,none,none,none,none,none,none,no,yes,659441,660768
27,1,59,nw18.bmp,pos,word,30,2660.jpg,1420,maske_8.bmp,50,662541,662581,662641,none,none,none,none,none,none,none,no,yes,664061,665384
27,1,60,nw2.bmp,neg,word,80,9830.jpg,1370,maske_10.bmp,50,667150,667240,667300,none,none,none,none,none,none,none,yes,no,668671,669351
27,1,61,cs10.bmp,pos,prod,60,8461.jpg,1390,maske_10.bmp,50,671120,671190,671250,none,none,none,none,none,none,none,no,yes,672640,673688
27,1,62,cs17.bmp,neg,prod,100,2455.jpg,1400,maske_1.bmp,0,675461,671190,675571,none,none,none,none,none,none,none,no,yes,676971,678144
27,1,63,M16_.bmp,pos,face,60,2260.JPG,1390,maske_9.bmp,50,679921,679991,680051,none,none,none,none,none,none,none,no,yes,681441,683728
