subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
40,2,0,cs14.bmp,neg,prod,100,17,4498543,4502581
40,2,1,nw4.bmp,pos,word,70,11,4503265,4505789
40,2,2,cs4.bmp,pos,prod,90,9,4506431,4509717
40,2,3,cs29.bmp,pos,prod,50,5,4510361,4512828
40,2,4,W03.bmp,neg,face,80,13,4513469,4519677
40,2,5,nw9.bmp,pos,word,30,6,4520318,4523653
40,2,6,nw28.bmp,pos,word,100,13,4524287,4526501
40,2,7,cs11.bmp,neg,prod,90,9,4527144,4530172
40,2,8,nw18.bmp,neg,word,90,6,4530807,4533404
40,2,9,cs3.bmp,neg,prod,70,11,4534047,4536397
40,2,10,nw2.bmp,pos,word,90,6,4537038,4539429
40,2,11,Mneu01_.bmp,pos,face,40,15,4540068,4543741
40,2,12,W02.bmp,neg,face,30,5,4544380,4547908
40,2,13,cs13.bmp,pos,prod,60,15,4548547,4551332
40,2,14,M02_.bmp,pos,face,80,7,4551970,4555189
40,2,15,Mneu24_.bmp,neg,face,90,14,4555829,4560533
40,2,16,cs10.bmp,neg,prod,50,5,4561169,4563349
40,2,17,cs26.bmp,pos,prod,70,18,4563988,4567012
40,2,18,nw22.bmp,neg,word,100,15,4567647,4569644
40,2,19,cs6.bmp,neg,prod,80,5,4570287,4572749
40,2,20,cs21.bmp,neg,prod,40,14,4573388,4576757
40,2,21,cs24.bmp,pos,prod,100,11,4577399,4580661
40,2,22,nw27.bmp,pos,word,50,13,4581298,4585452
40,2,23,nw19.bmp,pos,word,80,14,4586086,4588349
40,2,24,Mneu11_.bmp,pos,face,100,17,4588990,4591709
40,2,25,nw21.bmp,neg,word,40,11,4592347,4595637
40,2,26,W20.bmp,neg,face,50,6,4596277,4600157
40,2,27,nw7.bmp,neg,word,60,14,4600796,4603148
40,2,28,W16.bmp,neg,face,100,12,4603785,4605933
40,2,29,PM04.bmp,pos,face,90,9,4606577,4608237
40,2,30,nw13.bmp,pos,word,60,6,4608878,4610565
40,2,31,M07.bmp,pos,face,50,16,4611206,4613229
40,2,32,nw25.bmp,neg,word,70,4,4613865,4615525
40,2,33,M16_.bmp,pos,face,30,9,4616167,4617852
40,2,34,cs5.bmp,neg,prod,60,11,4618496,4621540
40,2,35,Mneu18_.bmp,pos,face,70,4,4622175,4625245
40,2,36,nw20.bmp,pos,word,40,2,4625887,4629181
40,2,37,cs2.bmp,neg,prod,30,6,4629827,4632029
40,2,38,cs1.bmp,pos,prod,40,12,4632669,4635492
40,2,39,cs28.bmp,pos,prod,80,0,4636136,4638828
40,2,40,Wneu03_.bmp,pos,face,60,5,4639468,4644285
40,2,41,cs8.bmp,pos,prod,30,4,4644932,4648477
40,2,42,nw26.bmp,neg,word,80,14,4649115,4651405
40,2,43,W04.bmp,neg,face,60,9,4652047,4656356
40,2,44,nw5.bmp,neg,word,50,11,4656996,4658861
40,2,45,W07.bmp,neg,face,70,12,4659497,4662301
40,2,46,M14.bmp,neg,face,40,11,4662935,4665325
40,2,47,nw11.bmp,neg,word,30,6,4665966,4667829
