subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
44,2,0,Mneu05_.bmp,neg,face,100,5,4139172,4144437
44,2,1,cs22.bmp,pos,prod,70,9,4145128,4154860
44,2,2,cs2.bmp,neg,prod,40,9,4155503,4159538
44,2,3,cs21.bmp,pos,prod,80,14,4160182,4165675
44,2,4,M02_.bmp,pos,face,90,9,4166323,4169614
44,2,5,nw14.bmp,neg,word,70,9,4170263,4172656
44,2,6,nw7.bmp,pos,word,30,9,4173302,4175477
44,2,7,nw10.bmp,neg,word,90,9,4176123,4178878
44,2,8,W12.bmp,neg,face,80,13,4179523,4182410
44,2,9,nw11.bmp,pos,word,100,13,4183053,4185022
44,2,10,M16_.bmp,neg,face,40,10,4185662,4188211
44,2,11,nw9.bmp,pos,word,80,6,4188854,4192203
44,2,12,Mneu20_.bmp,neg,face,90,9,4192842,4195609
44,2,13,cs15.bmp,pos,prod,90,9,4196253,4198546
44,2,14,nw22.bmp,neg,word,50,9,4199192,4205371
44,2,15,nw28.bmp,neg,word,30,9,4206014,4207922
44,2,16,cs29.bmp,neg,prod,60,10,4208562,4210344
44,2,17,cs1.bmp,neg,prod,80,10,4210994,4212639
44,2,18,cs5.bmp,neg,prod,30,9,4213282,4215359
44,2,19,Mneu24_.bmp,pos,face,40,12,4216004,4218364
44,2,20,cs13.bmp,neg,prod,70,9,4219026,4222380
44,2,21,PM04.bmp,pos,face,70,6,4223022,4226186
44,2,22,nw19.bmp,pos,word,40,9,4226831,4228924
44,2,23,Mneu01_.bmp,neg,face,60,7,4229575,4231990
44,2,24,nw30.bmp,pos,word,60,10,4232632,4235836
44,2,25,cs3.bmp,neg,prod,90,6,4236483,4240045
44,2,26,Mneu11_.bmp,pos,face,50,11,4240692,4242967
44,2,27,nw8.bmp,pos,word,50,9,4243619,4245499
44,2,28,nw27.bmp,pos,word,90,9,4246149,4249887
44,2,29,nw3.bmp,neg,word,80,9,4250532,4252817
44,2,30,nw13.bmp,neg,word,60,9,4253462,4256323
44,2,31,Mneu18_.bmp,neg,face,50,11,4256973,4258867
44,2,32,M07.bmp,pos,face,60,7,4259511,4263357
44,2,33,cs4.bmp,pos,prod,60,9,4264002,4266960
44,2,34,nw26.bmp,neg,word,40,9,4267602,4269190
44,2,35,W16.bmp,pos,face,80,8,4269834,4271730
44,2,36,cs8.bmp,neg,prod,50,9,4272371,4275105
44,2,37,nw25.bmp,neg,word,100,10,4275751,4279628
44,2,38,cs11.bmp,pos,prod,50,9,4280273,4283284
44,2,39,cs9.bmp,pos,prod,30,9,4283934,4285874
44,2,40,Wneu02_.bmp,neg,face,30,7,4286520,4288939
44,2,41,nw5.bmp,pos,word,70,9,4289582,4291455
44,2,42,cs10.bmp,pos,prod,40,9,4292101,4297085
44,2,43,W02.bmp,neg,face,70,6,4297733,4300702
44,2,44,cs26.bmp,neg,prod,100,10,4301341,4306288
44,2,45,W04.bmp,pos,face,100,9,4306932,4310207
44,2,46,Wneu03_.bmp,pos,face,30,10,4310849,4313101
44,2,47,cs14.bmp,pos,prod,100,9,4313743,4315718
