subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
59,1,0,cs3.bmp,neg,prod,30,9330.jpg,1420,maske_10.bmp,50,330206,330246,330306,none,none,none,none,none,none,none,yes,no,331726,332549
59,1,1,nw5.bmp,neg,word,70,9330.jpg,1380,maske_4.bmp,50,334366,334446,334506,none,none,none,none,none,none,none,yes,no,335886,336761
59,1,2,cs11.bmp,pos,prod,70,1920.JPG,1380,maske_4.bmp,50,338566,338646,338706,none,none,none,none,none,none,none,no,yes,340086,340905
59,1,3,nw21.bmp,neg,word,30,9430.JPG,1420,maske_10.bmp,50,342715,342755,342815,none,none,none,none,none,none,none,yes,no,344235,345060
59,1,4,empty2.png,pos,empty,30,2050.jpg,1420,maske_8.bmp,50,346826,346866,346926,none,none,none,none,none,none,none,no,yes,348346,348991
59,1,5,Mneu11_.bmp,pos,face,90,2057.jpg,1360,maske_11.bmp,50,350756,350856,350916,none,none,none,none,none,none,none,no,yes,352276,353033
59,1,6,Wneu02_.bmp,pos,face,50,1999.jpg,1400,maske_9.bmp,50,354806,354866,354926,none,none,none,none,none,none,none,no,yes,356326,357077
59,1,7,M16_.bmp,pos,face,100,1721.jpg,1400,maske_10.bmp,0,358845,354866,358955,none,none,none,none,none,none,none,no,yes,360355,361613
59,1,8,cs10.bmp,pos,prod,100,1440.jpg,1400,maske_5.bmp,0,363385,354866,363495,none,none,none,none,none,none,none,no,yes,364895,365991
59,1,9,empty7.png,neg,empty,50,9290.jpg,1400,maske_11.bmp,50,367766,367826,367886,none,none,none,none,none,none,none,yes,no,369286,370011
59,1,10,cs28.bmp,neg,prod,100,2900.1.jpg,1400,maske_11.bmp,0,371786,367826,371896,none,none,none,none,none,none,none,yes,no,373296,374295
59,1,11,Mneu25_.bmp,neg,face,90,9611.jpg,1360,maske_2.bmp,50,376065,376165,376225,none,none,none,none,none,none,none,yes,no,377585,378369
59,1,12,nw4.bmp,neg,word,100,6311.jpg,1400,maske_8.bmp,0,380135,376165,380245,none,none,none,none,none,none,none,yes,no,381645,382424
59,1,13,nw10.bmp,neg,word,90,7359.jpg,1360,maske_4.bmp,50,384206,384306,384366,none,none,none,none,none,none,none,yes,no,385726,386637
59,1,14,cs21.bmp,neg,prod,50,2900.1.jpg,1400,maske_4.bmp,50,388405,388465,388525,none,none,none,none,none,none,none,yes,no,389926,390574
59,1,15,nw30.bmp,pos,word,90,4626.jpg,1360,maske_8.bmp,50,392345,392445,392505,none,none,none,none,none,none,none,no,yes,393865,394588
59,1,16,M02_.bmp,pos,face,60,5831.jpg,1390,maske_1.bmp,50,396365,396435,396495,none,none,none,none,none,none,none,no,yes,397885,398586
59,1,17,cs8.bmp,pos,prod,60,5831.jpg,1390,maske_12.bmp,50,400356,400426,400486,none,none,none,none,none,none,none,no,yes,401876,403023
59,1,18,W04.bmp,neg,face,50,9530.JPG,1400,maske_2.bmp,50,404795,404855,404915,none,none,none,none,none,none,none,yes,no,406316,407104
59,1,19,cs30.bmp,pos,prod,90,2311.jpg,1360,maske_7.bmp,50,408875,408975,409035,none,none,none,none,none,none,none,no,yes,410395,411459
59,1,20,cs4.bmp,neg,prod,60,2205.jpg,1390,maske_8.bmp,50,413235,413305,413365,none,none,none,none,none,none,none,yes,no,414755,416176
59,1,21,Wneu03_.bmp,pos,face,40,1460.JPG,1410,maske_12.bmp,50,417956,418006,418066,none,none,none,none,none,none,none,no,yes,419476,420239
59,1,22,empty6.png,neg,empty,30,9265.jpg,1420,maske_2.bmp,50,422015,422055,422115,none,none,none,none,none,none,none,yes,no,423535,424517
59,1,23,Mneu20_.bmp,pos,face,70,1920.JPG,1380,maske_10.bmp,50,426295,426375,426435,none,none,none,none,none,none,none,no,yes,427815,428454
59,1,24,W03.bmp,neg,face,30,2900.1.jpg,1420,maske_7.bmp,50,430225,430265,430325,none,none,none,none,none,none,none,yes,no,431745,432414
59,1,25,M07.bmp,neg,face,70,9561.jpg,1380,maske_2.bmp,50,434186,434266,434326,none,none,none,none,none,none,none,yes,no,435706,436380
59,1,26,nw22.bmp,pos,word,40,8461.jpg,1410,maske_9.bmp,50,438145,438195,438255,none,none,none,none,none,none,none,no,yes,439665,441053
59,1,27,cs22.bmp,neg,prod,80,9000.jpg,1370,maske_1.bmp,50,442825,442915,442975,none,none,none,none,none,none,none,yes,no,444345,445115
59,1,28,cs13.bmp,neg,prod,70,9830.jpg,1380,maske_6.bmp,50,446895,446975,447035,none,none,none,none,none,none,none,yes,no,448415,449243
59,1,29,nw3.bmp,pos,word,30,2395.jpg,1420,maske_10.bmp,50,451025,451065,451126,none,none,none,none,none,none,none,no,yes,452546,453262
59,1,30,empty1.png,neg,empty,40,9000.jpg,1410,maske_11.bmp,50,455035,455085,455145,none,none,none,none,none,none,none,yes,no,456555,457543
59,1,31,cs9.bmp,pos,prod,40,2070.jpg,1410,maske_1.bmp,50,459315,459365,459425,none,none,none,none,none,none,none,no,yes,460835,461489
59,1,32,W02.bmp,neg,face,40,9830.jpg,1410,maske_5.bmp,50,463255,463305,463365,none,none,none,none,none,none,none,yes,no,464775,465476
59,1,33,nw8.bmp,pos,word,50,2260.JPG,1400,maske_7.bmp,50,467265,467325,467385,none,none,none,none,none,none,none,no,yes,468785,469444
59,1,34,empty4.png,pos,empty,40,2216.jpg,1410,maske_9.bmp,50,471225,471275,471335,none,none,none,none,none,none,none,no,yes,472745,473956
59,1,35,cs19.bmp,pos,prod,50,2057.jpg,1400,maske_2.bmp,50,475715,475775,475835,none,none,none,none,none,none,none,no,yes,477235,478112
59,1,36,cs14.bmp,pos,prod,30,8420.JPG,1420,maske_1.bmp,50,479905,479945,480005,none,none,none,none,none,none,none,no,yes,481425,482322
59,1,37,cs24.bmp,neg,prod,40,9290.jpg,1410,maske_6.bmp,50,484095,484145,484205,none,none,none,none,none,none,none,yes,no,485615,486184
59,1,38,nw25.bmp,pos,word,100,7502.jpg,1400,maske_10.bmp,0,487945,484145,488055,none,none,none,none,none,none,none,no,yes,489455,490249
59,1,39,cs15.bmp,pos,prod,80,8461.jpg,1370,maske_11.bmp,50,492025,492115,492175,none,none,none,none,none,none,none,no,yes,493545,494218
59,1,40,nw2.bmp,neg,word,40,9331.jpg,1410,maske_8.bmp,50,495985,496035,496095,none,none,none,none,none,none,none,yes,no,497505,498168
59,1,41,Mneu24_.bmp,neg,face,100,9430.JPG,1400,maske_4.bmp,0,499935,496035,500045,none,none,none,none,none,none,none,yes,no,501445,503283
59,1,42,cs1.bmp,neg,prod,90,3220.JPG,1360,maske_1.bmp,50,505045,505145,505205,none,none,none,none,none,none,none,yes,no,506565,507444
59,1,43,nw13.bmp,neg,word,80,9340.JPG,1370,maske_5.bmp,50,509225,509315,509375,none,none,none,none,none,none,none,yes,no,510745,512556
59,1,44,empty6.png,pos,empty,50,2209.jpg,1400,maske_10.bmp,50,514325,514385,514445,none,none,none,none,none,none,none,no,yes,515845,516671
59,1,45,nw9.bmp,pos,word,80,2550.jpg,1370,maske_8.bmp,50,518435,518525,518584,none,none,none,none,none,none,none,no,yes,519955,520715
59,1,46,Mneu01_.bmp,pos,face,80,1721.jpg,1370,maske_6.bmp,50,522495,522585,522645,none,none,none,none,none,none,none,yes,no,524015,525398
59,1,47,PM04.bmp,neg,face,80,9220.jpg,1370,maske_1.bmp,50,527165,527255,527315,none,none,none,none,none,none,none,yes,no,528685,529444
59,1,48,nw28.bmp,neg,word,50,2900.1.jpg,1400,maske_6.bmp,50,531215,531275,531335,none,none,none,none,none,none,none,yes,no,532735,533442
59,1,49,W16.bmp,pos,face,30,5910.JPG,1420,maske_9.bmp,50,535224,535264,535324,none,none,none,none,none,none,none,yes,no,536745,537551
59,1,50,nw18.bmp,pos,word,70,2150.JPG,1380,maske_9.bmp,50,539325,539405,539465,none,none,none,none,none,none,none,no,yes,540845,541593
59,1,51,Mneu18_.bmp,neg,face,60,9430.JPG,1390,maske_4.bmp,50,543365,543435,543495,none,none,none,none,none,none,none,yes,no,544885,545602
59,1,52,nw7.bmp,neg,word,60,9007.jpg,1390,maske_3.bmp,50,547365,547435,547495,none,none,none,none,none,none,none,yes,no,548885,549738
59,1,53,nw27.bmp,pos,word,60,2080.jpg,1390,maske_3.bmp,50,551534,551605,551665,none,none,none,none,none,none,none,no,yes,553055,553715
59,1,54,cs28.bmp,neg,prod,100,9415.jpg,1400,maske_1.bmp,0,562735,551605,562845,none,none,none,none,none,none,none,yes,no,564245,565087
59,1,55,Wneu03_.bmp,pos,face,40,2660.jpg,1410,maske_11.bmp,50,566855,566905,566965,none,none,none,none,none,none,none,no,yes,568375,569021
59,1,56,empty2.png,pos,empty,30,7502.jpg,1420,maske_2.bmp,50,570784,570824,570884,none,none,none,none,none,none,none,no,yes,572304,573145
59,1,57,cs22.bmp,neg,prod,80,9611.jpg,1370,maske_12.bmp,50,574925,575015,575075,none,none,none,none,none,none,none,yes,no,576445,577103
59,1,58,empty1.png,neg,empty,40,9415.jpg,1410,maske_1.bmp,50,578875,578925,578985,none,none,none,none,none,none,none,yes,no,580395,581156
59,1,59,nw28.bmp,neg,word,50,3181.jpg,1400,maske_6.bmp,50,582925,582985,583045,none,none,none,none,none,none,none,yes,no,584445,585519
59,1,60,cs1.bmp,neg,prod,90,9430.JPG,1360,maske_6.bmp,50,587284,587384,587444,none,none,none,none,none,none,none,yes,no,588804,589494
59,1,61,cs9.bmp,pos,prod,40,2050.jpg,1410,maske_8.bmp,50,591265,591315,591375,none,none,none,none,none,none,none,no,yes,592785,593590
59,1,62,cs10.bmp,pos,prod,100,1463.jpg,1400,maske_10.bmp,0,595355,591315,595465,none,none,none,none,none,none,none,yes,no,596865,597691
59,1,63,nw4.bmp,neg,word,100,9041.jpg,1400,maske_10.bmp,0,599455,591315,599565,none,none,none,none,none,none,none,yes,no,600965,601695
59,1,64,nw22.bmp,pos,word,40,2395.jpg,1410,maske_3.bmp,50,603474,603524,603584,none,none,none,none,none,none,none,no,yes,604994,606201
59,1,65,empty6.png,neg,empty,30,9520.JPG,1420,maske_12.bmp,50,607974,608014,608074,none,none,none,none,none,none,none,yes,no,609494,610156
59,1,66,nw30.bmp,pos,word,90,8420.JPG,1360,maske_7.bmp,50,611935,612035,612095,none,none,none,none,none,none,none,no,yes,613455,614194
59,1,67,W02.bmp,neg,face,40,9290.jpg,1410,maske_8.bmp,50,615965,616015,616075,none,none,none,none,none,none,none,yes,no,617485,618315
59,1,68,M07.bmp,neg,face,70,9415.jpg,1380,maske_6.bmp,50,620094,620174,620234,none,none,none,none,none,none,none,yes,no,621614,623483
59,1,69,cs3.bmp,neg,prod,30,9220.jpg,1420,maske_6.bmp,50,625244,625284,625344,none,none,none,none,none,none,none,yes,no,626764,627456
59,1,70,Wneu02_.bmp,pos,face,50,1440.jpg,1400,maske_6.bmp,50,629235,629295,629355,none,none,none,none,none,none,none,no,yes,630755,631549
59,1,71,Mneu18_.bmp,neg,face,60,6831.jpg,1390,maske_12.bmp,50,633314,633384,633444,none,none,none,none,none,none,none,yes,no,634835,636014
59,1,72,cs19.bmp,pos,prod,50,2091.jpg,1400,maske_7.bmp,50,637794,637854,637914,none,none,none,none,none,none,none,yes,no,639314,640093
59,1,73,Mneu01_.bmp,pos,face,80,2070.jpg,1370,maske_1.bmp,50,641854,641944,642004,none,none,none,none,none,none,none,no,yes,643374,644145
59,1,74,nw25.bmp,pos,word,100,2216.jpg,1400,maske_4.bmp,0,645905,641944,646015,none,none,none,none,none,none,none,no,yes,647415,648129
59,1,75,nw9.bmp,pos,word,80,8420.JPG,1370,maske_5.bmp,50,649914,650004,650064,none,none,none,none,none,none,none,no,yes,651434,652143
59,1,76,cs13.bmp,neg,prod,70,9435.jpg,1380,maske_4.bmp,50,653914,653994,654054,none,none,none,none,none,none,none,yes,no,655434,656286
59,1,77,nw21.bmp,neg,word,30,9561.jpg,1420,maske_5.bmp,50,658054,658094,658154,none,none,none,none,none,none,none,yes,no,659574,660963
59,1,78,nw5.bmp,neg,word,70,2750.jpg,1380,maske_1.bmp,50,662725,662805,662865,none,none,none,none,none,none,none,yes,no,664245,664948
59,1,79,M02_.bmp,pos,face,60,2050.jpg,1390,maske_1.bmp,50,666714,666784,666844,none,none,none,none,none,none,none,no,yes,668234,669027
59,1,80,nw13.bmp,neg,word,80,9041.jpg,1370,maske_9.bmp,50,670804,670894,670954,none,none,none,none,none,none,none,yes,no,672324,673041
59,1,81,cs24.bmp,neg,prod,40,9041.jpg,1410,maske_9.bmp,50,674834,674884,674944,none,none,none,none,none,none,none,yes,no,676354,677149
59,1,82,nw2.bmp,neg,word,40,9830.jpg,1410,maske_4.bmp,50,678915,678965,679025,none,none,none,none,none,none,none,yes,no,680435,681259
59,1,83,Mneu25_.bmp,neg,face,90,3300.jpg,1360,maske_4.bmp,50,683024,683124,683184,none,none,none,none,none,none,none,yes,no,684544,685842
59,1,84,cs11.bmp,pos,prod,70,2071.jpg,1380,maske_8.bmp,50,687634,687714,687774,none,none,none,none,none,none,none,no,yes,689154,689911
59,1,85,empty4.png,pos,empty,40,2345.jpg,1410,maske_11.bmp,50,691694,691744,691804,none,none,none,none,none,none,none,no,yes,693214,693912
59,1,86,W04.bmp,neg,face,50,9435.jpg,1400,maske_3.bmp,50,695674,695734,695794,none,none,none,none,none,none,none,yes,no,697194,697888
59,1,87,PM04.bmp,neg,face,80,2900.1.jpg,1370,maske_9.bmp,50,699654,699744,699804,none,none,none,none,none,none,none,yes,no,701174,701891
59,1,88,cs8.bmp,pos,prod,60,1440.jpg,1390,maske_1.bmp,50,703664,703734,703794,none,none,none,none,none,none,none,no,yes,705184,705797
59,1,89,cs30.bmp,pos,prod,90,2395.jpg,1360,maske_5.bmp,50,707564,707664,707724,none,none,none,none,none,none,none,no,yes,709084,712430
59,1,90,cs4.bmp,neg,prod,60,9342.jpg,1390,maske_10.bmp,50,714195,714265,714325,none,none,none,none,none,none,none,yes,no,715715,716562
59,1,91,Mneu11_.bmp,pos,face,90,2550.jpg,1360,maske_7.bmp,50,718334,718434,718494,none,none,none,none,none,none,none,no,yes,719854,720508
59,1,92,cs21.bmp,neg,prod,50,3181.jpg,1400,maske_1.bmp,50,722284,722344,722404,none,none,none,none,none,none,none,yes,no,723804,724529
59,1,93,empty6.png,pos,empty,50,2050.jpg,1400,maske_8.bmp,50,726294,726354,726414,none,none,none,none,none,none,none,no,yes,727814,728569
59,1,94,nw3.bmp,pos,word,30,2340.JPG,1420,maske_6.bmp,50,730344,730384,730444,none,none,none,none,none,none,none,no,yes,731864,732624
59,1,95,Mneu24_.bmp,neg,face,100,3300.jpg,1400,maske_7.bmp,0,734394,730384,734504,none,none,none,none,none,none,none,yes,no,735904,736927
59,1,96,M16_.bmp,pos,face,100,2209.jpg,1400,maske_9.bmp,0,738694,730384,738804,none,none,none,none,none,none,none,yes,no,740204,740853
59,1,97,nw8.bmp,pos,word,50,2058.jpg,1400,maske_1.bmp,50,742634,742694,742754,none,none,none,none,none,none,none,no,yes,744154,744849
59,1,98,nw27.bmp,pos,word,60,4626.jpg,1390,maske_8.bmp,50,746634,746704,746764,none,none,none,none,none,none,none,no,yes,748154,748799
59,1,99,W03.bmp,neg,face,30,9220.jpg,1420,maske_9.bmp,50,750564,750604,750664,none,none,none,none,none,none,none,yes,no,752084,752845
59,1,100,W16.bmp,pos,face,30,7330.JPG,1420,maske_11.bmp,50,754614,754654,754714,none,none,none,none,none,none,none,no,yes,756134,756925
59,1,101,cs15.bmp,pos,prod,80,2216.jpg,1370,maske_3.bmp,50,758694,758784,758844,none,none,none,none,none,none,none,no,yes,760214,760838
59,1,102,nw10.bmp,neg,word,90,9265.jpg,1360,maske_1.bmp,50,762604,762704,762764,none,none,none,none,none,none,none,yes,no,764124,764906
59,1,103,nw7.bmp,neg,word,60,9290.jpg,1390,maske_1.bmp,50,766674,766744,766804,none,none,none,none,none,none,none,yes,no,768194,768811
59,1,104,cs14.bmp,pos,prod,30,2341.jpg,1420,maske_9.bmp,50,770604,770644,770704,none,none,none,none,none,none,none,no,yes,772124,772867
59,1,105,nw18.bmp,pos,word,70,2345.jpg,1380,maske_7.bmp,50,774644,774724,774784,none,none,none,none,none,none,none,no,yes,776164,776889
59,1,106,Mneu20_.bmp,pos,face,70,2660.jpg,1380,maske_3.bmp,50,778654,778734,778794,none,none,none,none,none,none,none,no,yes,780174,780873
59,1,107,empty7.png,neg,empty,50,9561.jpg,1400,maske_3.bmp,50,782643,782703,782763,none,none,none,none,none,none,none,no,yes,784163,784881
59,1,108,cs9.bmp,pos,prod,40,2341.jpg,1410,maske_10.bmp,50,793524,793574,793634,none,none,none,none,none,none,none,no,yes,795044,795815
59,1,109,W16.bmp,pos,face,30,5830.JPG,1420,maske_9.bmp,50,797583,797623,797683,none,none,none,none,none,none,none,no,yes,799103,799739
59,1,110,nw10.bmp,neg,word,90,9180.JPG,1360,maske_1.bmp,50,801514,801614,801674,none,none,none,none,none,none,none,yes,no,803034,803731
59,1,111,Mneu01_.bmp,pos,face,80,2058.jpg,1370,maske_4.bmp,50,805514,805604,805664,none,none,none,none,none,none,none,no,yes,807034,807677
59,1,112,nw22.bmp,pos,word,40,8540.JPG,1410,maske_10.bmp,50,809454,809504,809564,none,none,none,none,none,none,none,no,yes,810974,811711
59,1,113,Mneu24_.bmp,neg,face,100,9265.jpg,1400,maske_12.bmp,0,813473,809504,813583,none,none,none,none,none,none,none,yes,no,814983,815598
