subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
33,1,0,W12.bmp,neg,face,50,15,2141268,2145724
33,1,1,nw25.bmp,neg,word,40,9,2146414,2150124
33,1,2,M14.bmp,pos,face,70,12,2150768,2154773
33,1,3,cs4.bmp,pos,prod,50,8,2155408,2159116
33,1,4,W04.bmp,neg,face,100,6,2159758,2161551
33,1,5,W03.bmp,neg,face,80,7,2162187,2163998
33,1,6,Mneu01_.bmp,pos,face,80,4,2164638,2167762
33,1,7,cs6.bmp,pos,prod,40,10,2168398,2170522
33,1,8,M02_.bmp,pos,face,90,12,2171156,2172987
33,1,9,M07.bmp,pos,face,60,7,2173627,2175802
33,1,10,cs5.bmp,pos,prod,90,13,2176437,2178788
33,1,11,W02.bmp,neg,face,30,9,2179429,2180986
33,1,12,nw7.bmp,pos,word,30,6,2181627,2185579
33,1,13,nw30.bmp,pos,word,80,13,2186217,2188273
33,1,14,nw4.bmp,pos,word,90,15,2188916,2191071
33,1,15,cs13.bmp,pos,prod,60,16,2191707,2194110
33,1,16,Mneu05_.bmp,neg,face,90,15,2194746,2197183
33,1,17,cs14.bmp,pos,prod,80,11,2197826,2200064
33,1,18,Wneu05_.bmp,neg,face,40,11,2200706,2202292
33,1,19,Wneu02_.bmp,pos,face,40,8,2202944,2205434
33,1,20,M16_.bmp,pos,face,100,14,2206077,2207855
33,1,21,nw13.bmp,pos,word,60,10,2208496,2210125
33,1,22,cs1.bmp,neg,prod,30,5,2210766,2213966
33,1,23,Mneu11_.bmp,pos,face,50,13,2214606,2217721
33,1,24,nw11.bmp,pos,word,40,1,2218356,2220808
33,1,25,nw8.bmp,pos,word,100,16,2221447,2223867
33,1,26,PM04.bmp,neg,face,70,4,2224507,2226750
33,1,27,cs19.bmp,neg,prod,50,10,2227388,2230073
33,1,28,Mneu25_.bmp,neg,face,60,6,2230716,2232732
33,1,29,nw10.bmp,pos,word,70,12,2233377,2235584
33,1,30,nw20.bmp,neg,word,50,5,2236226,2239846
33,1,31,cs9.bmp,neg,prod,70,1,2240486,2242707
33,1,32,nw2.bmp,neg,word,30,2,2243346,2245392
33,1,33,cs11.bmp,neg,prod,40,0,2246039,2248389
33,1,34,nw3.bmp,pos,word,50,9,2249035,2250289
33,1,35,nw19.bmp,neg,word,60,13,2250925,2252308
33,1,36,cs30.bmp,neg,prod,90,13,2252946,2255312
33,1,37,cs15.bmp,pos,prod,30,3,2255955,2258818
33,1,38,Mneu20_.bmp,pos,face,30,6,2259456,2261532
33,1,39,cs21.bmp,neg,prod,80,17,2262175,2264683
33,1,40,nw6.bmp,neg,word,90,9,2265325,2266905
33,1,41,cs22.bmp,pos,prod,70,6,2267545,2270183
33,1,42,nw14.bmp,neg,word,70,14,2270826,2272563
33,1,43,nw22.bmp,neg,word,80,11,2273205,2274975
33,1,44,nw27.bmp,neg,word,100,17,2275615,2277270
33,1,45,cs24.bmp,pos,prod,100,9,2277905,2280237
33,1,46,cs17.bmp,neg,prod,100,18,2280875,2284261
33,1,47,cs8.bmp,neg,prod,60,14,2284905,2287072
