subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
68,2,0,nw21.bmp,pos,word,50,13,5158016,5163496
68,2,1,cs3.bmp,pos,prod,70,18,5164178,5166696
68,2,2,cs14.bmp,pos,prod,50,18,5167332,5169561
68,2,3,M07.bmp,pos,face,70,18,5170208,5172066
68,2,4,cs29.bmp,neg,prod,70,18,5172702,5175368
68,2,5,cs22.bmp,neg,prod,100,18,5176012,5178715
68,2,6,Mneu24_.bmp,pos,face,50,18,5179352,5184013
68,2,7,cs6.bmp,neg,prod,40,18,5184651,5186973
68,2,8,cs15.bmp,neg,prod,90,18,5187612,5189400
68,2,9,nw25.bmp,neg,word,100,9,5190042,5192606
68,2,10,W03.bmp,neg,face,30,18,5193241,5194762
68,2,11,Mneu01_.bmp,pos,face,90,18,5195403,5197404
68,2,12,cs17.bmp,pos,prod,60,18,5198059,5200523
68,2,13,Mneu11_.bmp,pos,face,80,18,5201160,5205625
68,2,14,nw11.bmp,pos,word,100,9,5206262,5208513
68,2,15,nw7.bmp,neg,word,80,9,5209159,5212830
68,2,16,W16.bmp,neg,face,70,18,5213472,5215564
68,2,17,Wneu02_.bmp,neg,face,60,18,5216203,5217852
68,2,18,PM04.bmp,neg,face,50,18,5218492,5220093
68,2,19,nw9.bmp,neg,word,70,9,5220732,5222728
68,2,20,cs21.bmp,neg,prod,50,18,5223363,5225501
68,2,21,nw8.bmp,pos,word,90,9,5226142,5227542
68,2,22,cs19.bmp,pos,prod,80,18,5228184,5229868
68,2,23,W02.bmp,pos,face,100,18,5230513,5232361
68,2,24,Mneu25_.bmp,neg,face,40,18,5233000,5234880
68,2,25,nw10.bmp,pos,word,80,9,5235521,5237793
68,2,26,nw28.bmp,pos,word,70,9,5238433,5240928
68,2,27,W20.bmp,neg,face,100,18,5241572,5244058
68,2,28,Wneu05_.bmp,neg,face,90,18,5244703,5247436
68,2,29,cs26.bmp,pos,prod,90,18,5248072,5250520
68,2,30,nw27.bmp,neg,word,90,9,5251168,5253168
68,2,31,cs10.bmp,pos,prod,30,18,5253811,5256114
68,2,32,cs4.bmp,pos,prod,100,18,5256752,5258693
68,2,33,Wneu03_.bmp,pos,face,30,18,5259332,5260940
68,2,34,nw30.bmp,neg,word,30,9,5261582,5263100
68,2,35,M14.bmp,pos,face,40,18,5263742,5265532
68,2,36,nw6.bmp,neg,word,40,9,5266173,5267409
68,2,37,cs9.bmp,pos,prod,40,18,5268057,5269983
68,2,38,nw22.bmp,neg,word,50,9,5270621,5272035
68,2,39,cs2.bmp,neg,prod,80,18,5272672,5274101
68,2,40,Mneu05_.bmp,pos,face,60,18,5274742,5276797
68,2,41,nw20.bmp,pos,word,40,9,5277432,5278860
68,2,42,nw5.bmp,pos,word,30,9,5279503,5280823
68,2,43,nw19.bmp,neg,word,60,9,5281462,5282897
68,2,44,cs24.bmp,neg,prod,60,18,5283530,5285466
68,2,45,M16_.bmp,neg,face,80,18,5286103,5287856
68,2,46,cs28.bmp,neg,prod,30,18,5288491,5290577
68,2,47,nw18.bmp,pos,word,60,9,5291212,5293120
