subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
24,2,0,nw5.bmp,neg,word,70,9331.jpg,1380,maske_4.bmp,50,1855106,1855186,1855246,no,no,no,no,yes,no,1856626,yes,no,1865841,1867530
24,2,1,W16.bmp,neg,face,100,2053.JPG,1400,maske_11.bmp,0,1869375,1855186,1869485,no,no,no,no,no,yes,1870885,no,yes,1872754,1873546
24,2,2,empty1.png,neg,empty,30,9415.jpg,1420,maske_8.bmp,50,1875315,1875355,1875415,yes,no,no,no,no,no,1876835,yes,no,1880105,1881929
24,2,3,nw3.bmp,pos,word,70,2395.jpg,1380,maske_9.bmp,50,1883704,1883784,1883844,no,no,no,no,yes,no,1885224,no,yes,1889714,1891098
24,2,4,cs1.bmp,pos,prod,80,1999.jpg,1370,maske_4.bmp,50,1892875,1892965,1893025,no,no,no,no,yes,no,1894395,yes,no,1899713,1901057
24,2,5,nw30.bmp,pos,word,40,1999.jpg,1410,maske_5.bmp,50,1902825,1902875,1902935,yes,no,no,no,no,no,1904345,yes,no,1906322,1908162
24,2,6,Wneu03_.bmp,pos,face,30,1999.jpg,1420,maske_4.bmp,50,1909934,1909974,1910034,no,no,no,yes,no,no,1911454,no,yes,1915425,1916753
24,2,7,cs9.bmp,pos,prod,90,2311.jpg,1360,maske_3.bmp,50,1918523,1918623,1918683,no,no,yes,no,no,no,1920044,no,yes,1923338,1924562
24,2,8,W07.bmp,neg,face,50,9611.jpg,1400,maske_6.bmp,50,1926334,1926394,1926456,no,no,no,yes,no,no,1927856,no,yes,1929874,1931498
24,2,9,empty6.png,neg,empty,50,9280.jpg,1400,maske_5.bmp,50,1933263,1933323,1933383,yes,no,no,no,no,no,1934783,yes,no,1936545,1937954
24,2,10,cs17.bmp,neg,prod,90,2750.jpg,1360,maske_2.bmp,50,1939724,1939824,1939884,no,no,yes,no,no,no,1941244,no,yes,1950273,1952201
24,2,11,nw8.bmp,pos,word,100,1750.JPG,1400,maske_4.bmp,0,1953974,1939824,1954083,no,no,no,no,yes,no,1955483,no,yes,1957778,1959266
24,2,12,Wneu02_.bmp,neg,face,30,2141.jpg,1420,maske_12.bmp,50,1961033,1961073,1961133,no,yes,no,no,no,no,1962553,yes,no,1965458,1966482
24,2,13,nw4.bmp,pos,word,30,5830.JPG,1420,maske_12.bmp,50,1968252,1968292,1968352,yes,no,no,no,no,no,1969773,yes,no,1971353,1972666
24,2,14,cs21.bmp,pos,prod,30,8461.jpg,1420,maske_11.bmp,50,1974433,1974473,1974533,yes,no,no,no,no,no,1975953,yes,no,1979050,1980362
24,2,15,Mneu01_.bmp,neg,face,90,2900.1.jpg,1360,maske_11.bmp,50,1982132,1982232,1982292,no,no,no,no,no,yes,1983652,no,yes,1986177,1986945
24,2,16,empty2.png,pos,empty,40,1721.jpg,1410,maske_7.bmp,50,1988712,1988762,1988822,yes,no,no,no,no,no,1990232,no,yes,1991690,1993338
24,2,17,cs15.bmp,pos,prod,60,1460.JPG,1390,maske_2.bmp,50,1995112,1995182,1995242,no,no,yes,no,no,no,1996632,no,yes,2000930,2002001
24,2,18,cs5.bmp,neg,prod,100,9561.jpg,1400,maske_5.bmp,0,2003772,1995182,2003882,no,no,no,no,no,yes,2005282,no,yes,2006881,2008146
24,2,19,cs14.bmp,neg,prod,30,9340.JPG,1420,maske_12.bmp,50,2009922,2009962,2010022,no,yes,no,no,no,no,2011442,yes,no,2013114,2014074
24,2,20,cs30.bmp,pos,prod,50,1460.JPG,1400,maske_12.bmp,50,2015852,2015912,2015972,no,yes,no,no,no,no,2017372,no,yes,2021369,2022193
24,2,21,PM04.bmp,pos,face,90,2260.JPG,1360,maske_8.bmp,50,2023971,2024071,2024131,no,no,no,no,yes,no,2025491,no,yes,2027266,2028034
24,2,22,cs2.bmp,neg,prod,40,3160.JPG,1410,maske_6.bmp,50,2029812,2029862,2029922,no,yes,no,no,no,no,2031332,no,yes,2032762,2033594
24,2,23,Mneu24_.bmp,neg,face,60,9265.jpg,1390,maske_2.bmp,50,2035361,2035431,2035491,no,no,no,yes,no,no,2036881,no,yes,2040129,2041393
24,2,24,cs11.bmp,neg,prod,70,9415.jpg,1380,maske_6.bmp,50,2043161,2043241,2043301,no,no,yes,no,no,no,2044681,no,yes,2048658,2049834
24,2,25,M02_.bmp,pos,face,70,2080.jpg,1380,maske_1.bmp,50,2051601,2051681,2051741,no,no,no,no,yes,no,2053121,no,yes,2054770,2055673
24,2,26,nw19.bmp,pos,word,80,1920.JPG,1370,maske_9.bmp,50,2057450,2057540,2057600,no,no,no,yes,no,no,2058970,no,yes,2060658,2061642
24,2,27,Wneu05_.bmp,pos,face,50,1440.jpg,1400,maske_6.bmp,50,2063411,2063471,2063531,no,no,no,yes,no,no,2064931,yes,no,2070562,2074025
24,2,28,nw18.bmp,neg,word,80,2053.JPG,1370,maske_9.bmp,50,2075800,2075890,2075950,no,no,no,no,yes,no,2077320,no,yes,2082418,2084842
24,2,29,nw28.bmp,pos,word,50,2550.jpg,1400,maske_5.bmp,50,2086610,2086670,2086730,no,no,yes,no,no,no,2088130,no,yes,2093641,2094930
24,2,30,empty8.png,neg,empty,40,9415.jpg,1410,maske_6.bmp,50,2096700,2096750,2096810,no,yes,no,no,no,no,2098220,yes,no,2100618,2101842
24,2,31,nw20.bmp,neg,word,30,9320.jpg,1420,maske_7.bmp,50,2103610,2103650,2103710,yes,no,no,no,no,no,2105130,yes,no,2108129,2109257
24,2,32,W02.bmp,pos,face,100,2050.jpg,1400,maske_6.bmp,0,2111019,2103650,2111129,no,no,no,no,no,yes,2112529,yes,no,2114194,2114922
24,2,33,nw14.bmp,neg,word,60,9000.jpg,1390,maske_5.bmp,50,2116689,2116759,2116819,no,yes,no,no,no,no,2118210,no,yes,2119842,2120986
24,2,34,nw9.bmp,pos,word,60,2311.jpg,1390,maske_3.bmp,50,2122749,2122819,2122879,no,no,yes,no,no,no,2124269,no,yes,2127273,2128025
24,2,35,nw13.bmp,neg,word,100,9330.jpg,1400,maske_7.bmp,0,2129789,2122819,2129899,no,no,no,no,no,yes,2131299,no,yes,2132898,2133658
24,2,36,empty10.png,pos,empty,50,5831.jpg,1400,maske_4.bmp,50,2135419,2135479,2135539,no,yes,no,no,no,no,2136939,yes,no,2139026,2140202
24,2,37,Mneu18_.bmp,pos,face,80,1440.jpg,1370,maske_7.bmp,50,2141968,2142058,2142118,no,no,no,no,yes,no,2143488,no,yes,2147762,2148722
24,2,38,nw25.bmp,neg,word,90,9432.jpg,1360,maske_10.bmp,50,2150509,2150609,2150669,no,no,no,no,no,yes,2152029,no,yes,2154962,2155746
24,2,39,W04.bmp,pos,face,60,1750.JPG,1390,maske_10.bmp,50,2157578,2157648,2157708,no,no,no,yes,no,no,2159098,yes,no,2164057,2165594
24,2,40,cs6.bmp,neg,prod,50,9265.jpg,1400,maske_2.bmp,50,2167358,2167418,2167478,no,no,yes,no,no,no,2168878,no,yes,2170842,2172066
