subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
40,2,0,cs1.bmp,pos,prod,40,2091.jpg,1410,maske_11.bmp,50,1396844,1396894,1396954,no,yes,no,no,no,no,1398364,no,yes,1400116,1401428
40,2,1,W07.bmp,neg,face,70,9342.jpg,1380,maske_12.bmp,50,1403264,1403344,1403404,no,no,no,no,no,yes,1404784,yes,no,1408181,1410645
40,2,2,nw25.bmp,neg,word,70,9265.jpg,1380,maske_2.bmp,50,1412454,1412534,1412594,no,no,yes,no,no,no,1413974,yes,no,1415525,1416972
40,2,3,nw21.bmp,neg,word,40,9520.JPG,1410,maske_7.bmp,50,1418784,1418834,1418894,no,yes,no,no,no,no,1420304,yes,no,1421940,1423621
40,2,4,W02.bmp,neg,face,30,9330.jpg,1420,maske_11.bmp,50,1425414,1425454,1425514,no,no,yes,no,no,no,1426934,yes,no,1428621,1431069
40,2,5,cs3.bmp,neg,prod,70,9340.JPG,1380,maske_3.bmp,50,1432883,1432963,1433023,no,yes,no,no,no,no,1434403,yes,no,1436740,1438660
40,2,6,cs14.bmp,neg,prod,100,9330.jpg,1400,maske_10.bmp,0,1440444,1432963,1440554,no,no,yes,no,no,no,1441954,yes,no,1446357,1447869
40,2,7,cs10.bmp,neg,prod,50,2750.jpg,1400,maske_1.bmp,50,1449673,1449733,1449793,yes,no,no,no,no,no,1451193,yes,no,1456012,1459557
40,2,8,cs24.bmp,pos,prod,100,2345.jpg,1400,maske_12.bmp,0,1461353,1449733,1461463,no,no,no,no,yes,no,1462863,no,yes,1468365,1470636
40,2,9,nw20.bmp,pos,word,40,2071.jpg,1410,maske_5.bmp,50,1472432,1472482,1472542,no,yes,no,no,no,no,1473952,no,yes,1475597,1476445
40,2,10,cs6.bmp,neg,prod,80,2205.jpg,1370,maske_9.bmp,50,1478233,1478323,1478383,no,no,no,no,no,yes,1479753,yes,no,1484157,1492204
40,2,11,empty6.png,neg,empty,40,9530.JPG,1410,maske_2.bmp,50,1494003,1494052,1494112,no,yes,no,no,no,no,1495523,yes,no,1497173,1497973
40,2,12,nw28.bmp,pos,word,100,1999.jpg,1400,maske_1.bmp,0,1499752,1494052,1499862,no,no,no,no,no,yes,1501262,no,yes,1503493,1505228
40,2,13,nw19.bmp,pos,word,80,7330.JPG,1370,maske_4.bmp,50,1507031,1507121,1507181,no,no,no,yes,no,no,1508551,no,yes,1511117,1512837
40,2,14,nw18.bmp,neg,word,90,9290.jpg,1360,maske_12.bmp,50,1514622,1514722,1514782,no,no,no,no,yes,no,1516142,yes,no,1519221,1521564
40,2,15,empty4.png,neg,empty,30,2141.jpg,1420,maske_6.bmp,50,1523331,1523371,1523431,no,yes,no,no,no,no,1524851,yes,no,1526380,1528077
40,2,16,W16.bmp,neg,face,100,2455.jpg,1400,maske_8.bmp,0,1529852,1523371,1529962,no,no,no,no,yes,no,1531362,yes,no,1533029,1533229
40,2,17,empty10.png,pos,empty,50,7502.jpg,1400,maske_3.bmp,50,1535011,1535071,1535131,no,no,no,no,yes,no,1536531,no,yes,1540076,1542060
40,2,18,nw26.bmp,neg,word,80,9432.jpg,1370,maske_8.bmp,50,1543840,1543930,1543990,no,no,no,yes,no,no,1545360,yes,no,1551389,1553581
40,2,19,W04.bmp,neg,face,60,9007.jpg,1390,maske_5.bmp,50,1555361,1555431,1555491,no,no,no,yes,no,no,1556881,yes,no,1560908,1562348
40,2,20,cs11.bmp,neg,prod,90,9435.jpg,1360,maske_2.bmp,50,1564141,1564241,1564301,no,no,no,no,yes,no,1565661,yes,no,1569069,1570309
40,2,21,cs21.bmp,neg,prod,40,9435.jpg,1410,maske_3.bmp,50,1572090,1572140,1572200,no,yes,no,no,no,no,1573610,yes,no,1575404,1576364
40,2,22,M07.bmp,pos,face,50,2395.jpg,1400,maske_1.bmp,50,1578180,1578240,1578300,no,no,no,yes,no,no,1579700,no,yes,1582221,1583589
40,2,23,Mneu24_.bmp,neg,face,90,9265.jpg,1360,maske_2.bmp,50,1585380,1585480,1585540,no,no,no,no,no,yes,1586900,yes,no,1591317,1592420
40,2,24,Mneu18_.bmp,pos,face,70,2080.jpg,1380,maske_4.bmp,50,1594209,1594289,1594349,no,no,no,no,yes,no,1595729,no,yes,1597845,1598637
40,2,25,Wneu03_.bmp,pos,face,60,2050.jpg,1390,maske_7.bmp,50,1600410,1600480,1600540,no,no,no,no,yes,no,1601930,no,yes,1604157,1604877
40,2,26,empty2.png,neg,empty,50,9220.jpg,1400,maske_11.bmp,50,1606659,1606719,1606779,no,yes,no,no,no,no,1608179,yes,no,1609868,1610756
40,2,27,cs8.bmp,pos,prod,30,2260.JPG,1420,maske_2.bmp,50,1612559,1612599,1612659,no,yes,no,no,no,no,1614079,no,yes,1615757,1616533
40,2,28,cs26.bmp,pos,prod,70,5831.jpg,1380,maske_6.bmp,50,1618309,1618389,1618449,no,no,no,no,no,yes,1619829,no,yes,1623189,1625364
40,2,29,nw9.bmp,pos,word,30,2341.jpg,1420,maske_10.bmp,50,1627179,1627219,1627279,no,yes,no,no,no,no,1628699,no,yes,1630284,1631076
40,2,30,nw11.bmp,neg,word,30,2455.jpg,1420,maske_7.bmp,50,1632859,1632899,1632959,no,yes,no,no,no,no,1634379,yes,no,1635813,1638621
40,2,31,M16_.bmp,pos,face,30,8420.JPG,1420,maske_5.bmp,50,1640399,1640439,1640499,no,no,yes,no,no,no,1641919,no,yes,1643668,1644780
40,2,32,empty1.png,pos,empty,40,1460.JPG,1410,maske_8.bmp,50,1646548,1646598,1646658,no,yes,no,no,no,no,1648068,no,yes,1649732,1650421
40,2,33,nw2.bmp,pos,word,90,8420.JPG,1360,maske_2.bmp,50,1652209,1652309,1652369,no,no,no,yes,no,no,1653729,no,yes,1656213,1659053
40,2,34,nw22.bmp,neg,word,100,9331.jpg,1400,maske_10.bmp,0,1660838,1652309,1660948,no,no,no,no,yes,no,1662348,no,yes,1664316,1665716
40,2,35,nw27.bmp,pos,word,50,2341.jpg,1400,maske_9.bmp,50,1667487,1667547,1667607,no,yes,no,no,no,no,1669007,no,yes,1670741,1671565
40,2,36,cs5.bmp,neg,prod,60,3220.JPG,1390,maske_10.bmp,50,1673348,1673418,1673478,no,no,yes,no,no,no,1674868,yes,no,1676421,1678340
40,2,37,cs13.bmp,pos,prod,60,2260.JPG,1390,maske_2.bmp,50,1680137,1680207,1680267,no,yes,no,no,no,no,1681657,no,yes,1683252,1683996
40,2,38,M14.bmp,neg,face,40,9007.jpg,1410,maske_6.bmp,50,1685798,1685848,1685908,no,no,yes,no,no,no,1687318,yes,no,1688901,1689621
40,2,39,nw4.bmp,pos,word,70,4626.jpg,1380,maske_11.bmp,50,1691408,1691487,1691547,no,no,no,yes,no,no,1692928,no,yes,1694733,1696500
40,2,40,nw13.bmp,pos,word,60,1460.JPG,1390,maske_1.bmp,50,1698287,1698357,1698417,no,no,no,yes,no,no,1699807,no,yes,1702324,1703477
40,2,41,Mneu11_.bmp,pos,face,100,2057.jpg,1400,maske_5.bmp,0,1705277,1698357,1705387,no,no,no,no,no,yes,1706787,no,yes,1708493,1710437
40,2,42,cs2.bmp,neg,prod,30,9320.jpg,1420,maske_3.bmp,50,1712227,1712267,1712327,no,yes,no,no,no,no,1713747,yes,no,1715316,1716180
40,2,43,nw5.bmp,neg,word,50,6831.jpg,1400,maske_7.bmp,50,1717966,1718026,1718086,no,no,yes,no,no,no,1719486,yes,no,1722013,1724845
40,2,44,W20.bmp,neg,face,50,9330.jpg,1400,maske_1.bmp,50,1726617,1726677,1726737,no,no,no,no,yes,no,1728137,yes,no,1732380,1734524
40,2,45,W03.bmp,neg,face,80,9290.jpg,1370,maske_1.bmp,50,1736306,1736396,1736456,no,no,no,no,no,yes,1737826,yes,no,1739973,1740829
40,2,46,M02_.bmp,pos,face,80,1460.JPG,1370,maske_1.bmp,50,1742636,1742726,1742786,no,no,no,no,yes,no,1744156,no,yes,1746117,1747268
40,2,47,Mneu01_.bmp,pos,face,40,4626.jpg,1410,maske_12.bmp,50,1749046,1749096,1749156,no,no,no,yes,no,no,1750566,no,yes,1752900,1756205
40,2,48,cs29.bmp,pos,prod,50,2057.jpg,1400,maske_3.bmp,50,1757976,1758036,1758096,no,no,yes,no,no,no,1759496,no,yes,1761389,1762173
40,2,49,nw7.bmp,neg,word,60,6311.jpg,1390,maske_12.bmp,50,1763976,1764046,1764106,no,no,no,yes,no,no,1765496,yes,no,1769156,1770996
40,2,50,empty7.png,pos,empty,30,2550.jpg,1420,maske_9.bmp,50,1772776,1772816,1772876,no,yes,no,no,no,no,1774296,no,yes,1777493,1778581
40,2,51,PM04.bmp,pos,face,90,2345.jpg,1360,maske_1.bmp,50,1780375,1780475,1780535,no,no,no,yes,no,no,1781895,no,yes,1787396,1788292
40,2,52,cs4.bmp,pos,prod,90,1463.jpg,1360,maske_4.bmp,50,1790096,1790195,1790255,no,no,no,no,yes,no,1791616,no,yes,1793493,1794405
40,2,53,cs28.bmp,pos,prod,80,2057.jpg,1370,maske_8.bmp,50,1796185,1796275,1796335,no,no,no,no,no,yes,1797705,yes,no,1800205,1801244
40,2,54,nw21.bmp,neg,word,40,2900.1.jpg,1410,maske_6.bmp,50,1887933,1887983,1888043,no,yes,no,no,no,no,1889453,yes,no,1891508,1892956
40,2,55,cs14.bmp,neg,prod,100,6831.jpg,1400,maske_3.bmp,0,1894722,1887983,1894832,no,no,no,yes,no,no,1896232,yes,no,1898445,1899261
40,2,56,nw7.bmp,neg,word,60,3220.JPG,1390,maske_6.bmp,50,1901023,1901092,1901152,no,no,no,yes,no,no,1902543,yes,no,1905044,1905232
40,2,57,empty10.png,pos,empty,50,2260.JPG,1400,maske_7.bmp,50,1907012,1907072,1907132,no,yes,no,no,no,no,1908532,no,yes,1910316,1911428
40,2,58,M02_.bmp,pos,face,80,1920.JPG,1370,maske_8.bmp,50,1913203,1913293,1913353,no,no,no,no,yes,no,1914723,no,yes,1916309,1917565
40,2,59,cs5.bmp,neg,prod,60,3160.JPG,1390,maske_1.bmp,50,1919332,1919402,1919462,no,no,yes,no,no,no,1920852,yes,no,1923372,1924404
40,2,60,Mneu11_.bmp,pos,face,100,2091.jpg,1400,maske_3.bmp,0,1926161,1919402,1926271,no,no,no,no,no,yes,1927671,no,yes,1929500,1931309
40,2,61,nw2.bmp,pos,word,90,2071.jpg,1360,maske_4.bmp,50,1933082,1933182,1933242,no,no,no,yes,no,no,1934602,no,yes,1936533,1938445
40,2,62,nw27.bmp,pos,word,50,8540.JPG,1400,maske_9.bmp,50,1940221,1940281,1940341,no,no,yes,no,no,no,1941741,no,yes,1943780,1944532
40,2,63,nw9.bmp,pos,word,30,2345.jpg,1420,maske_10.bmp,50,1946311,1946351,1946411,no,yes,no,no,no,no,1947831,no,yes,1949397,1950189
40,2,64,cs13.bmp,pos,prod,60,2311.jpg,1390,maske_3.bmp,50,1951951,1952021,1952081,no,yes,no,no,no,no,1953471,no,yes,1956549,1957309
40,2,65,cs6.bmp,neg,prod,80,9220.jpg,1370,maske_12.bmp,50,1959071,1959161,1959221,no,no,no,no,yes,no,1960591,yes,no,1964941,1967541
40,2,66,Mneu24_.bmp,neg,face,90,3181.jpg,1360,maske_10.bmp,50,1969311,1969411,1969471,no,no,no,no,yes,no,1970831,yes,no,1972693,1973621
40,2,67,nw19.bmp,pos,word,80,2341.jpg,1370,maske_11.bmp,50,1975390,1975480,1975540,no,no,no,yes,no,no,1976910,no,yes,1978580,1980380
40,2,68,empty7.png,pos,empty,30,7502.jpg,1420,maske_7.bmp,50,1982140,1982180,1982240,no,yes,no,no,no,no,1983660,no,yes,1985533,1987509
40,2,69,W04.bmp,neg,face,60,7359.jpg,1390,maske_12.bmp,50,1989300,1989370,1989430,no,no,no,no,yes,no,1990820,yes,no,1993197,1993908
