subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
22,2,0,cs24.bmp,pos,prod,100,12,2532352,2536933
22,2,1,W02.bmp,neg,face,50,9,2537642,2541277
22,2,2,nw27.bmp,neg,word,30,9,2541919,2544061
22,2,3,Wneu05_.bmp,neg,face,90,9,2544709,2546141
22,2,4,cs28.bmp,neg,prod,100,5,2546789,2548893
22,2,5,W16.bmp,neg,face,70,7,2549539,2551485
22,2,6,cs22.bmp,pos,prod,40,13,2552127,2553893
22,2,7,nw8.bmp,neg,word,60,9,2554543,2555741
22,2,8,cs15.bmp,neg,prod,70,8,2556387,2558245
22,2,9,nw20.bmp,pos,word,40,9,2558888,2560029
22,2,10,nw4.bmp,pos,word,70,9,2560669,2562021
22,2,11,cs11.bmp,pos,prod,60,9,2562668,2563685
22,2,12,W07.bmp,neg,face,80,7,2564329,2565973
22,2,13,PM04.bmp,pos,face,70,12,2566619,2567701
22,2,14,W03.bmp,pos,face,80,9,2568358,2569501
22,2,15,cs1.bmp,neg,prod,50,9,2570149,2571341
22,2,16,cs26.bmp,neg,prod,60,12,2571989,2573941
22,2,17,nw26.bmp,neg,word,100,9,2574589,2576013
22,2,18,Wneu02_.bmp,pos,face,40,7,2576658,2578645
22,2,19,cs14.bmp,pos,prod,30,9,2579289,2580453
22,2,20,nw13.bmp,neg,word,90,9,2581099,2582189
22,2,21,M14.bmp,neg,face,30,9,2582831,2584269
22,2,22,cs5.bmp,pos,prod,90,9,2584916,2586709
22,2,23,Mneu11_.bmp,neg,face,40,12,2587348,2588685
22,2,24,nw25.bmp,neg,word,50,9,2589328,2590669
22,2,25,nw28.bmp,pos,word,90,9,2591308,2592469
22,2,26,Mneu25_.bmp,pos,face,30,10,2593118,2594484
22,2,27,nw30.bmp,pos,word,30,9,2595130,2596181
22,2,28,nw14.bmp,pos,word,60,9,2596829,2597805
22,2,29,Mneu01_.bmp,pos,face,90,7,2598448,2600237
22,2,30,cs3.bmp,neg,prod,30,10,2600877,2602189
22,2,31,nw21.bmp,neg,word,40,9,2602829,2603877
22,2,32,cs4.bmp,neg,prod,40,9,2604518,2605693
22,2,33,nw19.bmp,pos,word,80,9,2606339,2608277
22,2,34,W04.bmp,pos,face,50,13,2608918,2610541
22,2,35,cs30.bmp,pos,prod,50,14,2611187,2614381
22,2,36,Mneu18_.bmp,pos,face,100,12,2615031,2616861
22,2,37,cs29.bmp,neg,prod,90,9,2617507,2618925
22,2,38,nw10.bmp,pos,word,50,9,2619569,2621341
22,2,39,M07.bmp,neg,face,100,10,2621990,2623277
22,2,40,nw2.bmp,pos,word,100,9,2623918,2625021
22,2,41,cs17.bmp,pos,prod,80,14,2625667,2627781
22,2,42,nw6.bmp,neg,word,80,9,2628430,2630693
22,2,43,cs19.bmp,neg,prod,80,12,2631340,2633261
22,2,44,nw22.bmp,neg,word,70,9,2633929,2635021
22,2,45,Mneu05_.bmp,pos,face,60,6,2635669,2637453
22,2,46,cs21.bmp,pos,prod,70,9,2638098,2639493
22,2,47,M16_.bmp,neg,face,60,7,2640138,2641773
