subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
26,2,0,cs10.bmp,pos,prod,70,11,4192023,4197243
26,2,1,nw13.bmp,pos,word,50,7,4197924,4203572
26,2,2,nw2.bmp,pos,word,80,14,4204209,4208668
26,2,3,nw9.bmp,pos,word,90,13,4209317,4215611
26,2,4,nw7.bmp,neg,word,30,6,4216248,4220172
26,2,5,Mneu24_.bmp,neg,face,50,16,4220808,4226556
26,2,6,M14.bmp,neg,face,90,15,4227199,4230195
26,2,7,nw28.bmp,pos,word,60,6,4230837,4233819
26,2,8,cs8.bmp,neg,prod,50,11,4234458,4243380
26,2,9,nw14.bmp,neg,word,70,6,4244017,4247019
26,2,10,nw22.bmp,pos,word,100,15,4247657,4252516
26,2,11,nw6.bmp,pos,word,40,12,4253157,4257844
26,2,12,cs17.bmp,neg,prod,60,16,4258489,4262820
26,2,13,nw3.bmp,pos,word,70,4,4263456,4266611
26,2,14,PM04.bmp,pos,face,30,14,4267247,4270396
26,2,15,cs4.bmp,neg,prod,90,11,4271037,4274676
26,2,16,cs24.bmp,pos,prod,100,5,4275317,4279772
26,2,17,Mneu05_.bmp,pos,face,50,16,4280415,4282875
26,2,18,cs29.bmp,neg,prod,80,6,4283525,4286539
26,2,19,cs5.bmp,pos,prod,30,9,4287175,4292996
26,2,20,Mneu18_.bmp,neg,face,60,13,4293636,4296572
26,2,21,Mneu01_.bmp,pos,face,100,12,4297216,4300219
26,2,22,W16.bmp,pos,face,90,16,4300855,4303291
26,2,23,cs6.bmp,neg,prod,40,7,4303925,4307396
26,2,24,cs1.bmp,pos,prod,90,3,4308036,4310556
26,2,25,cs22.bmp,pos,prod,80,7,4311195,4316755
26,2,26,nw26.bmp,neg,word,80,9,4317395,4320139
26,2,27,cs11.bmp,pos,prod,50,7,4320775,4323692
26,2,28,cs21.bmp,pos,prod,40,11,4324336,4328548
26,2,29,cs28.bmp,neg,prod,100,4,4329185,4335339
26,2,30,nw30.bmp,neg,word,90,6,4335975,4338579
26,2,31,nw18.bmp,neg,word,60,10,4339214,4341804
26,2,32,Mneu11_.bmp,pos,face,80,18,4342445,4346324
26,2,33,W02.bmp,neg,face,80,17,4346965,4349804
26,2,34,Wneu03_.bmp,neg,face,100,17,4350445,4353635
26,2,35,cs9.bmp,neg,prod,70,1,4354275,4356499
26,2,36,W07.bmp,pos,face,40,16,4357134,4359452
26,2,37,M16_.bmp,neg,face,30,16,4360095,4362764
26,2,38,M02_.bmp,neg,face,70,13,4363405,4366468
26,2,39,Wneu02_.bmp,pos,face,60,18,4367105,4369467
26,2,40,nw20.bmp,neg,word,40,15,4370103,4373163
26,2,41,cs30.bmp,neg,prod,30,14,4373806,4376764
26,2,42,nw4.bmp,pos,word,30,5,4377404,4380244
26,2,43,Mneu20_.bmp,pos,face,70,12,4380884,4384436
26,2,44,nw21.bmp,neg,word,50,14,4385076,4387715
26,2,45,cs15.bmp,pos,prod,60,7,4388354,4392484
26,2,46,nw11.bmp,neg,word,100,14,4393126,4396180
26,2,47,W12.bmp,neg,face,40,15,4396826,4399764
