subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
11,1,0,cs10.bmp,pos,prod,60,2395.jpg,1390,maske_1.bmp,50,607330,607400,607460,none,none,none,none,none,none,none,no,yes,608850,611298
11,1,1,cs21.bmp,neg,prod,100,9000.jpg,1400,maske_3.bmp,0,613140,607400,613250,none,none,none,none,none,none,none,yes,no,614650,617043
11,1,2,nw11.bmp,pos,word,60,1750.JPG,1390,maske_2.bmp,50,618850,618920,618980,none,none,none,none,none,none,none,no,yes,620370,622867
11,1,3,nw10.bmp,pos,word,90,2340.JPG,1360,maske_4.bmp,50,624669,624769,624829,none,none,none,none,none,none,none,no,yes,626189,628690
11,1,4,nw14.bmp,neg,word,40,9180.JPG,1410,maske_10.bmp,50,630500,630550,630610,none,none,none,none,none,none,none,yes,no,632020,634499
11,1,5,nw25.bmp,pos,word,30,2080.jpg,1420,maske_12.bmp,50,636609,636649,636709,none,none,none,none,none,none,none,no,yes,638129,640570
11,1,6,cs4.bmp,neg,prod,60,2750.jpg,1390,maske_2.bmp,50,642369,642439,642499,none,none,none,none,none,none,none,yes,no,643889,645986
11,1,7,nw30.bmp,neg,word,100,9280.jpg,1400,maske_6.bmp,0,647790,642439,647900,none,none,none,none,none,none,none,yes,no,649300,651555
11,1,8,Mneu24_.bmp,neg,face,40,9280.jpg,1410,maske_6.bmp,50,653349,653399,653459,none,none,none,none,none,none,none,yes,no,654869,657315
11,1,9,cs26.bmp,neg,prod,70,2141.jpg,1380,maske_6.bmp,50,659129,659209,659269,none,none,none,none,none,none,none,yes,no,660649,663010
11,1,10,W16.bmp,pos,face,80,2341.jpg,1370,maske_5.bmp,50,664919,665009,665069,none,none,none,none,none,none,none,no,yes,666439,668555
11,1,11,cs1.bmp,pos,prod,70,2057.jpg,1380,maske_11.bmp,50,670339,670419,670479,none,none,none,none,none,none,none,no,yes,671859,674283
11,1,12,nw19.bmp,neg,word,80,2750.jpg,1370,maske_1.bmp,50,676078,676168,676228,none,none,none,none,none,none,none,yes,no,677598,680514
11,1,13,nw20.bmp,pos,word,70,2080.jpg,1380,maske_4.bmp,50,682309,682389,682449,none,none,none,none,none,none,none,no,yes,683829,686203
11,1,14,Wneu03_.bmp,neg,face,90,9041.jpg,1360,maske_10.bmp,50,687998,688098,688158,none,none,none,none,none,none,none,yes,no,689518,691891
11,1,15,Mneu18_.bmp,pos,face,90,2058.jpg,1360,maske_8.bmp,50,693698,693798,693858,none,none,none,none,none,none,none,no,yes,695218,697666
11,1,16,cs5.bmp,pos,prod,50,8420.JPG,1400,maske_8.bmp,50,699468,699528,699588,none,none,none,none,none,none,none,no,yes,700988,703403
