subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
66,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,591956,yes,no,610445,629660
66,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,no,yes,no,no,no,no,632986,no,yes,750421,755772
66,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,yes,no,no,no,no,no,759073,yes,no,773660,777780
66,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,no,yes,no,no,no,no,781062,no,yes,791452,795132
66,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,yes,no,no,no,no,no,798411,no,yes,800588,818637
66,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,yes,no,no,no,no,821942,no,yes,825020,827124
66,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,yes,no,no,no,no,no,830441,no,yes,835925,840388
66,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,yes,no,no,no,no,no,843671,no,yes,881452,882508
66,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,yes,no,no,no,no,no,885789,no,yes,889909,891533
66,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,yes,no,no,no,no,no,894820,yes,no,898124,900452
66,2,10,M13.bmp,pos,face,50,2311.jpg,1400,maske_6.bmp,50,no,yes,no,no,no,no,903739,no,yes,929516,934180
66,2,11,empty6.png,pos,empty,50,2260.JPG,1400,maske_12.bmp,50,yes,no,no,no,no,no,937478,no,yes,939964,945756
66,2,12,cs20.bmp,pos,prod,50,5830.JPG,1400,maske_2.bmp,50,no,yes,no,no,no,no,949038,no,yes,976517,978893
66,2,13,empty3.png,pos,empty,50,1920.JPG,1400,maske_1.bmp,50,yes,no,no,no,no,no,982178,no,yes,986068,987404
66,2,14,nw17.bmp,pos,word,50,8420.JPG,1400,maske_3.bmp,50,yes,no,no,no,no,no,990707,no,yes,992436,994309
66,2,15,M18.bmp,pos,face,60,2216.jpg,1390,maske_12.bmp,50,no,yes,no,no,no,no,997597,no,yes,1008796,1010196
66,2,16,cs23.bmp,pos,prod,60,8420.JPG,1390,maske_2.bmp,50,no,yes,no,no,no,no,1013507,no,yes,1021004,1062292
66,2,17,nw23.bmp,neg,word,60,2141.jpg,1390,maske_4.bmp,50,no,yes,no,no,no,no,1065576,yes,no,1068796,1070172
66,2,18,W17.bmp,pos,face,70,1460.JPG,1380,maske_9.bmp,50,no,no,yes,no,no,no,1073465,no,yes,1113532,1115276
66,2,19,cs7.bmp,neg,prod,70,9520.JPG,1380,maske_8.bmp,50,no,no,yes,no,no,no,1118574,no,yes,1133725,1137572
66,2,20,nw29.bmp,neg,word,70,9342.jpg,1380,maske_8.bmp,50,no,yes,no,no,no,no,1140864,yes,no,1146372,1149380
66,2,21,M12.bmp,neg,face,80,9290.jpg,1370,maske_6.bmp,50,no,no,no,no,yes,no,1152664,no,yes,1259685,1263324
66,2,22,cs18.bmp,neg,prod,80,6831.jpg,1370,maske_12.bmp,50,no,no,no,yes,no,no,1266610,no,yes,1312988,1320836
66,2,23,nw15.bmp,pos,word,80,2660.jpg,1370,maske_5.bmp,50,no,yes,no,no,no,no,1324119,no,yes,1329116,1330484
66,2,24,Wneu01_.bmp,neg,face,90,9000.jpg,1360,maske_7.bmp,50,no,no,no,no,yes,no,1333779,no,yes,1384964,1396373
66,2,25,cs27.bmp,pos,prod,90,2057.jpg,1360,maske_12.bmp,50,no,yes,no,no,no,no,1399658,no,yes,1407980,1410148
66,2,26,nw1.bmp,neg,word,90,9830.jpg,1360,maske_11.bmp,50,no,yes,no,no,no,no,1413426,no,yes,1423252,1430837
66,2,27,W15.bmp,pos,face,100,2660.jpg,1400,maske_2.bmp,0,no,no,no,no,no,yes,1434117,no,yes,1454028,1455068
66,2,28,cs25.bmp,neg,prod,100,6831.jpg,1400,maske_7.bmp,0,no,no,no,no,yes,no,1458336,no,yes,1497940,1501773
66,2,29,nw24.bmp,neg,word,100,6311.jpg,1400,maske_11.bmp,0,no,no,no,yes,no,no,1505045,no,yes,1613116,1615780
66,2,30,empty7.png,pos,empty,40,2395.jpg,1410,maske_5.bmp,50,no,yes,no,no,no,no,1708169,no,yes,1710765,1712029
66,2,31,cs16.bmp,neg,prod,40,9520.JPG,1410,maske_3.bmp,50,no,yes,no,no,no,no,1715330,no,yes,1720252,1721668
66,2,32,nw17.bmp,pos,word,50,8461.jpg,1400,maske_3.bmp,50,yes,no,no,no,no,no,1724949,no,yes,1757364,1759052
66,2,33,M18.bmp,pos,face,60,2311.jpg,1390,maske_8.bmp,50,yes,no,no,no,no,no,1762338,no,yes,1781013,1782317
66,2,34,M13.bmp,pos,face,50,2395.jpg,1400,maske_11.bmp,50,no,yes,no,no,no,no,1785608,no,yes,1790084,1791556
66,2,35,nw29.bmp,neg,word,70,3220.JPG,1380,maske_2.bmp,50,no,no,yes,no,no,no,1794847,yes,no,1800844,1802220
66,2,36,empty6.png,pos,empty,50,2058.jpg,1400,maske_5.bmp,50,no,yes,no,no,no,no,1805507,no,yes,1808492,1812844
66,2,37,empty1.png,pos,empty,40,1710.JPG,1410,maske_3.bmp,50,no,yes,no,no,no,no,1816136,no,yes,1819788,1821252
66,2,38,nw16.bmp,neg,word,40,3220.JPG,1410,maske_6.bmp,50,no,yes,no,no,no,no,1824527,yes,no,1827556,1828532
66,2,39,nw15.bmp,pos,word,80,1999.jpg,1370,maske_8.bmp,50,no,no,yes,no,no,no,1831816,no,yes,1834261,1837708
66,2,40,nw12.bmp,neg,word,30,2900.1.jpg,1420,maske_3.bmp,50,no,yes,no,no,no,no,1840996,yes,no,1848828,1851973
66,2,41,Mneu04_.bmp,pos,face,40,5831.jpg,1410,maske_2.bmp,50,no,no,yes,no,no,no,1855256,no,yes,1860676,1862412
66,2,42,cs7.bmp,neg,prod,70,9415.jpg,1380,maske_4.bmp,50,no,no,yes,no,no,no,1865695,yes,no,1871197,1873284
66,2,43,cs27.bmp,pos,prod,90,2395.jpg,1360,maske_10.bmp,50,no,no,no,no,yes,no,1876576,no,yes,1886869,1888812
66,2,44,M12.bmp,neg,face,80,9041.jpg,1370,maske_8.bmp,50,no,no,no,yes,no,no,1892095,no,yes,1899044,1900452
66,2,45,nw1.bmp,neg,word,90,2205.jpg,1360,maske_8.bmp,50,no,no,yes,no,no,no,1903735,yes,no,1913924,1915284
66,2,46,W19.bmp,neg,face,30,3160.JPG,1420,maske_12.bmp,50,no,no,no,yes,no,no,1918574,yes,no,1935420,1936940
66,2,47,empty3.png,pos,empty,30,1440.jpg,1420,maske_10.bmp,50,no,yes,no,no,no,no,1940224,no,yes,1942412,1944284
66,2,48,cs12.bmp,neg,prod,30,3220.JPG,1420,maske_5.bmp,50,no,yes,no,no,no,no,1947564,yes,no,1950404,1951220
66,2,49,W17.bmp,pos,face,70,2080.jpg,1380,maske_10.bmp,50,no,yes,no,no,no,no,1954503,no,yes,2025341,2026213
66,2,50,Wneu01_.bmp,neg,face,90,9415.jpg,1360,maske_1.bmp,50,no,no,no,no,yes,no,2029502,yes,no,2033548,2035036
66,2,51,nw23.bmp,neg,word,60,9611.jpg,1390,maske_12.bmp,50,no,no,yes,no,no,no,2038321,yes,no,2042797,2043661
66,2,52,cs25.bmp,neg,prod,100,2455.jpg,1400,maske_3.bmp,0,no,no,no,no,no,yes,2046942,yes,no,2051588,2052644
66,2,53,cs23.bmp,pos,prod,60,2340.JPG,1390,maske_8.bmp,50,no,no,no,no,yes,no,2055951,no,yes,2060181,2061901
66,2,54,empty3.png,pos,empty,50,2311.jpg,1400,maske_7.bmp,50,no,no,yes,no,no,no,2065191,no,yes,2067396,2069364
66,2,55,W15.bmp,pos,face,100,8461.jpg,1400,maske_2.bmp,0,no,no,no,no,no,yes,2072631,no,yes,2075356,2076420
66,2,56,cs20.bmp,pos,prod,50,2058.jpg,1400,maske_8.bmp,50,no,no,yes,no,no,no,2079711,no,yes,2082644,2083764
66,2,57,empty2.png,neg,empty,30,2276.jpg,1420,maske_7.bmp,50,no,no,yes,no,no,no,2087040,yes,no,2090084,2090884
66,2,58,nw24.bmp,neg,word,100,9432.jpg,1400,maske_2.bmp,0,no,no,no,no,no,yes,2094150,yes,no,2098341,2101380
66,2,59,cs18.bmp,neg,prod,80,3181.jpg,1370,maske_10.bmp,50,no,no,no,yes,no,no,2104670,yes,no,2111636,2112757
