subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
33,1,0,nw25.bmp,neg,word,40,6311.jpg,1410,maske_3.bmp,50,360188,360238,360298,none,none,none,none,none,none,none,yes,no,361708,362399
33,1,1,PM04.bmp,neg,face,70,9561.jpg,1380,maske_9.bmp,50,364207,364287,364347,none,none,none,none,none,none,none,yes,no,365727,366489
33,1,2,M16_.bmp,pos,face,100,1750.JPG,1400,maske_9.bmp,0,368257,364287,368367,none,none,none,none,none,none,none,no,yes,369767,370515
33,1,3,cs30.bmp,neg,prod,90,9830.jpg,1360,maske_12.bmp,50,372288,372388,372448,none,none,none,none,none,none,none,yes,no,373808,374427
33,1,4,cs19.bmp,neg,prod,50,9520.JPG,1400,maske_8.bmp,50,376198,376258,376318,none,none,none,none,none,none,none,yes,no,377718,378393
33,1,5,nw20.bmp,neg,word,50,9830.jpg,1400,maske_2.bmp,50,380157,380217,380277,none,none,none,none,none,none,none,yes,no,381677,382343
33,1,6,nw7.bmp,pos,word,30,8540.JPG,1420,maske_6.bmp,50,384117,384157,384217,none,none,none,none,none,none,none,yes,no,385637,387265
33,1,7,empty2.png,pos,empty,40,2345.jpg,1410,maske_5.bmp,50,389038,389088,389148,none,none,none,none,none,none,none,no,yes,390558,391362
33,1,8,empty9.png,pos,empty,30,8420.JPG,1420,maske_4.bmp,50,393137,393177,393237,none,none,none,none,none,none,none,no,yes,394657,395283
33,1,9,Wneu02_.bmp,pos,face,40,1721.jpg,1410,maske_6.bmp,50,397057,397107,397167,none,none,none,none,none,none,none,yes,no,398577,399404
33,1,10,Mneu25_.bmp,neg,face,60,2750.jpg,1390,maske_10.bmp,50,401187,401257,401317,none,none,none,none,none,none,none,yes,no,402707,403311
33,1,11,M14.bmp,pos,face,70,5910.JPG,1380,maske_9.bmp,50,405086,405166,405226,none,none,none,none,none,none,none,yes,no,406606,407336
33,1,12,nw19.bmp,neg,word,60,2141.jpg,1390,maske_6.bmp,50,409107,409177,409237,none,none,none,none,none,none,none,yes,no,410627,411391
33,1,13,cs5.bmp,pos,prod,90,1460.JPG,1360,maske_10.bmp,50,413167,413267,413327,none,none,none,none,none,none,none,no,yes,414687,415329
33,1,14,cs8.bmp,neg,prod,60,9320.jpg,1390,maske_8.bmp,50,417097,417167,417227,none,none,none,none,none,none,none,yes,no,418617,419242
33,1,15,nw11.bmp,pos,word,40,4626.jpg,1410,maske_9.bmp,50,421006,421056,421116,none,none,none,none,none,none,none,no,yes,422526,423168
33,1,16,W12.bmp,neg,face,50,9007.jpg,1400,maske_2.bmp,50,424937,424997,425057,none,none,none,none,none,none,none,yes,no,426457,427063
33,1,17,cs11.bmp,neg,prod,40,2205.jpg,1410,maske_8.bmp,50,428827,428877,428937,none,none,none,none,none,none,none,yes,no,430347,431179
33,1,18,empty6.png,pos,empty,50,5831.jpg,1400,maske_10.bmp,50,432946,433006,433066,none,none,none,none,none,none,none,no,yes,434466,435175
33,1,19,nw30.bmp,pos,word,80,2050.jpg,1370,maske_3.bmp,50,436946,437036,437096,none,none,none,none,none,none,none,no,yes,438466,439186
33,1,20,Mneu20_.bmp,pos,face,30,2050.jpg,1420,maske_7.bmp,50,440947,440987,441047,none,none,none,none,none,none,none,no,yes,442467,443103
33,1,21,nw4.bmp,pos,word,90,2091.jpg,1360,maske_7.bmp,50,444866,444967,445026,none,none,none,none,none,none,none,no,yes,446386,447036
33,1,22,nw6.bmp,neg,word,90,9280.jpg,1360,maske_1.bmp,50,448806,448906,448966,none,none,none,none,none,none,none,yes,no,450327,450964
33,1,23,cs4.bmp,pos,prod,50,2071.jpg,1400,maske_6.bmp,50,452736,452796,452856,none,none,none,none,none,none,none,no,yes,454256,454841
33,1,24,cs13.bmp,pos,prod,60,2345.jpg,1390,maske_7.bmp,50,456626,456696,456756,none,none,none,none,none,none,none,no,yes,458146,458920
33,1,25,empty2.png,neg,empty,30,9041.jpg,1420,maske_12.bmp,50,460686,460726,460786,none,none,none,none,none,none,none,yes,no,462206,462870
33,1,26,cs1.bmp,neg,prod,30,2053.JPG,1420,maske_2.bmp,50,464646,464686,464746,none,none,none,none,none,none,none,yes,no,466166,466851
33,1,27,nw27.bmp,neg,word,100,7359.jpg,1400,maske_4.bmp,0,468626,464686,468736,none,none,none,none,none,none,none,yes,no,470136,470991
33,1,28,nw22.bmp,neg,word,80,2455.jpg,1370,maske_4.bmp,50,472765,472855,472915,none,none,none,none,none,none,none,yes,no,474285,476268
33,1,29,Mneu11_.bmp,pos,face,50,2395.jpg,1400,maske_10.bmp,50,478036,478096,478156,none,none,none,none,none,none,none,no,yes,479556,481450
33,1,30,cs17.bmp,neg,prod,100,3300.jpg,1400,maske_7.bmp,0,483216,478096,483326,none,none,none,none,none,none,none,yes,no,484726,486203
33,1,31,nw13.bmp,pos,word,60,2216.jpg,1390,maske_7.bmp,50,487975,488045,488105,none,none,none,none,none,none,none,no,yes,489495,490186
33,1,32,Wneu05_.bmp,neg,face,40,9342.jpg,1410,maske_8.bmp,50,491955,492005,492065,none,none,none,none,none,none,none,yes,no,493475,494144
33,1,33,cs21.bmp,neg,prod,80,7359.jpg,1370,maske_7.bmp,50,495916,496006,496066,none,none,none,none,none,none,none,yes,no,497436,498263
33,1,34,cs24.bmp,pos,prod,100,5831.jpg,1400,maske_5.bmp,0,500025,496006,500135,none,none,none,none,none,none,none,no,yes,501535,502393
33,1,35,nw14.bmp,neg,word,70,9320.jpg,1380,maske_7.bmp,50,504165,504245,504305,none,none,none,none,none,none,none,yes,no,505685,506458
33,1,36,nw8.bmp,pos,word,100,7330.JPG,1400,maske_4.bmp,0,508235,504245,508345,none,none,none,none,none,none,none,no,yes,509745,510574
33,1,37,W04.bmp,neg,face,100,9000.jpg,1400,maske_4.bmp,0,512335,504245,512445,none,none,none,none,none,none,none,yes,no,513846,514554
33,1,38,empty9.png,neg,empty,40,9007.jpg,1410,maske_4.bmp,50,516315,516365,516425,none,none,none,none,none,none,none,yes,no,517835,518843
33,1,39,M02_.bmp,pos,face,90,1920.JPG,1360,maske_11.bmp,50,520625,520725,520785,none,none,none,none,none,none,none,yes,no,522145,522827
