subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
17,1,0,W03.bmp,pos,face,80,8,2711426,2715534
17,1,1,cs29.bmp,neg,prod,100,1,2716226,2719022
17,1,2,cs3.bmp,pos,prod,50,5,2719661,2722494
17,1,3,Wneu03_.bmp,neg,face,90,6,2723140,2726390
17,1,4,W20.bmp,neg,face,40,5,2727030,2728910
17,1,5,nw9.bmp,neg,word,90,6,2729549,2732886
17,1,6,cs6.bmp,neg,prod,30,3,2733529,2735198
17,1,7,nw26.bmp,neg,word,40,13,2735840,2740918
17,1,8,nw13.bmp,pos,word,70,11,2741560,2742990
17,1,9,Mneu18_.bmp,pos,face,60,3,2743630,2747638
17,1,10,nw3.bmp,neg,word,60,8,2748524,2750166
17,1,11,Mneu24_.bmp,neg,face,50,2,2750809,2753062
17,1,12,Wneu02_.bmp,neg,face,60,5,2753700,2756014
17,1,13,nw22.bmp,neg,word,100,11,2756661,2758406
17,1,14,cs19.bmp,neg,prod,50,6,2759049,2761406
17,1,15,cs2.bmp,neg,prod,60,2,2762350,2764358
17,1,16,nw28.bmp,pos,word,50,9,2765002,2766382
17,1,17,nw18.bmp,pos,word,30,13,2767020,2768566
17,1,18,PM04.bmp,neg,face,80,3,2769210,2771078
17,1,19,W12.bmp,neg,face,70,2,2771720,2773502
17,1,20,Mneu20_.bmp,pos,face,30,6,2774138,2776158
17,1,21,W02.bmp,neg,face,100,3,2776799,2779966
17,1,22,M07.bmp,pos,face,70,7,2780610,2782174
17,1,23,cs11.bmp,pos,prod,70,2,2782820,2785086
17,1,24,cs10.bmp,pos,prod,100,0,2785729,2787414
17,1,25,nw19.bmp,neg,word,50,13,2788060,2789742
17,1,26,cs14.bmp,neg,prod,70,4,2790379,2792422
17,1,27,cs26.bmp,neg,prod,90,1,2793059,2796358
17,1,28,cs24.bmp,pos,prod,60,1,2796999,2800806
17,1,29,cs30.bmp,pos,prod,90,10,2801449,2804342
17,1,30,cs8.bmp,pos,prod,40,11,2804981,2806646
17,1,31,cs28.bmp,neg,prod,40,1,2807289,2808998
17,1,32,Mneu01_.bmp,pos,face,50,2,2809639,2813286
17,1,33,cs22.bmp,pos,prod,80,3,2813929,2815790
17,1,34,nw5.bmp,pos,word,60,11,2816428,2817990
17,1,35,cs13.bmp,neg,prod,80,7,2818630,2820262
17,1,36,Mneu05_.bmp,pos,face,90,3,2820898,2822942
17,1,37,nw6.bmp,pos,word,100,10,2823580,2827150
17,1,38,nw11.bmp,pos,word,40,14,2827789,2829510
17,1,39,cs21.bmp,pos,prod,30,1,2830151,2831654
17,1,40,nw21.bmp,neg,word,30,7,2832300,2836750
17,1,41,W07.bmp,pos,face,40,2,2837686,2839198
17,1,42,nw20.bmp,neg,word,70,14,2839841,2843158
17,1,43,nw4.bmp,pos,word,90,13,2843799,2845550
17,1,44,Mneu25_.bmp,pos,face,100,1,2846189,2848678
17,1,45,nw8.bmp,neg,word,80,9,2849317,2850742
17,1,46,nw25.bmp,pos,word,80,12,2851388,2854294
17,1,47,W16.bmp,neg,face,30,4,2854939,2857998
