subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmask_duration,time_cs_us,time_postmask_us,time_us,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_impression_rating,time_practice_trial_logger
10,2,0,cs21.bmp,pos,prod,70,1463.jpg,1380,maske_9.bmp,50,1742132,1742212,1742272,no,yes,no,no,no,no,1743652,no,yes,1746212,1747740
10,2,1,cs24.bmp,pos,prod,60,2057.jpg,1390,maske_4.bmp,50,1749721,1749791,1749851,no,no,no,no,yes,no,1751241,no,yes,1753412,1755084
10,2,2,cs9.bmp,neg,prod,100,9342.jpg,1400,maske_11.bmp,0,1756852,1749791,1756962,no,no,no,no,yes,no,1758362,yes,no,1760876,1762660
10,2,3,cs1.bmp,pos,prod,90,1750.JPG,1360,maske_9.bmp,50,1764431,1764531,1764591,no,no,no,yes,no,no,1765951,no,yes,1768172,1770340
10,2,4,Wneu02_.bmp,neg,face,70,9342.jpg,1380,maske_10.bmp,50,1772131,1772211,1772271,no,no,no,no,yes,no,1773651,yes,no,1775132,1776460
10,2,5,nw18.bmp,pos,word,60,2550.jpg,1390,maske_7.bmp,50,1778231,1778301,1778361,no,no,yes,no,no,no,1779751,no,yes,1784852,1787196
10,2,6,Mneu20_.bmp,neg,face,80,2455.jpg,1370,maske_5.bmp,50,1788960,1789050,1789110,no,no,no,no,yes,no,1790480,yes,no,1792116,1793372
10,2,7,cs11.bmp,neg,prod,50,2141.jpg,1400,maske_1.bmp,50,1795131,1795191,1795251,no,no,no,no,yes,no,1796651,yes,no,1800012,1800748
10,2,8,empty1.png,pos,empty,40,2057.jpg,1410,maske_11.bmp,50,1802510,1802560,1802620,yes,no,no,no,no,no,1804030,no,yes,1806956,1808884
10,2,9,Mneu18_.bmp,neg,face,90,9331.jpg,1360,maske_1.bmp,50,1810651,1810751,1810811,no,no,no,no,yes,no,1812171,yes,no,1816516,1819636
10,2,10,W04.bmp,pos,face,50,1721.jpg,1400,maske_3.bmp,50,1821400,1821460,1821520,no,no,no,yes,no,no,1822920,no,yes,1826132,1827180
