subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
15,1,0,cs4.bmp,pos,prod,100,9,2449814,2453066
15,1,1,nw26.bmp,pos,word,100,9,2453754,2459323
15,1,2,nw22.bmp,pos,word,40,9,2459966,2470378
15,1,3,cs10.bmp,neg,prod,90,9,2471017,2473907
15,1,4,Mneu01_.bmp,pos,face,60,8,2474564,2479971
15,1,5,nw19.bmp,pos,word,80,9,2480616,2489114
15,1,6,W16.bmp,pos,face,80,12,2489758,2492707
15,1,7,Wneu02_.bmp,neg,face,50,14,2493347,2497155
15,1,8,nw13.bmp,neg,word,90,9,2497797,2500987
15,1,9,cs30.bmp,pos,prod,70,13,2501626,2503714
15,1,10,cs11.bmp,neg,prod,80,9,2504356,2507003
15,1,11,W12.bmp,neg,face,40,11,2507648,2510851
15,1,12,cs13.bmp,pos,prod,90,9,2511498,2513923
15,1,13,cs8.bmp,neg,prod,70,10,2514745,2517339
15,1,14,cs24.bmp,pos,prod,80,9,2517978,2519754
15,1,15,cs6.bmp,neg,prod,30,9,2520396,2524394
15,1,16,nw20.bmp,neg,word,40,9,2525038,2526987
15,1,17,nw10.bmp,neg,word,80,9,2527626,2530035
15,1,18,nw11.bmp,pos,word,70,9,2530687,2531835
15,1,19,Mneu18_.bmp,neg,face,70,11,2532477,2534355
15,1,20,Mneu20_.bmp,pos,face,100,12,2534996,2537802
15,1,21,nw28.bmp,neg,word,60,9,2538447,2540114
15,1,22,W07.bmp,pos,face,50,10,2540755,2542371
15,1,23,W02.bmp,pos,face,90,12,2543017,2545355
15,1,24,nw30.bmp,neg,word,30,9,2546071,2552715
15,1,25,nw25.bmp,pos,word,90,9,2553356,2554690
15,1,26,nw18.bmp,neg,word,70,9,2555335,2560243
15,1,27,Wneu03_.bmp,pos,face,70,10,2560889,2562931
15,1,28,cs22.bmp,neg,prod,40,9,2563576,2568291
15,1,29,nw4.bmp,pos,word,50,10,2568937,2571698
15,1,30,cs9.bmp,pos,prod,30,9,2572335,2573826
15,1,31,nw27.bmp,neg,word,50,9,2574464,2575738
15,1,32,PM04.bmp,neg,face,90,10,2576382,2578803
15,1,33,M14.bmp,neg,face,80,14,2579447,2587291
15,1,34,W20.bmp,pos,face,30,13,2587935,2590298
15,1,35,cs1.bmp,neg,prod,50,9,2590935,2592362
15,1,36,cs19.bmp,neg,prod,60,9,2593014,2594939
15,1,37,Mneu24_.bmp,neg,face,100,14,2595578,2598195
15,1,38,M16_.bmp,pos,face,40,10,2598836,2600499
15,1,39,W03.bmp,neg,face,30,11,2601136,2602747
15,1,40,cs29.bmp,neg,prod,100,9,2603386,2605659
15,1,41,cs15.bmp,pos,prod,50,9,2606297,2610570
15,1,42,nw9.bmp,pos,word,60,9,2611215,2612811
15,1,43,cs5.bmp,pos,prod,40,10,2613456,2615219
15,1,44,nw5.bmp,pos,word,30,9,2615857,2620067
15,1,45,cs21.bmp,pos,prod,60,9,2620705,2622283
15,1,46,nw21.bmp,neg,word,100,9,2622926,2624202
15,1,47,Mneu05_.bmp,neg,face,60,11,2624845,2628594
