subject_nr,condition,trialnr,cs_filename,us_valenz,cs_type,cs_duration,us_filename,us_duration,postmask_filename,postmast_duration,perception1_response,perception2_response,perception3_response,perception4_response,perception5_response,perception6_response,time_practice_perception_rating,impression1_response,impression2_response,time_practice_impression_rating,time_practice_trial_logger
48,2,0,W19.bmp,neg,face,30,9007.jpg,1420,maske_1.bmp,50,yes,no,no,no,no,no,687572,yes,no,695817,757624
48,2,1,empty2.png,neg,empty,30,9331.jpg,1420,maske_10.bmp,50,yes,no,no,no,no,no,761155,yes,no,766577,769265
48,2,2,cs12.bmp,neg,prod,30,2141.jpg,1420,maske_4.bmp,50,yes,no,no,no,no,no,772768,yes,no,780248,782600
48,2,3,empty3.png,pos,empty,30,2050.jpg,1420,maske_6.bmp,50,yes,no,no,no,no,no,786064,no,yes,792120,793856
48,2,4,nw12.bmp,neg,word,30,2276.jpg,1420,maske_12.bmp,50,yes,no,no,no,no,no,797308,no,yes,810944,822377
48,2,5,Mneu04_.bmp,pos,face,40,4626.jpg,1410,maske_4.bmp,50,no,yes,no,no,no,no,825880,no,yes,836809,838793
48,2,6,empty7.png,pos,empty,40,2209.jpg,1410,maske_3.bmp,50,yes,no,no,no,no,no,842278,no,yes,845728,847648
48,2,7,cs16.bmp,neg,prod,40,9432.jpg,1410,maske_9.bmp,50,yes,no,no,no,no,no,851225,yes,no,854497,861833
48,2,8,empty1.png,pos,empty,40,2080.jpg,1410,maske_12.bmp,50,yes,no,no,no,no,no,865264,no,yes,869128,871785
48,2,9,nw16.bmp,neg,word,40,9342.jpg,1410,maske_11.bmp,50,yes,no,no,no,no,no,875429,yes,no,879049,881224
48,2,10,M13.bmp,pos,face,50,2311.jpg,1400,maske_6.bmp,50,no,no,no,no,yes,no,884750,no,yes,1019257,1022592
48,2,11,empty6.png,pos,empty,50,2260.JPG,1400,maske_12.bmp,50,yes,no,no,no,no,no,1026116,no,yes,1029969,1031929
48,2,12,cs20.bmp,pos,prod,50,5830.JPG,1400,maske_2.bmp,50,no,yes,no,no,no,no,1035485,no,yes,1046609,1048561
48,2,13,empty3.png,pos,empty,50,1920.JPG,1400,maske_1.bmp,50,no,yes,no,no,no,no,1052054,no,yes,1064265,1066529
48,2,14,nw17.bmp,pos,word,50,8420.JPG,1400,maske_3.bmp,50,no,yes,no,no,no,no,1070018,no,yes,1077040,1087169
48,2,15,M18.bmp,pos,face,60,2216.jpg,1390,maske_12.bmp,50,no,no,no,no,yes,no,1090672,no,yes,1127488,1130024
48,2,16,cs23.bmp,pos,prod,60,8420.JPG,1390,maske_2.bmp,50,no,no,yes,no,no,no,1133589,no,yes,1202664,1204073
48,2,17,nw23.bmp,neg,word,60,2141.jpg,1390,maske_4.bmp,50,no,no,no,yes,no,no,1207557,yes,no,1224009,1248248
48,2,18,W17.bmp,pos,face,70,1460.JPG,1380,maske_9.bmp,50,no,no,no,no,yes,no,1251823,no,yes,1258641,1261273
48,2,19,cs7.bmp,neg,prod,70,9520.JPG,1380,maske_8.bmp,50,no,no,no,no,no,yes,1264756,yes,no,1275417,1277857
48,2,20,nw29.bmp,neg,word,70,9342.jpg,1380,maske_8.bmp,50,no,no,no,no,yes,no,1281343,yes,no,1301472,1303792
48,2,21,M12.bmp,neg,face,80,9290.jpg,1370,maske_6.bmp,50,no,no,no,no,yes,no,1307302,yes,no,1312105,1314361
48,2,22,cs18.bmp,neg,prod,80,6831.jpg,1370,maske_12.bmp,50,no,no,no,no,no,yes,1317821,yes,no,1377384,1382241
48,2,23,nw15.bmp,pos,word,80,2660.jpg,1370,maske_5.bmp,50,no,no,no,no,yes,no,1385686,no,yes,1392536,1395593
48,2,24,Wneu01_.bmp,neg,face,90,9000.jpg,1360,maske_7.bmp,50,no,no,no,no,no,yes,1399098,yes,no,1404057,1405592
48,2,25,cs27.bmp,pos,prod,90,2057.jpg,1360,maske_12.bmp,50,no,no,no,no,yes,no,1409049,no,yes,1419657,1422089
48,2,26,nw1.bmp,neg,word,90,9830.jpg,1360,maske_11.bmp,50,no,no,no,no,yes,no,1425617,yes,no,1429864,1440808
48,2,27,W15.bmp,pos,face,100,2660.jpg,1400,maske_2.bmp,0,no,no,no,no,no,yes,1444299,yes,no,1476817,1479616
48,2,28,cs25.bmp,neg,prod,100,6831.jpg,1400,maske_7.bmp,0,no,no,no,no,no,yes,1483070,yes,no,1485977,1487841
48,2,29,nw24.bmp,neg,word,100,6311.jpg,1400,maske_11.bmp,0,no,no,no,no,no,yes,1491308,yes,no,1499937,1516632
48,2,30,empty7.png,pos,empty,40,2395.jpg,1410,maske_5.bmp,50,no,yes,no,no,no,no,1585347,no,yes,1589905,1592401
