subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
27,1,0,cs13.bmp,pos,prod,100,10,2307874,2310728
27,1,1,cs11.bmp,neg,prod,60,10,2311411,2313375
27,1,2,W04.bmp,neg,face,90,8,2314014,2316072
27,1,3,nw8.bmp,pos,word,90,6,2316716,2319696
27,1,4,Wneu03_.bmp,pos,face,50,10,2320335,2321560
27,1,5,cs30.bmp,neg,prod,40,12,2322205,2324232
27,1,6,W03.bmp,neg,face,40,9,2324874,2325920
27,1,7,cs5.bmp,pos,prod,80,12,2326564,2328552
27,1,8,cs9.bmp,neg,prod,30,16,2329203,2330463
27,1,9,nw6.bmp,neg,word,70,17,2331103,2332680
27,1,10,nw28.bmp,neg,word,50,8,2333314,2334616
27,1,11,nw11.bmp,pos,word,50,8,2335254,2336320
27,1,12,cs2.bmp,neg,prod,80,10,2336965,2340712
27,1,13,nw22.bmp,pos,word,60,11,2341354,2342552
27,1,14,nw21.bmp,pos,word,70,12,2343194,2347047
27,1,15,nw20.bmp,neg,word,90,11,2347684,2348767
27,1,16,W02.bmp,pos,face,30,9,2349406,2350728
27,1,17,Mneu01_.bmp,pos,face,80,8,2351364,2353392
27,1,18,Mneu05_.bmp,pos,face,90,13,2354035,2356392
27,1,19,cs21.bmp,neg,prod,50,9,2357034,2359880
27,1,20,nw2.bmp,neg,word,80,11,2360525,2361936
27,1,21,nw27.bmp,neg,word,40,8,2362573,2363648
27,1,22,nw13.bmp,neg,word,30,8,2364283,2365343
27,1,23,cs1.bmp,pos,prod,90,10,2365983,2367920
27,1,24,Mneu20_.bmp,neg,face,100,5,2368564,2371264
27,1,25,nw30.bmp,pos,word,80,10,2371905,2373600
27,1,26,M14.bmp,neg,face,80,9,2374243,2375272
27,1,27,cs6.bmp,neg,prod,70,11,2375914,2377208
27,1,28,Mneu18_.bmp,neg,face,30,13,2377844,2379784
27,1,29,nw4.bmp,pos,word,100,9,2380425,2382215
27,1,30,Mneu25_.bmp,pos,face,70,8,2382853,2384127
27,1,31,cs15.bmp,neg,prod,90,10,2384764,2386040
27,1,32,Wneu02_.bmp,neg,face,50,10,2386699,2388096
27,1,33,M16_.bmp,pos,face,60,10,2388735,2389896
27,1,34,W12.bmp,pos,face,100,11,2390536,2391680
27,1,35,PM04.bmp,neg,face,70,12,2392324,2395280
27,1,36,cs26.bmp,pos,prod,40,13,2395925,2398296
27,1,37,cs8.bmp,pos,prod,70,13,2398936,2400479
27,1,38,nw7.bmp,neg,word,60,12,2401123,2402704
27,1,39,cs10.bmp,pos,prod,60,11,2403359,2404848
27,1,40,Wneu05_.bmp,pos,face,40,11,2405483,2406816
27,1,41,nw5.bmp,pos,word,40,12,2407454,2409416
27,1,42,W07.bmp,neg,face,60,11,2410054,2411784
27,1,43,nw18.bmp,pos,word,30,11,2412424,2414112
27,1,44,cs3.bmp,pos,prod,30,11,2414753,2416688
27,1,45,nw3.bmp,neg,word,100,12,2417323,2419399
27,1,46,cs29.bmp,pos,prod,50,14,2420043,2422680
27,1,47,cs17.bmp,neg,prod,100,12,2423324,2428976
