subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
20,2,0,Wneu02_.bmp,pos,face,30,13,5811585,5815790
20,2,1,cs13.bmp,pos,prod,30,12,5816481,5820410
20,2,2,cs17.bmp,neg,prod,60,14,5821090,5829830
20,2,3,nw25.bmp,pos,word,40,9,5830499,5834100
20,2,4,cs14.bmp,neg,prod,80,11,5834781,5838080
20,2,5,nw26.bmp,neg,word,70,9,5838755,5840861
20,2,6,nw11.bmp,neg,word,50,9,5841534,5842730
20,2,7,cs1.bmp,neg,prod,90,11,5843410,5846110
20,2,8,nw19.bmp,neg,word,90,10,5846789,5848590
20,2,9,M16_.bmp,neg,face,90,13,5849261,5852270
20,2,10,nw7.bmp,pos,word,100,9,5852966,5855671
20,2,11,W12.bmp,pos,face,70,12,5856347,5859040
20,2,12,W16.bmp,neg,face,60,13,5859713,5862420
20,2,13,M02_.bmp,pos,face,80,14,5863089,5864600
20,2,14,Wneu05_.bmp,neg,face,50,15,5865286,5867700
20,2,15,Mneu24_.bmp,pos,face,40,13,5868382,5870180
20,2,16,nw9.bmp,pos,word,50,10,5870846,5872939
20,2,17,cs19.bmp,neg,prod,70,8,5873611,5875710
20,2,18,cs8.bmp,pos,prod,90,9,5876408,5878210
20,2,19,cs24.bmp,neg,prod,50,11,5878884,5882480
20,2,20,cs21.bmp,pos,prod,100,9,5883155,5885870
20,2,21,Mneu11_.bmp,neg,face,30,10,5886542,5889549
20,2,22,W07.bmp,pos,face,50,12,5890224,5892630
20,2,23,nw5.bmp,neg,word,60,7,5893321,5896020
20,2,24,cs29.bmp,neg,prod,30,9,5896695,5899989
20,2,25,M07.bmp,pos,face,90,8,5900667,5918989
20,2,26,nw2.bmp,pos,word,70,9,5919662,5921159
20,2,27,Mneu18_.bmp,neg,face,100,14,5921838,5924239
20,2,28,cs10.bmp,neg,prod,100,11,5924917,5927919
20,2,29,nw10.bmp,pos,word,90,10,5928598,5930099
20,2,30,cs30.bmp,pos,prod,70,16,5930771,5932869
20,2,31,cs6.bmp,pos,prod,40,10,5933544,5935639
20,2,32,Mneu20_.bmp,neg,face,40,11,5936318,5938119
20,2,33,nw28.bmp,neg,word,80,9,5938791,5940309
20,2,34,cs2.bmp,pos,prod,60,10,5940979,5942478
20,2,35,nw13.bmp,neg,word,100,12,5943162,5946159
20,2,36,nw18.bmp,pos,word,30,9,5946832,5949839
20,2,37,Mneu01_.bmp,neg,face,80,7,5950519,5953529
20,2,38,Mneu05_.bmp,pos,face,60,13,5954205,5956898
20,2,39,Mneu25_.bmp,neg,face,70,11,5957574,5959678
20,2,40,cs22.bmp,neg,prod,40,10,5960355,5963049
20,2,41,nw14.bmp,neg,word,40,11,5963728,5966429
20,2,42,W03.bmp,pos,face,100,11,5967107,5971308
20,2,43,nw6.bmp,neg,word,30,9,5972000,5974398
20,2,44,cs3.bmp,pos,prod,80,10,5975079,5977778
20,2,45,nw22.bmp,pos,word,60,9,5978452,5979959
20,2,46,cs28.bmp,pos,prod,50,7,5980634,5984528
20,2,47,nw3.bmp,pos,word,80,9,5985191,5987298
