subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
3,1,0,nw22.bmp,neg,word,40,8,2294261,2297891
3,1,1,W16.bmp,neg,face,80,8,2298581,2300780
3,1,2,nw2.bmp,pos,word,90,6,2301424,2303379
3,1,3,nw21.bmp,pos,word,100,12,2304025,2305812
3,1,4,nw3.bmp,neg,word,70,10,2306454,2308308
3,1,5,cs13.bmp,pos,prod,90,8,2308945,2311455
3,1,6,M14.bmp,neg,face,90,6,2312095,2313729
3,1,7,cs8.bmp,neg,prod,50,9,2314373,2316166
3,1,8,cs19.bmp,neg,prod,100,7,2316805,2320600
3,1,9,nw30.bmp,pos,word,40,9,2321244,2323756
3,1,10,Mneu05_.bmp,pos,face,50,6,2324395,2327067
3,1,11,cs5.bmp,pos,prod,40,8,2327704,2330401
3,1,12,nw27.bmp,neg,word,100,11,2331044,2333033
3,1,13,nw18.bmp,neg,word,30,9,2333675,2335480
3,1,14,M02_.bmp,pos,face,90,1,2336127,2339515
3,1,15,cs15.bmp,neg,prod,40,5,2340153,2343065
3,1,16,Mneu18_.bmp,neg,face,40,8,2343704,2345411
3,1,17,cs6.bmp,neg,prod,30,6,2346054,2347926
3,1,18,nw7.bmp,neg,word,60,10,2348566,2350422
3,1,19,W07.bmp,pos,face,100,9,2351065,2353010
3,1,20,nw28.bmp,pos,word,50,12,2353653,2355744
3,1,21,nw5.bmp,pos,word,70,9,2356384,2358683
3,1,22,cs21.bmp,pos,prod,30,7,2359329,2361212
3,1,23,M07.bmp,pos,face,60,7,2361855,2364193
3,1,24,nw8.bmp,pos,word,60,9,2364842,2366517
3,1,25,cs9.bmp,pos,prod,70,4,2367153,2370584
3,1,26,cs3.bmp,neg,prod,90,6,2371224,2373335
3,1,27,Mneu24_.bmp,pos,face,30,3,2373973,2375959
3,1,28,cs30.bmp,neg,prod,60,9,2376604,2378689
3,1,29,nw13.bmp,neg,word,90,10,2379333,2381318
3,1,30,Wneu03_.bmp,pos,face,70,7,2381963,2383974
3,1,31,cs22.bmp,pos,prod,80,7,2384613,2387896
3,1,32,cs17.bmp,pos,prod,50,5,2388534,2390100
3,1,33,nw25.bmp,neg,word,80,9,2390744,2392434
3,1,34,nw19.bmp,pos,word,80,9,2393073,2395872
3,1,35,W12.bmp,neg,face,100,6,2396512,2400650
3,1,36,W03.bmp,pos,face,40,7,2401293,2403030
3,1,37,cs26.bmp,pos,prod,100,4,2403674,2405983
3,1,38,nw11.bmp,neg,word,50,9,2406631,2408350
3,1,39,cs28.bmp,neg,prod,80,2,2409003,2410949
3,1,40,Mneu20_.bmp,pos,face,80,6,2411593,2413924
3,1,41,nw26.bmp,pos,word,30,9,2414571,2416051
3,1,42,cs29.bmp,pos,prod,60,3,2416693,2418676
3,1,43,Mneu01_.bmp,neg,face,60,5,2419314,2422433
3,1,44,W02.bmp,neg,face,70,8,2423092,2425044
3,1,45,W20.bmp,neg,face,50,6,2425682,2427548
3,1,46,cs4.bmp,neg,prod,70,3,2428193,2430056
3,1,47,Wneu02_.bmp,neg,face,30,6,2430694,2432881
